,PseudoTime1,PseudoTime2
E4341_122,NA,0.24145
E2818_201,0.4004,NA
E1174_350,0.7002,NA
E681_303,0.60563,NA
E209_366,NA,0.73239
E4863_232,0.46278,NA
E4599_260,NA,0.51911
E3_212,0.42254,NA
E1184_361,0.72233,NA
E2235_375,NA,0.7505
E3934_345,0.69014,NA
E469_176,0.3501,NA
E859_23,NA,0.04225
E435_340,NA,0.68008
E3093_357,NA,0.71429
E4231_57,0.11066,NA
E2123_214,0.42656,NA
E650_448,NA,0.89738
E1451_175,NA,0.34809
E2823_458,NA,0.91751
E2921_259,NA,0.5171
E4011_240,NA,0.47887
E1187_248,0.49497,NA
E2002_442,NA,0.88531
E4575_460,NA,0.92153
E127_217,NA,0.4326
E3007_130,NA,0.25755
E4264_116,0.22938,NA
E3260_236,0.47082,NA
E2009_309,NA,0.61771
E404_373,NA,0.74648
E3070_402,NA,0.80483
E4421_404,NA,0.80885
E2986_335,NA,0.67002
E270_32,0.06036,NA
E3447_261,NA,0.52113
E2091_73,NA,0.14286
E4573_200,NA,0.39839
E0_202,0.40241,NA
E200_28,NA,0.05231
E4611_481,0.96378,NA
E3796_346,NA,0.69215
E3442_407,NA,0.81489
E2239_462,NA,0.92555
E883_45,NA,0.08652
E267_322,0.64386,NA
E3884_467,NA,0.93561
E3682_284,0.5674,NA
E2525_168,NA,0.334
E326_445,0.89135,NA
E1787_436,0.87324,NA
E3876_135,0.26761,NA
E4809_467,NA,0.93561
E819_38,NA,0.07243
E3646_290,0.57948,NA
E3362_487,NA,0.97586
E2149_182,0.36217,NA
E349_112,0.22133,NA
E52_353,0.70624,NA
E475_14,0.02414,NA
E2595_170,0.33803,NA
E501_318,NA,0.63581
E2176_113,NA,0.22334
E4397_364,0.72837,NA
E1057_330,NA,0.65996
E3269_412,0.82495,NA
E2848_402,NA,0.80483
E2459_83,NA,0.16298
E4855_421,0.84306,NA
E4606_387,NA,0.77465
E36_494,0.98994,NA
E4265_327,NA,0.65392
E3032_308,NA,0.61569
E3742_212,0.42254,NA
E1554_376,0.75252,NA
E4183_427,0.85513,NA
E2942_286,NA,0.57143
E1954_305,NA,0.60966
E2991_448,0.89738,NA
E3587_307,0.61368,NA
E2074_486,0.97384,NA
E4888_331,0.66197,NA
E4134_436,NA,0.87324
E3542_485,NA,0.97183
E673_446,NA,0.89336
E4604_279,0.55734,NA
E4865_178,NA,0.35412
E3100_121,NA,0.23944
E151_266,NA,0.53119
E3927_359,NA,0.71831
E1525_9,NA,0.01408
E3082_17,0.03018,NA
E2462_70,0.13682,NA
E1595_178,NA,0.35412
E1650_383,NA,0.7666
E117_193,NA,0.38431
E1442_453,NA,0.90744
E3203_176,0.3501,NA
