,PseudoTime
E19_572,0.37786774628879893
E126_1401,0.937246963562753
E64_287,0.18556005398110662
E85_342,0.22267206477732793
E3_945,0.6295546558704453
E151_925,0.6160593792172739
E112_487,0.32051282051282054
E8_507,0.3340080971659919
E31_1344,0.8987854251012146
E58_796,0.5290148448043185
E181_1066,0.7112010796221323
E43_237,0.15182186234817813
E136_1392,0.9311740890688259
E77_765,0.5080971659919028
E144_1067,0.7118758434547908
E22_243,0.15587044534412955
E91_673,0.44601889338731443
E81_488,0.32118758434547906
E49_555,0.36639676113360325
E184_74,0.04183535762483131
E138_398,0.26045883940620784
E175_1407,0.9412955465587044
E139_207,0.13157894736842105
E35_1144,0.7638326585695007
E179_237,0.15182186234817813
E168_12,0.0
E149_59,0.03171390013495277
E146_1153,0.7699055330634278
E32_510,0.3360323886639676
E37_983,0.655195681511471
E169_937,0.6241565452091767
E39_1213,0.810391363022942
E102_148,0.09176788124156546
E158_1008,0.6720647773279352
E74_522,0.3441295546558704
E167_478,0.3144399460188934
E0_1213,0.810391363022942
E6_914,0.6086369770580297
E127_295,0.19095816464237517
E113_71,0.0398110661268556
E141_992,0.6612685560053981
E137_867,0.5769230769230769
E48_1378,0.921727395411606
E25_77,0.043859649122807015
E26_1350,0.902834008097166
E4_97,0.05735492577597841
E40_476,0.31309041835357626
E97_104,0.0620782726045884
E50_761,0.5053981106612686
E159_1125,0.7510121457489879
E80_452,0.2968960863697706
E116_1328,0.8879892037786775
E12_1294,0.865047233468286
E100_1205,0.8049932523616734
E86_314,0.203778677462888
E52_650,0.43049932523616735
E45_949,0.6322537112010796
E51_102,0.06072874493927125
E178_1427,0.9547908232118758
E135_325,0.21120107962213225
E72_388,0.25371120107962214
E28_13,0.0006747638326585695
E98_167,0.10458839406207827
E38_315,0.20445344129554655
E143_1353,0.9048582995951417
E199_1227,0.819838056680162
E24_969,0.645748987854251
E90_697,0.4622132253711201
E14_64,0.03508771929824561
E131_339,0.22064777327935223
E122_269,0.17341430499325236
E54_1161,0.7753036437246964
E66_177,0.11133603238866396
E7_950,0.6329284750337382
E129_319,0.20715249662618085
E147_526,0.3468286099865047
E128_786,0.5222672064777328
E41_606,0.4008097165991903
E121_892,0.5937921727395412
E56_699,0.46356275303643724
E84_102,0.06072874493927125
E65_431,0.2827260458839406
E76_598,0.39541160593792174
E161_991,0.6605937921727395
E16_1401,0.937246963562753
E171_104,0.0620782726045884
E5_693,0.45951417004048584
E174_638,0.4224021592442645
E132_510,0.3360323886639676
E29_108,0.06477732793522267
E9_809,0.5377867746288799
E140_377,0.24628879892037786
E18_1227,0.819838056680162
E185_1282,0.8569500674763832
E68_463,0.30431848852901483
E106_184,0.11605937921727395
E114_1085,0.7240215924426451
E194_1158,0.7732793522267206
E70_580,0.3832658569500675
E67_907,0.6039136302294197
E170_1481,0.9912280701754386
E79_555,0.36639676113360325
E109_1365,0.9129554655870445
E195_144,0.08906882591093117
E17_642,0.4251012145748988
E154_1051,0.7010796221322537
E186_1439,0.9628879892037787
E166_21,0.006072874493927126
E30_819,0.5445344129554656
E88_828,0.5506072874493927
E78_127,0.07759784075573549
E119_1073,0.7159244264507423
E105_609,0.402834008097166
E118_999,0.6659919028340081
E123_1318,0.8812415654520918
E75_541,0.35695006747638325
E27_877,0.5836707152496626
E177_374,0.24426450742240216
E163_447,0.2935222672064777
E10_750,0.4979757085020243
E164_252,0.16194331983805668
E73_293,0.18960863697705804
E99_1374,0.9190283400809717
E133_988,0.6585695006747638
E34_978,0.6518218623481782
E197_1026,0.6842105263157895
E130_509,0.33535762483130904
E62_1043,0.6956815114709851
E152_1283,0.8576248313090419
E198_227,0.14507422402159245
E69_869,0.578272604588394
E11_1076,0.717948717948718
E83_162,0.10121457489878542
E134_1169,0.7807017543859649
E155_56,0.029689608636977057
E59_1369,0.9156545209176788
E107_567,0.37449392712550605
E182_1355,0.9062078272604588
E156_758,0.5033738191632928
E173_227,0.14507422402159245
E92_999,0.6659919028340081
E23_1462,0.9784075573549258
E47_612,0.4048582995951417
E1_1164,0.7773279352226721
E55_985,0.6565452091767882
E93_1117,0.7456140350877193
E61_172,0.10796221322537113
E124_38,0.017543859649122806
E87_807,0.5364372469635628
E191_717,0.4757085020242915
E53_598,0.39541160593792174
E63_1050,0.7004048582995951
E172_1363,0.9116059379217274
E176_18,0.004048582995951417
E42_1309,0.8751686909581646
E33_838,0.5573549257759784
E111_1104,0.7368421052631579
E36_29,0.011470985155195682
E101_645,0.4271255060728745
E150_872,0.5802968960863698
E193_646,0.42780026990553305
E96_630,0.41700404858299595
E110_994,0.6626180836707153
E120_1494,1.0
E2_303,0.19635627530364372
E142_1334,0.8920377867746289
E20_1324,0.8852901484480432
E157_349,0.22739541160593793
E82_439,0.2881241565452092
E188_1145,0.7645074224021593
E162_153,0.0951417004048583
E89_624,0.41295546558704455
E187_809,0.5377867746288799
E183_894,0.5951417004048583
E196_894,0.5951417004048583
E117_704,0.4669365721997301
E180_1409,0.9426450742240216
E95_88,0.05128205128205128
E71_1225,0.8184885290148448
E148_863,0.5742240215924427
E44_1481,0.9912280701754386
E108_451,0.29622132253711203
E165_616,0.407557354925776
E21_746,0.49527665317139
E60_393,0.25708502024291496
E15_585,0.3866396761133603
E192_875,0.5823211875843455
E153_27,0.010121457489878543
E57_1333,0.8913630229419703
E13_885,0.5890688259109311
E190_366,0.2388663967611336
E145_1318,0.8812415654520918
E160_131,0.08029689608636977
E189_710,0.4709851551956815
E94_563,0.3717948717948718
E103_16,0.002699055330634278
E125_129,0.07894736842105263
E104_757,0.5026990553306343
E115_49,0.02496626180836707
E46_500,0.3292847503373819
