,PseudoTime1,PseudoTime2
E1_654,0.82013,NA
E78_107,NA,0.13208
E11_48,NA,0.05786
E48_205,NA,0.25535
E156_325,0.40629,NA
E190_339,0.4239,NA
E72_169,NA,0.21006
E91_420,0.52579,NA
E102_210,NA,0.26164
E76_377,NA,0.4717
E12_693,NA,0.86918
E69_542,NA,0.67925
E154_404,NA,0.50566
E4_772,0.96855,NA
E90_513,NA,0.64277
E58_758,NA,0.95094
E165_696,NA,0.87296
E5_81,NA,0.09937
E136_589,0.73836,NA
E14_674,NA,0.84528
E0_385,NA,0.48176
E111_675,0.84654,NA
E113_415,NA,0.5195
E30_238,0.29686,NA
E192_310,NA,0.38742
E70_169,0.21006,NA
E142_760,NA,0.95346
E33_580,0.72704,NA
E96_733,0.9195,NA
E64_336,NA,0.42013
E189_327,NA,0.40881
E71_298,NA,0.37233
E159_73,NA,0.08931
E67_567,NA,0.71069
E170_766,0.96101,NA
E172_672,0.84277,NA
E15_692,NA,0.86792
E179_608,NA,0.76226
E105_285,0.35597,NA
E52_114,NA,0.14088
E100_620,0.77736,NA
E21_112,NA,0.13836
E141_17,NA,0.01887
E37_25,0.02893,NA
E120_113,0.13962,NA
E29_674,0.84528,NA
E49_576,0.72201,NA
E150_355,NA,0.44403
E95_113,NA,0.13962
E31_127,NA,0.15723
E108_665,NA,0.83396
E128_396,0.4956,NA
E107_761,NA,0.95472
E197_478,NA,0.59874
E60_101,0.12453,NA
E20_265,NA,0.33082
E9_304,0.37987,NA
E166_167,0.20755,NA
E17_633,0.79371,NA
E36_135,NA,0.1673
E32_69,0.08428,NA
E46_508,0.63648,NA
E80_686,NA,0.86038
E22_101,0.12453,NA
E134_308,NA,0.38491
E2_755,0.94717,NA
E151_710,0.89057,NA
E117_741,0.92956,NA
E114_100,NA,0.12327
E140_89,0.10943,NA
E62_755,NA,0.94717
E19_510,0.63899,NA
E168_729,0.91447,NA
E56_2,0.0,NA
E183_371,0.46415,NA
E157_103,0.12704,NA
E75_363,NA,0.45409
E144_508,0.63648,NA
E13_365,NA,0.4566
E169_554,0.69434,NA
E73_607,NA,0.76101
E66_484,0.60629,NA
E99_517,0.6478,NA
E16_596,0.74717,NA
E187_768,NA,0.96352
E35_183,NA,0.22767
E98_320,NA,0.4
E125_52,NA,0.06289
E79_266,0.33208,NA
E40_295,NA,0.36855
E68_10,0.01006,NA
E93_282,NA,0.3522
E110_661,0.82893,NA
E186_713,NA,0.89434
E97_388,0.48553,NA
E10_568,0.71195,NA
E41_269,0.33585,NA
E87_123,0.1522,NA
E109_566,NA,0.70943
E178_748,NA,0.93836
E51_556,NA,0.69686
E162_735,0.92201,NA
E122_55,NA,0.06667
E182_395,NA,0.49434
E137_207,0.25786,NA
E106_543,NA,0.6805
E39_356,0.44528,NA
E63_360,0.45031,NA
E34_223,NA,0.27799
E65_393,NA,0.49182
E130_362,0.45283,NA
E118_588,0.73711,NA
E45_278,NA,0.34717
E195_23,0.02642,NA
E86_734,NA,0.92075
E139_228,NA,0.28428
E152_652,NA,0.81761
E181_353,0.44151,NA
E89_633,0.79371,NA
E191_553,NA,0.69308
E3_410,0.51321,NA
E123_705,NA,0.88428
E135_270,0.33711,NA
E115_712,NA,0.89308
E177_131,0.16226,NA
E146_112,NA,0.13836
E133_285,NA,0.35597
E167_762,0.95597,NA
E174_171,NA,0.21258
E131_468,NA,0.58616
E104_233,0.29057,NA
E185_639,0.80126,NA
E38_113,0.13962,NA
E196_101,NA,0.12453
E153_42,0.05031,NA
E147_40,0.0478,NA
E188_676,0.8478,NA
E7_267,0.33333,NA
E85_574,NA,0.7195
E124_287,0.35849,NA
E27_362,0.45283,NA
E158_706,NA,0.88553
E84_48,NA,0.05786
E59_510,0.63899,NA
E28_638,0.8,NA
E74_292,0.36478,NA
E173_596,0.74717,NA
E47_299,0.37358,NA
E44_523,0.65535,NA
E184_150,0.18616,NA
E199_765,NA,0.95975
E163_579,0.72579,NA
E160_427,0.53459,NA
E143_693,0.86918,NA
E77_596,0.74717,NA
E25_771,0.9673,NA
E155_85,NA,0.1044
E126_745,0.93459,NA
E82_74,0.09057,NA
E92_197,NA,0.24528
E54_495,0.62013,NA
E18_644,0.80755,NA
E127_579,0.72579,NA
E23_7,NA,0.00629
E94_58,0.07044,NA
E57_189,0.23522,NA
E132_488,0.61132,NA
E149_658,NA,0.82516
E50_460,0.5761,NA
E116_176,NA,0.21887
E161_75,NA,0.09182
E81_345,NA,0.43145
E194_281,NA,0.35094
E24_724,0.90818,NA
E129_104,0.1283,NA
E180_644,0.80755,NA
E164_575,NA,0.72075
E101_311,0.38868,NA
E26_398,NA,0.49811
E171_657,NA,0.8239
E112_58,NA,0.07044
E145_720,0.90314,NA
E175_114,NA,0.14088
E83_703,NA,0.88176
E119_152,NA,0.18868
E8_564,0.70692,NA
E6_605,NA,0.75849
E103_43,NA,0.05157
E198_189,0.23522,NA
E148_98,0.12075,NA
E88_683,NA,0.8566
E53_797,1.0,NA
E61_192,0.23899,NA
E138_197,0.24528,NA
E121_121,NA,0.14969
E42_470,0.58868,NA
E193_204,0.25409,NA
E43_213,NA,0.26541
E55_11,0.01132,NA
E176_466,NA,0.58365
