,PseudoTime1,PseudoTime2
E164_304,0.38247,NA
E154_636,NA,0.80432
E129_220,0.27573,NA
E178_459,0.57942,NA
E56_581,0.73443,NA
E70_108,0.13342,NA
E20_598,0.75604,NA
E92_470,0.59339,NA
E186_254,0.31893,NA
E117_138,0.17154,NA
E101_83,NA,0.10165
E156_501,0.63278,NA
E53_236,0.29606,NA
E158_768,0.97205,NA
E21_597,NA,0.75476
E163_71,NA,0.0864
E4_238,0.2986,NA
E194_642,NA,0.81194
E47_464,NA,0.58577
E176_109,0.13469,NA
E38_112,0.1385,NA
E124_734,NA,0.92884
E91_133,0.16518,NA
E120_569,0.71919,NA
E90_129,0.1601,NA
E69_645,0.81576,NA
E58_344,0.43329,NA
E80_790,1.0,NA
E85_762,0.96442,NA
E75_422,NA,0.5324
E110_468,0.59085,NA
E64_347,NA,0.4371
E81_163,NA,0.2033
E118_24,0.02668,NA
E136_567,0.71665,NA
E132_112,NA,0.1385
E50_367,0.46252,NA
E196_609,NA,0.77001
E8_645,NA,0.81576
E52_627,NA,0.79288
E39_51,NA,0.06099
E30_493,NA,0.62262
E51_256,NA,0.32147
E190_143,0.17789,NA
E141_760,NA,0.96188
E168_54,0.0648,NA
E182_131,NA,0.16264
E22_742,NA,0.93901
E128_744,NA,0.94155
E46_637,0.80559,NA
E13_775,0.98094,NA
E125_377,0.47522,NA
E140_3,NA,0.0
E157_68,0.08259,NA
E102_517,NA,0.65311
E107_219,NA,0.27446
E122_91,0.11182,NA
E138_736,0.93139,NA
E96_382,NA,0.48158
E139_641,0.81067,NA
E43_145,NA,0.18043
E79_603,NA,0.76239
E127_207,NA,0.25921
E10_599,0.75731,NA
E142_416,NA,0.52478
E180_766,0.9695,NA
E7_104,0.12834,NA
E24_475,0.59975,NA
E82_654,0.82719,NA
E100_162,NA,0.20203
E167_350,0.44091,NA
E55_258,NA,0.32402
E33_379,NA,0.47776
E193_186,NA,0.23253
E28_265,0.33291,NA
E183_567,NA,0.71665
E185_51,NA,0.06099
E198_633,0.80051,NA
E119_529,NA,0.66836
E67_100,NA,0.12325
E94_100,0.12325,NA
E145_659,0.83355,NA
E133_730,0.92376,NA
E130_290,0.36468,NA
E62_356,0.44854,NA
E143_309,NA,0.38882
E144_354,NA,0.446
E147_413,NA,0.52097
E112_708,NA,0.89581
E84_565,0.7141,NA
E108_714,NA,0.90343
E174_343,0.43202,NA
E189_731,0.92503,NA
E160_678,0.85769,NA
E40_196,0.24524,NA
E162_758,0.95934,NA
E87_180,NA,0.2249
E169_554,0.70013,NA
E86_524,0.66201,NA
E171_8,NA,0.00635
E109_129,NA,0.1601
E161_318,0.40025,NA
E74_676,0.85515,NA
E175_670,NA,0.84752
E173_191,NA,0.23888
E111_229,NA,0.28717
E131_715,0.9047,NA
E77_672,0.85006,NA
E149_668,0.84498,NA
E19_328,0.41296,NA
E6_583,0.73698,NA
E121_104,0.12834,NA
E113_463,0.5845,NA
E95_135,NA,0.16773
E106_92,NA,0.11309
E191_508,NA,0.64168
E71_75,0.09149,NA
E78_602,0.76112,NA
E27_238,0.2986,NA
E123_390,NA,0.49174
E36_594,NA,0.75095
E153_760,NA,0.96188
E37_129,0.1601,NA
E66_411,NA,0.51842
E32_286,NA,0.35959
E11_54,0.0648,NA
E152_541,NA,0.68361
E88_390,NA,0.49174
E35_71,NA,0.0864
E104_388,0.4892,NA
E41_412,0.5197,NA
E199_327,NA,0.41169
E16_131,0.16264,NA
E63_464,0.58577,NA
E146_522,NA,0.65947
E148_503,NA,0.63532
E187_194,0.24269,NA
E165_144,0.17916,NA
E93_421,0.53113,NA
E150_677,NA,0.85642
E60_652,NA,0.82465
E184_327,NA,0.41169
E9_348,0.43837,NA
E25_32,0.03685,NA
E116_148,0.18424,NA
E59_340,0.42821,NA
E48_606,0.7662,NA
E45_420,NA,0.52986
E65_77,0.09403,NA
E151_423,NA,0.53367
E68_785,0.99365,NA
E99_752,0.95172,NA
E115_159,0.19822,NA
E177_182,0.22745,NA
E34_111,NA,0.13723
E44_149,0.18551,NA
E126_123,0.15248,NA
E14_178,0.22236,NA
E134_699,0.88437,NA
E26_535,0.67598,NA
E97_237,NA,0.29733
E159_379,NA,0.47776
E1_671,NA,0.84879
E5_476,0.60102,NA
E15_6,NA,0.00381
E137_400,NA,0.50445
E181_544,NA,0.68742
E61_382,0.48158,NA
E172_84,0.10292,NA
E17_299,0.37611,NA
E23_634,NA,0.80178
E135_639,0.80813,NA
E3_645,0.81576,NA
E49_478,NA,0.60356
E0_308,NA,0.38755
E29_347,NA,0.4371
E31_454,NA,0.57306
E42_563,0.71156,NA
E155_209,0.26175,NA
E83_328,0.41296,NA
E54_593,NA,0.74968
E192_742,0.93901,NA
E72_383,NA,0.48285
E114_396,0.49936,NA
E12_94,NA,0.11563
E73_139,NA,0.17281
E197_71,0.0864,NA
E195_35,NA,0.04066
E166_584,NA,0.73825
E170_641,0.81067,NA
E98_280,NA,0.35197
E179_242,NA,0.30368
E89_459,0.57942,NA
E18_111,NA,0.13723
E2_360,NA,0.45362
E105_424,0.53494,NA
E103_505,NA,0.63787
E76_195,NA,0.24396
E57_316,NA,0.39771
E188_291,NA,0.36595
