,PseudoTime1,PseudoTime2
E49_122,0.24089,NA
E58_40,0.0749,NA
E91_231,0.46154,NA
E43_348,0.69838,NA
E53_54,NA,0.10324
E89_96,0.18826,NA
E7_240,0.47976,NA
E14_14,0.02227,NA
E99_108,NA,0.21255
E87_434,0.87247,NA
E8_337,NA,0.67611
E61_237,NA,0.47368
E13_128,0.25304,NA
E4_341,0.68421,NA
E23_284,NA,0.56883
E47_317,0.63563,NA
E25_497,1.0,NA
E17_396,0.79555,NA
E98_278,0.55668,NA
E40_332,0.66599,NA
E31_127,NA,0.25101
E3_187,NA,0.37247
E6_73,0.1417,NA
E65_455,NA,0.91498
E92_220,0.43927,NA
E34_199,0.39676,NA
E42_346,NA,0.69433
E71_295,0.59109,NA
E90_455,0.91498,NA
E29_443,NA,0.89069
E11_18,NA,0.03036
E19_194,NA,0.38664
E26_402,NA,0.80769
E15_221,0.4413,NA
E78_126,NA,0.24899
E48_258,NA,0.51619
E36_484,0.97368,NA
E88_252,0.50405,NA
E74_76,NA,0.14777
E77_480,0.96559,NA
E38_246,0.4919,NA
E70_158,NA,0.31377
E30_53,NA,0.10121
E62_202,0.40283,NA
E63_44,NA,0.083
E59_195,NA,0.38866
E22_266,NA,0.53239
E83_210,NA,0.41903
E79_133,0.26316,NA
E69_45,NA,0.08502
E68_431,0.8664,NA
E46_448,0.90081,NA
E52_444,NA,0.89271
E66_3,0.0,NA
E96_26,NA,0.04656
E56_396,0.79555,NA
E51_160,0.31781,NA
E76_64,NA,0.12348
E27_227,0.45344,NA
E21_188,NA,0.37449
E94_89,NA,0.17409
E1_439,0.88259,NA
E75_352,NA,0.70648
E12_25,NA,0.04453
E60_489,NA,0.98381
E2_366,NA,0.73482
E54_205,0.40891,NA
E67_136,0.26923,NA
E41_344,0.69028,NA
E18_104,NA,0.20445
E0_207,NA,0.41296
E95_94,NA,0.18421
E39_231,0.46154,NA
E93_115,0.22672,NA
E28_419,0.84211,NA
E85_369,0.74089,NA
E73_16,0.02632,NA
E57_70,NA,0.13563
E44_366,NA,0.73482
E81_88,NA,0.17206
E80_296,NA,0.59312
E72_240,NA,0.47976
E20_417,NA,0.83806
E82_267,NA,0.53441
E45_191,NA,0.38057
E5_273,0.54656,NA
E10_297,NA,0.59514
E9_455,NA,0.91498
E32_483,0.97166,NA
E55_213,0.4251,NA
E84_229,NA,0.45749
E35_39,NA,0.07287
E24_59,NA,0.11336
E64_363,NA,0.72874
E86_480,0.96559,NA
E97_146,0.28947,NA
E16_463,0.93117,NA
E37_448,NA,0.90081
E33_327,0.65587,NA
E50_411,NA,0.82591
