,PseudoTime1,PseudoTime2
E1665_620,0.77569,NA
E868_426,0.53258,NA
E4433_59,NA,0.07268
E1813_259,NA,0.32331
E1650_236,NA,0.29449
E3541_93,0.11529,NA
E2961_581,NA,0.72682
E537_150,0.18672,NA
E4343_444,0.55514,NA
E2683_736,0.92105,NA
E1047_386,NA,0.48246
E645_522,0.65288,NA
E480_605,NA,0.75689
E4255_272,NA,0.3396
E4120_363,NA,0.45363
E3122_462,0.57769,NA
E521_230,NA,0.28697
E152_272,NA,0.3396
E980_138,0.17168,NA
E819_213,NA,0.26566
E1681_343,0.42857,NA
E4331_335,0.41855,NA
E846_432,NA,0.5401
E2980_671,NA,0.8396
E3953_269,0.33584,NA
E4387_438,NA,0.54762
E3753_402,NA,0.50251
E3318_593,NA,0.74185
E2565_401,0.50125,NA
E2975_146,NA,0.1817
E2615_167,0.20802,NA
E435_709,0.88722,NA
E1799_632,0.79073,NA
E366_685,NA,0.85714
E4795_351,0.4386,NA
E2014_279,0.34837,NA
E2195_598,NA,0.74812
E115_627,0.78446,NA
E1524_451,0.56391,NA
E1213_758,0.94862,NA
E3145_439,NA,0.54887
E4241_248,NA,0.30952
E742_93,0.11529,NA
E1481_769,NA,0.96241
E1542_790,NA,0.98872
E243_82,0.1015,NA
E434_139,0.17293,NA
E1675_675,NA,0.84461
E1712_316,0.39474,NA
E2692_235,0.29323,NA
E2779_715,0.89474,NA
E2037_594,0.74311,NA
E2867_72,NA,0.08897
E1688_263,NA,0.32832
E1153_466,NA,0.58271
E2448_554,0.69298,NA
E1523_533,0.66667,NA
E1656_56,0.06892,NA
E2201_540,0.67544,NA
E713_626,NA,0.78321
E4295_59,NA,0.07268
E4562_539,0.67419,NA
E4144_131,0.16291,NA
E1240_273,0.34085,NA
E4463_23,0.02757,NA
E2517_112,NA,0.1391
E3546_527,0.65915,NA
E3495_530,NA,0.66291
E4050_379,0.47368,NA
E37_622,0.7782,NA
E1835_678,NA,0.84837
E1386_637,NA,0.79699
E298_382,NA,0.47744
E1436_166,NA,0.20677
E2076_363,0.45363,NA
E4702_710,0.88847,NA
E770_141,0.17544,NA
E4601_111,NA,0.13784
E843_611,NA,0.76441
E795_576,NA,0.72055
E1971_282,0.35213,NA
E4076_217,0.27068,NA
E160_411,NA,0.51378
E4828_685,NA,0.85714
E602_469,0.58647,NA
E2614_697,0.87218,NA
E3688_687,0.85965,NA
E1904_256,0.31955,NA
E2227_567,NA,0.70927
E2874_451,NA,0.56391
E2757_303,0.37845,NA
E2434_758,0.94862,NA
E3394_431,0.53885,NA
E539_155,0.19298,NA
E1843_572,NA,0.71554
E614_60,NA,0.07393
E2336_654,NA,0.8183
E749_423,0.52882,NA
E3707_642,0.80326,NA
E225_507,NA,0.63409
E3600_463,NA,0.57895
E333_331,0.41353,NA
E4959_536,NA,0.67043
E284_122,NA,0.15163
E2121_26,NA,0.03133
E2245_675,NA,0.84461
E1419_170,NA,0.21178
E2812_289,0.3609,NA
E3666_720,NA,0.901
E1617_487,NA,0.60902
E4209_625,NA,0.78195
E2630_428,NA,0.53509
E3998_648,NA,0.81078
E936_649,0.81203,NA
E3621_749,NA,0.93734
E1579_321,NA,0.401
E2093_358,0.44737,NA
E4656_23,NA,0.02757
E3882_753,NA,0.94236
E206_354,0.44236,NA
E3038_323,NA,0.40351
E4332_162,0.20175,NA
E1325_629,NA,0.78697
E4756_202,NA,0.25188
E2750_699,0.87469,NA
E2563_99,0.12281,NA
E4857_606,NA,0.75815
E1739_658,NA,0.82331
E4068_149,0.18546,NA
E921_621,0.77694,NA
E669_168,0.20927,NA
E4025_12,NA,0.01378
E38_251,NA,0.31328
E4879_453,NA,0.56642
E104_210,NA,0.2619
E949_485,0.60652,NA
E2114_491,NA,0.61404
E1812_345,NA,0.43108
E466_5,0.00501,NA
E4409_735,NA,0.9198
E501_16,NA,0.0188
E143_312,NA,0.38972
E4110_446,NA,0.55764
E4946_740,0.92607,NA
E3063_735,0.9198,NA
E2639_433,0.54135,NA
E4823_238,0.29699,NA
E2828_701,NA,0.87719
E4883_676,0.84586,NA
E1616_232,0.28947,NA
E1849_779,NA,0.97494
E522_198,NA,0.24687
E981_791,NA,0.98997
E1391_255,0.3183,NA
E3762_330,0.41228,NA
E1889_774,0.96867,NA
E2525_676,NA,0.84586
E1054_364,0.45489,NA
E3900_686,0.8584,NA
E1437_74,NA,0.09148
E1900_631,0.78947,NA
E1837_301,NA,0.37594
E99_701,0.87719,NA
E4580_708,0.88596,NA
E2845_416,NA,0.52005
E4586_543,0.6792,NA
E631_400,NA,0.5
E3780_668,0.83584,NA
E1950_218,0.27193,NA
E2957_190,0.23684,NA
E351_698,0.87343,NA
E1508_102,NA,0.12657
E535_758,0.94862,NA
E675_761,0.95238,NA
E1613_340,0.42481,NA
E3425_416,NA,0.52005
E4355_542,0.67794,NA
E4062_40,0.04887,NA
E1414_779,NA,0.97494
E630_489,NA,0.61153
E4325_443,0.55388,NA
E1146_431,0.53885,NA
E4722_191,0.2381,NA
E917_365,0.45614,NA
E951_462,0.57769,NA
E80_619,NA,0.77444
E2753_777,NA,0.97243
E3846_463,0.57895,NA
E4251_84,0.10401,NA
E1306_220,NA,0.27444
E50_558,0.69799,NA
E2137_680,0.85088,NA
E2090_374,NA,0.46742
E2804_278,NA,0.34712
E1314_154,NA,0.19173
E1262_570,NA,0.71303
E2374_317,NA,0.39599
E4053_394,0.49248,NA
E623_599,0.74937,NA
E188_527,NA,0.65915
E934_286,0.35714,NA
E4039_209,NA,0.26065
E4069_734,NA,0.91855
E1418_374,NA,0.46742
E3964_723,0.90476,NA
E890_561,0.70175,NA
E3532_781,0.97744,NA
E4228_684,0.85589,NA
E4121_719,0.89975,NA
E4613_319,0.3985,NA
E438_53,NA,0.06516
E592_334,0.41729,NA
E570_281,NA,0.35088
E4261_126,NA,0.15664
E1634_312,NA,0.38972
E871_532,NA,0.66541
E370_730,NA,0.91353
E2514_233,NA,0.29073
E1732_59,NA,0.07268
E2239_345,0.43108,NA
E1212_80,NA,0.099
E368_137,0.17043,NA
E1241_665,NA,0.83208
E1770_724,0.90602,NA
E2620_189,NA,0.23559
E186_563,0.70426,NA
E4047_386,NA,0.48246
E93_793,0.99248,NA
E2469_11,NA,0.01253
E3767_395,NA,0.49373
E3976_702,0.87845,NA
E4411_350,NA,0.43734
E3349_454,0.56767,NA
E4701_248,0.30952,NA
E2688_212,NA,0.26441
E2339_41,NA,0.05013
E4614_664,NA,0.83083
E145_225,NA,0.2807
E1718_702,0.87845,NA
E4190_169,0.21053,NA
E638_251,NA,0.31328
E5_539,NA,0.67419
E559_7,0.00752,NA
E1342_478,0.59774,NA
E2040_433,0.54135,NA
E2532_483,0.60401,NA
E1134_501,NA,0.62657
E4308_514,0.64286,NA
E2653_718,0.8985,NA
E4505_727,NA,0.90977
E134_181,NA,0.22556
E1832_325,NA,0.40602
E4227_540,NA,0.67544
E2375_169,0.21053,NA
E2755_702,NA,0.87845
E198_745,0.93233,NA
E4356_49,0.06015,NA
E1410_246,NA,0.30702
E4589_150,0.18672,NA
E4022_48,0.0589,NA
E3146_411,0.51378,NA
E1492_50,NA,0.0614
E4078_548,NA,0.68546
E3053_518,NA,0.64787
E4063_228,0.28446,NA
E625_336,0.4198,NA
E990_107,NA,0.13283
E4165_583,NA,0.72932
E4585_90,0.11153,NA
E4512_194,0.24185,NA
E1187_792,NA,0.99123
E1266_520,NA,0.65038
E4776_67,0.08271,NA
E2179_355,NA,0.44361
E142_716,NA,0.89599
E2891_753,0.94236,NA
E2073_679,NA,0.84962
E4351_148,NA,0.18421
E2029_397,NA,0.49624
E1287_43,0.05263,NA
E635_581,0.72682,NA
E4708_734,0.91855,NA
E2068_794,0.99373,NA
E1603_598,NA,0.74812
E1223_354,0.44236,NA
E3184_59,NA,0.07268
E2081_550,0.68797,NA
E103_100,NA,0.12406
E828_677,NA,0.84712
E2721_498,NA,0.62281
E255_96,NA,0.11905
E3994_248,NA,0.30952
E3590_211,NA,0.26316
E3675_707,0.88471,NA
E4386_231,0.28822,NA
E984_527,0.65915,NA
E4179_240,NA,0.2995
E161_667,NA,0.83459
E2893_752,NA,0.9411
E3311_303,NA,0.37845
E646_645,NA,0.80702
E916_360,0.44987,NA
E1984_111,0.13784,NA
E3878_500,0.62531,NA
E4765_209,NA,0.26065
E4767_598,0.74812,NA
E4312_349,0.43609,NA
E4555_37,NA,0.04511
E473_582,NA,0.72807
E3776_698,0.87343,NA
E2192_599,NA,0.74937
E1358_731,0.91479,NA
E1331_67,NA,0.08271
E3798_362,NA,0.45238
E2781_292,NA,0.36466
E2387_154,0.19173,NA
E4210_681,0.85213,NA
E1082_253,0.31579,NA
E3415_333,0.41604,NA
E1300_697,NA,0.87218
E2795_671,NA,0.8396
E1762_398,NA,0.49749
E1647_727,0.90977,NA
E3272_699,0.87469,NA
E3799_90,NA,0.11153
E2815_3,0.00251,NA
E2159_332,0.41479,NA
E344_12,0.01378,NA
E931_305,NA,0.38095
E1106_633,0.79198,NA
E607_696,NA,0.87093
E4739_455,NA,0.56892
E1348_585,NA,0.73183
E2950_315,0.39348,NA
E272_713,0.89223,NA
E1237_443,NA,0.55388
E4831_66,NA,0.08145
E2124_10,0.01128,NA
E1048_105,NA,0.13033
E4285_29,0.03509,NA
E2296_544,NA,0.68045
E4664_115,NA,0.14286
E2966_676,0.84586,NA
E1816_12,NA,0.01378
E409_723,NA,0.90476
E1276_425,0.53133,NA
E2667_688,NA,0.8609
E122_601,0.75188,NA
E3374_729,0.91228,NA
E4672_468,NA,0.58521
E199_130,0.16165,NA
E2834_771,NA,0.96491
E991_758,0.94862,NA
E3128_620,NA,0.77569
E3745_81,0.10025,NA
E2225_377,0.47118,NA
E4462_679,NA,0.84962
E3802_57,0.07018,NA
E4041_212,NA,0.26441
E1689_393,NA,0.49123
E3216_395,0.49373,NA
E3535_641,0.80201,NA
E1952_523,0.65414,NA
E98_591,NA,0.73935
E2586_258,NA,0.32206
E1945_430,0.53759,NA
E4035_759,NA,0.94987
E4017_271,0.33835,NA
E4377_482,NA,0.60276
E740_365,NA,0.45614
E1804_565,0.70677,NA
E668_191,0.2381,NA
E49_760,0.95113,NA
E1682_122,NA,0.15163
E3636_723,NA,0.90476
E3851_787,NA,0.98496
E4421_115,0.14286,NA
E1743_424,0.53008,NA
E3801_568,0.71053,NA
E2130_414,0.51754,NA
E3585_593,0.74185,NA
E821_367,0.45865,NA
E4304_781,0.97744,NA
E2393_299,NA,0.37343
E3893_184,0.22932,NA
E4398_114,0.1416,NA
E3563_280,0.34962,NA
E4856_508,NA,0.63534
E2826_784,NA,0.9812
E1353_146,0.1817,NA
E4789_534,0.66792,NA
E686_403,NA,0.50376
E1307_523,NA,0.65414
E4726_384,NA,0.47995
E4881_388,NA,0.48496
E656_310,0.38722,NA
E3343_65,NA,0.0802
E2793_784,0.9812,NA
E4889_2,NA,0.00125
E667_256,0.31955,NA
E2377_88,NA,0.10902
E4501_709,NA,0.88722
E4347_404,NA,0.50501
E2052_554,0.69298,NA
E1721_106,0.13158,NA
E1479_416,NA,0.52005
E3729_652,0.81579,NA
E4692_702,0.87845,NA
E1897_465,0.58145,NA
E1373_205,0.25564,NA
E3291_405,NA,0.50627
E550_117,NA,0.14536
E3321_451,0.56391,NA
E780_554,NA,0.69298
E643_585,0.73183,NA
E560_416,NA,0.52005
E1244_332,0.41479,NA
E1361_551,NA,0.68922
E4416_208,NA,0.2594
E2439_721,0.90226,NA
E4607_655,0.81955,NA
E1051_234,NA,0.29198
E627_205,NA,0.25564
E3602_573,0.71679,NA
E2682_670,NA,0.83835
E3652_647,NA,0.80952
E2534_306,0.38221,NA
E3150_175,0.21805,NA
E1042_695,0.86967,NA
E2899_614,0.76817,NA
E2450_794,0.99373,NA
E3560_132,0.16416,NA
E3007_774,0.96867,NA
E2810_179,NA,0.22306
E2821_632,NA,0.79073
E4192_610,0.76316,NA
E2633_389,NA,0.48622
E3453_36,0.04386,NA
E1444_17,NA,0.02005
E711_610,0.76316,NA
E1711_604,0.75564,NA
E1455_33,0.0401,NA
E2190_541,NA,0.67669
E3366_528,0.6604,NA
E4382_487,0.60902,NA
E2658_251,NA,0.31328
E1067_142,NA,0.17669
E4849_179,NA,0.22306
E1097_292,NA,0.36466
E3982_115,0.14286,NA
E1535_431,0.53885,NA
E445_634,0.79323,NA
E2253_335,NA,0.41855
E232_634,NA,0.79323
E2681_170,0.21178,NA
E1282_293,0.36591,NA
E912_317,0.39599,NA
E2506_135,0.16792,NA
E1002_271,0.33835,NA
E4535_347,0.43358,NA
E752_409,NA,0.51128
E65_763,NA,0.95489
E3002_755,NA,0.94486
E4684_535,0.66917,NA
E4809_565,NA,0.70677
E4911_338,0.42231,NA
E444_93,0.11529,NA
E1929_138,0.17168,NA
E3507_147,0.18296,NA
E1655_380,NA,0.47494
E2967_153,0.19048,NA
E1872_33,0.0401,NA
E3671_134,0.16667,NA
E1256_521,0.65163,NA
E4642_767,NA,0.9599
E1633_361,NA,0.45113
E2765_424,0.53008,NA
E551_653,NA,0.81704
E3654_573,0.71679,NA
E2348_416,0.52005,NA
E138_613,0.76692,NA
E3990_653,0.81704,NA
E3229_321,NA,0.401
E2273_385,0.4812,NA
E3717_10,0.01128,NA
E3551_646,0.80827,NA
E4582_78,0.09649,NA
E4070_715,NA,0.89474
E1109_745,0.93233,NA
E3200_541,0.67669,NA
E3449_157,0.19549,NA
E3148_775,NA,0.96992
E1001_163,NA,0.20301
E2497_531,0.66416,NA
E3155_190,0.23684,NA
E320_132,0.16416,NA
E3663_450,0.56266,NA
E2990_475,0.59398,NA
E1890_611,0.76441,NA
E4374_97,NA,0.1203
E1451_451,NA,0.56391
E1144_789,NA,0.98747
E4749_197,0.24561,NA
E1012_88,0.10902,NA
E973_50,NA,0.0614
E3515_171,NA,0.21303
E2208_744,0.93108,NA
E3254_692,NA,0.86591
E2644_475,NA,0.59398
E2441_280,0.34962,NA
E3644_210,0.2619,NA
E1400_540,NA,0.67544
E1750_588,NA,0.73559
E2671_213,0.26566,NA
E2800_112,NA,0.1391
E4477_777,0.97243,NA
E2064_696,NA,0.87093
E1375_729,0.91228,NA
E1068_277,NA,0.34586
E1620_767,NA,0.9599
E131_52,NA,0.06391
E4958_524,0.65539,NA
E971_47,NA,0.05764
E2498_799,1.0,NA
E3240_586,0.73308,NA
E39_728,NA,0.91103
E2295_736,NA,0.92105
E1892_357,0.44612,NA
E4415_486,0.60777,NA
E1312_122,NA,0.15163
E3430_734,NA,0.91855
E1427_583,NA,0.72932
E2007_442,NA,0.55263
E4964_225,NA,0.2807
E527_501,NA,0.62657
E2054_593,0.74185,NA
E2196_205,0.25564,NA
E3872_475,NA,0.59398
E2398_607,NA,0.7594
E4392_495,0.61905,NA
E228_24,NA,0.02882
E1551_181,0.22556,NA
E1937_146,0.1817,NA
E332_219,0.27318,NA
E2449_366,NA,0.45739
E3735_734,0.91855,NA
E2550_114,0.1416,NA
E4305_594,NA,0.74311
E1272_693,0.86717,NA
E2203_597,NA,0.74687
E3319_318,0.39724,NA
E91_118,0.14662,NA
E3266_41,NA,0.05013
E2435_621,NA,0.77694
E1176_405,0.50627,NA
E1538_2,NA,0.00125
E4561_386,0.48246,NA
E2536_406,NA,0.50752
E1113_481,NA,0.6015
E1255_643,NA,0.80451
E2080_416,0.52005,NA
E1193_110,NA,0.13659
E3026_648,NA,0.81078
E194_561,0.70175,NA
E3674_383,NA,0.4787
E1448_164,NA,0.20426
E4397_257,0.3208,NA
E4029_604,0.75564,NA
E2251_404,NA,0.50501
E1032_599,NA,0.74937
E2031_257,0.3208,NA
E2156_455,0.56892,NA
E3916_521,0.65163,NA
E904_402,NA,0.50251
E4490_782,0.9787,NA
E2831_728,NA,0.91103
E707_704,NA,0.88095
E4519_430,NA,0.53759
E3085_533,NA,0.66667
E2116_176,0.2193,NA
E2342_573,0.71679,NA
E857_641,0.80201,NA
E4375_52,NA,0.06391
E2252_731,0.91479,NA
E4784_141,NA,0.17544
E2247_498,0.62281,NA
E4438_278,0.34712,NA
E2401_357,NA,0.44612
E3589_331,NA,0.41353
E4226_641,NA,0.80201
E125_622,NA,0.7782
E1917_309,NA,0.38596
E3837_604,0.75564,NA
E2599_29,NA,0.03509
E1208_514,0.64286,NA
E1736_608,NA,0.76065
E3019_353,0.4411,NA
E2918_702,NA,0.87845
E3371_508,0.63534,NA
E2691_44,0.05388,NA
E4977_400,0.5,NA
E1078_723,0.90476,NA
E3098_346,0.43233,NA
E2574_257,NA,0.3208
E877_159,NA,0.19799
E3422_571,NA,0.71429
E4173_30,NA,0.03634
E3826_779,NA,0.97494
E4811_342,0.42732,NA
E1692_686,0.8584,NA
E2769_367,0.45865,NA
E148_463,NA,0.57895
E4800_597,NA,0.74687
E4478_552,0.69048,NA
E2851_409,0.51128,NA
E2963_796,0.99624,NA
E2705_537,0.67168,NA
E1745_605,0.75689,NA
E2483_108,NA,0.13409
E1792_133,NA,0.16541
E1135_60,0.07393,NA
E4162_259,0.32331,NA
E1417_177,0.22055,NA
E767_429,NA,0.53634
E3901_604,0.75564,NA
E972_613,0.76692,NA
E4187_774,NA,0.96867
E4838_406,NA,0.50752
E989_16,NA,0.0188
E2528_388,NA,0.48496
E2021_746,NA,0.93358
E1422_596,NA,0.74561
E4594_20,NA,0.02381
E2561_467,0.58396,NA
E2426_722,0.90351,NA
E2421_205,NA,0.25564
E4177_387,0.48371,NA
E4718_569,0.71178,NA
E1023_579,NA,0.72431
E3081_67,NA,0.08271
E1362_650,NA,0.81328
E1578_64,0.07895,NA
E545_443,NA,0.55388
E1803_774,0.96867,NA
E3791_213,0.26566,NA
E4203_75,NA,0.09273
E2186_689,NA,0.86216
E2609_429,0.53634,NA
E4502_594,0.74311,NA
E296_191,NA,0.2381
E264_420,0.52506,NA
E2170_317,NA,0.39599
E1308_385,0.4812,NA
E4329_471,NA,0.58897
E3725_256,0.31955,NA
E218_608,NA,0.76065
E1873_441,0.55138,NA
E2126_315,NA,0.39348
E4916_797,NA,0.99749
E3506_475,NA,0.59398
E2778_131,NA,0.16291
E1004_701,NA,0.87719
E2701_16,NA,0.0188
E3398_16,0.0188,NA
E823_151,NA,0.18797
E2612_679,0.84962,NA
E3109_626,0.78321,NA
E2790_137,NA,0.17043
E4307_94,NA,0.11654
E2431_294,0.36717,NA
E3756_671,0.8396,NA
E1895_310,NA,0.38722
E4406_646,0.80827,NA
E1734_762,NA,0.95363
E1690_52,0.06391,NA
E3083_533,NA,0.66667
E1149_411,0.51378,NA
E347_381,0.47619,NA
E3264_491,0.61404,NA
E488_755,NA,0.94486
E3062_504,0.63033,NA
E3021_686,NA,0.8584
E2372_21,NA,0.02506
E4220_470,NA,0.58772
E1264_289,NA,0.3609
E3407_724,NA,0.90602
E712_499,NA,0.62406
E2106_591,0.73935,NA
E1033_126,NA,0.15664
E1862_708,0.88596,NA
E832_374,NA,0.46742
E2102_38,NA,0.04637
E2428_26,NA,0.03133
E2843_621,0.77694,NA
E884_353,0.4411,NA
E2537_242,0.30201,NA
E338_229,0.28571,NA
E110_781,NA,0.97744
E1309_204,0.25439,NA
E2458_457,0.57143,NA
E3465_731,NA,0.91479
E4806_520,NA,0.65038
E4768_621,NA,0.77694
E2333_383,0.4787,NA
E3548_533,0.66667,NA
E380_705,0.88221,NA
E4257_547,NA,0.68421
E930_408,NA,0.51003
E1404_656,NA,0.8208
E3405_603,0.75439,NA
E3522_239,NA,0.29825
E4344_446,NA,0.55764
E4491_781,0.97744,NA
E2280_440,NA,0.55013
E4155_156,0.19424,NA
E2987_752,NA,0.9411
E4113_164,NA,0.20426
E3623_774,0.96867,NA
E1601_93,NA,0.11529
E1457_787,0.98496,NA
E1776_21,NA,0.02506
E3970_37,0.04511,NA
E123_797,NA,0.99749
E3772_153,NA,0.19048
E102_686,NA,0.8584
E2983_149,NA,0.18546
E3830_354,NA,0.44236
E2468_666,NA,0.83333
E914_786,0.98371,NA
E693_286,0.35714,NA
E1041_137,NA,0.17043
E1747_565,0.70677,NA
E511_637,NA,0.79699
E4138_53,NA,0.06516
E1461_206,NA,0.25689
E2938_767,NA,0.9599
E962_674,0.84336,NA
E4541_755,0.94486,NA
E2178_644,0.80576,NA
E3290_378,NA,0.47243
E4560_513,0.6416,NA
E4288_431,0.53885,NA
E773_250,0.31203,NA
E1049_82,NA,0.1015
E1636_405,0.50627,NA
E3144_441,NA,0.55138
E3831_415,0.5188,NA
E1846_566,NA,0.70802
E439_604,0.75564,NA
E2735_200,NA,0.24937
E3253_178,0.2218,NA
E1025_439,0.54887,NA
E4593_710,0.88847,NA
E2364_383,0.4787,NA
E4338_687,0.85965,NA
E1582_332,NA,0.41479
E3008_160,NA,0.19925
E3533_498,0.62281,NA
E2590_631,0.78947,NA
E3011_741,NA,0.92732
E3751_9,0.01003,NA
E2341_577,NA,0.7218
E3634_760,0.95113,NA
E1619_14,0.01629,NA
E3230_282,0.35213,NA
E923_694,0.86842,NA
E4124_427,NA,0.53383
E3501_121,0.15038,NA
E3176_62,0.07644,NA
E837_768,NA,0.96115
E3924_263,0.32832,NA
E3966_136,0.16917,NA
E2183_173,NA,0.21554
E1160_330,NA,0.41228
E859_754,0.94361,NA
E2578_458,0.57268,NA
E1504_676,NA,0.84586
E1517_510,0.63784,NA
E1324_352,NA,0.43985
E1432_363,0.45363,NA
E4760_787,0.98496,NA
E1847_158,NA,0.19674
E1206_749,0.93734,NA
E4160_682,0.85338,NA
E3682_186,NA,0.23183
E1795_144,0.1792,NA
E100_426,NA,0.53258
E1810_472,0.59023,NA
E3784_364,NA,0.45489
E2651_754,0.94361,NA
E4972_487,0.60902,NA
E196_788,0.98622,NA
E865_250,0.31203,NA
E4442_477,NA,0.59649
E1477_714,NA,0.89348
E3804_529,NA,0.66165
E811_627,0.78446,NA
E4658_489,0.61153,NA
E4571_11,NA,0.01253
E1387_199,NA,0.24812
E1401_562,NA,0.70301
E1182_298,0.37218,NA
E1511_599,NA,0.74937
E3256_424,0.53008,NA
E2077_763,NA,0.95489
E3922_494,NA,0.61779
E4254_210,0.2619,NA
E4317_379,0.47368,NA
E579_443,NA,0.55388
E1359_331,0.41353,NA
E4136_712,NA,0.89098
E2254_343,NA,0.42857
E4154_308,0.38471,NA
E2700_738,0.92356,NA
E3299_673,NA,0.84211
E1906_786,NA,0.98371
E3260_421,NA,0.52632
E3911_592,NA,0.7406
E2391_257,NA,0.3208
E1519_707,NA,0.88471
E1925_307,NA,0.38346
E3480_175,NA,0.21805
E3282_476,0.59524,NA
E2046_465,NA,0.58145
E1737_793,0.99248,NA
E1092_290,NA,0.36216
E1589_692,NA,0.86591
E702_23,NA,0.02757
E4557_658,NA,0.82331
E24_215,NA,0.26817
