	AMH	CBX2	CTNNB1	DHH	DKK1	DMRT1	FGF9	FOXL2	GATA4	NR0B1	NR5A1	PGD2	RSPO1	SOX9	SRY	UGR	WNT4	WT1mKTS	WT1pKTS
E1560_39	0.025602627832482298	1.4282543227055986	0.03207306314723559	0.0007410739700513605	0.0022892994239721172	0.013671859195787416	0.010809051328708148	0.011886908935619056	1.831983437634712	0.010916845404546526	1.3137369013388391	0.03751865548032623	0.02598402553594019	0.021097443187917512	0.00019707969345828278	2.275180963584228	0.004241012647487826	1.3846516916388554	2.7746276544414306
E1872_73	0.020592252200730892	1.7605391746051886	0.0012755141158615536	0.014001851525356277	0.0044904769691641415	0.0613246802096265	0.010260940062633516	0.010062698915908722	2.5404322153337167	0.17426414572283142	1.9004864835872304	0.003070912383751125	0.011563508281216894	0.010872374481343532	0.13699104417482755	0.9177227369819778	0.2679537689632549	1.8906417628272016	1.7016864742277753
E1950_206	0.05102292448796701	1.1007423210505232	0.4974857887937182	0.003297496760257089	1.1153295118503832	1.4339542511559336	0.0735530315488443	0.034618349446671776	1.8813271236254192	2.1416371694374488	0.4385039781818688	0.030163656567777367	1.875859250666576	0.034784376608263966	1.487732750719415	0.008761468719492729	2.16765362484469	2.5250417900245465	2.2777033881184923
E1016_388	0.9135679894864018	1.2801589090740797	0.0021973358677403678	1.5799324491036155	2.7501809861802737	2.152441948985855	1.7844787438049017	0.07300232951906274	1.8548154922116664	0.7877665198574777	1.5467694771169127	2.279913656471795	0.016800146660034425	2.2526751494013784	1.905656996084008	0.8313738476580043	0.05150241195654992	2.5462108066475144	1.7342268466242154
E1767_485	1.5324915490510318	0.04174960842422877	0.0333242971723632	2.1780297051061246	1.5431074884992488	1.9821210633045827	1.8015487336026683	0.005163178542505582	1.7902376948495635	0.8316000782980738	2.4972685554124494	1.8207796016355893	0.0010251901892209118	2.271813655187749	2.4161992722897088	0.01469897004189745	0.05891650242656692	2.2044792565419997	2.4657896301882944
E407_352	0.04904783849850871	0.037821762264562624	0.009815937540259093	0.0011638093371177552	1.450028254266616	1.8975458641817464	0.006537787790286521	0.02493192817023335	2.0884887483823693	2.107060703669809	1.7355596406211686	0.04873738424157064	0.0059605595957324545	1.4984186906120265	1.9018325048097184	0.00557145025028731	0.038051122709096885	1.7419094127639736	1.715659558387324
E1666_681	1.911864031406025	0.038036679684946964	0.1083641269936123	2.0850022359255638	2.487206297173018	1.8401763197115728	2.3573919255302656	0.019853735600944743	2.1916828627624008	0.014288802958103985	1.6548531316437478	2.151644859942455	0.005722890195591674	1.822415534401272	1.8493787484360296	0.03217300417055567	0.01239760171635983	2.121740460546646	1.3240378482886936
E180_286	0.049752521494002507	0.10926378734501263	0.012904583791129931	0.024087702634155533	2.062589785738568	1.5737356050973277	0.03274741629759035	0.004788012459338395	1.970087894546856	1.5227004573373937	0.0034629379312135647	0.00022369728640389487	1.6311956921217727	0.0009996781561495867	2.5009434380625164	0.059471567775727985	1.9809105244728216	2.0150632207942087	2.0878380520155546
E894_75	0.008948089224739574	2.1318377774701074	0.01666972705521584	0.006245694034114421	0.00461773984893749	0.012971365937793123	0.012630657980301722	0.11262924601665332	2.276773872263956	0.3808835842307319	2.6271615442699687	0.0156909473974368	0.013274442977236305	0.10029760179315413	0.12637664138072768	0.5899469423976221	0.09966966236833158	2.235808174985702	2.1368348429629465
E1026_742	0.00464888040936568	0.02031840956678157	2.0122959168956047	0.01441594810738571	0.0020407525127389393	0.006750143074476118	0.004015768094134564	1.5972401110038166	1.4395210276629455	1.6799576515754822	0.006769312237237256	0.001688731538698556	2.3343854924499854	0.036797534991625434	0.02424279501238518	0.02562876079425334	1.919297620749349	1.996155467541893	0.019773849221466216
