TF	target	importance
DHH	AMH	171.47005282287188
WNT4	RSPO1	160.21215563583422
DMRT1	DKK1	159.10530041707548
CTNNB1	RSPO1	151.95631502429256
DKK1	DMRT1	144.10300344737806
FGF9	DHH	142.65163016199566
RSPO1	NR5A1	133.47428504243706
RSPO1	WNT4	133.09330795850383
FGF9	PGD2	129.79845387009163
NR5A1	RSPO1	124.29303590911942
AMH	DHH	117.789500593058
AMH	FGF9	117.73228355878946
NR0B1	UGR	114.99997662557345
SRY	DMRT1	113.16904851494665
FGF9	AMH	112.50875824954903
SOX9	DMRT1	111.43580200152316
SRY	UGR	110.44924109174602
WT1pKTS	FOXL2	109.6592041251468
AMH	PGD2	104.44172745083583
DKK1	UGR	103.52991057914365
DMRT1	SRY	103.39801084970533
DHH	FGF9	102.57036674878944
UGR	CBX2	99.58847655015381
DHH	PGD2	99.24853109070482
SOX9	AMH	98.77372323840129
NR0B1	DHH	97.71704695096747
DKK1	SRY	95.75494434074523
DKK1	CBX2	94.06937803519612
CBX2	DKK1	93.0018070453074
FGF9	NR0B1	92.4136076719417
RSPO1	CTNNB1	92.38105747478971
FOXL2	CTNNB1	92.01466214059703
PGD2	NR0B1	91.11448707116672
PGD2	FGF9	90.9997478062733
NR0B1	PGD2	90.7475736417374
PGD2	AMH	90.3653742753236
WT1mKTS	GATA4	89.7742107528538
NR0B1	WNT4	88.38583449218429
DMRT1	CBX2	88.0915753366138
FOXL2	RSPO1	87.96960696764792
FOXL2	WT1pKTS	87.7132349676041
CTNNB1	FOXL2	84.37644938080797
AMH	NR0B1	83.90931495365834
SOX9	NR5A1	83.77610561902503
SOX9	DKK1	82.24357488611707
CBX2	UGR	82.13327148480394
PGD2	DHH	81.53103993362448
NR0B1	FGF9	80.98088109940969
DHH	NR0B1	80.66910764639033
CTNNB1	WNT4	80.64662788624918
DMRT1	UGR	79.26942694048577
GATA4	WT1mKTS	78.83286870226716
SOX9	DHH	78.66640810114288
SOX9	WNT4	75.45428775551686
SRY	CTNNB1	74.89469881027732
NR5A1	CBX2	73.42934560478172
CBX2	DMRT1	71.93898760550324
NR0B1	RSPO1	71.16421672991213
WNT4	NR0B1	70.08298195873657
WNT4	DHH	69.7080209523704
NR5A1	NR0B1	69.6396923444888
NR0B1	AMH	68.55480574165617
SOX9	RSPO1	67.65546588075097
UGR	SRY	67.09638593691416
WT1pKTS	SRY	66.81991348947349
DKK1	CTNNB1	66.55110475553201
WT1pKTS	CTNNB1	65.89979458973959
SOX9	SRY	65.66694305152106
WT1pKTS	RSPO1	63.90938717463495
NR5A1	WT1pKTS	63.064508196081114
NR0B1	NR5A1	62.73558037283387
NR5A1	CTNNB1	62.0716819077468
UGR	DMRT1	61.96495682281627
WNT4	CTNNB1	61.89752605706355
DHH	DKK1	61.609741023171935
SOX9	PGD2	61.28491034708014
FGF9	SOX9	60.90327813701922
SOX9	FGF9	60.8046607432839
SRY	WT1pKTS	60.358344347636
DMRT1	SOX9	60.314624128166415
FOXL2	NR5A1	59.87188749177623
RSPO1	NR0B1	59.78727568243683
CTNNB1	NR5A1	58.845567296813684
DMRT1	DHH	58.20645776010974
WNT4	UGR	57.514950389037246
DKK1	WNT4	57.378893554334894
RSPO1	FOXL2	57.01805516940437
CBX2	RSPO1	57.009520057342776
CTNNB1	WT1pKTS	56.98104811351876
PGD2	NR5A1	56.77395291464814
CTNNB1	DMRT1	56.02485480551945
WNT4	SOX9	55.56945129508983
CBX2	NR5A1	54.844006179790405
CTNNB1	DKK1	54.61318016890254
SOX9	UGR	53.684413715244446
DHH	SOX9	53.68273250447689
DHH	WNT4	53.64317069467356
SRY	DKK1	53.47759914316023
DHH	DMRT1	52.86043184065505
AMH	SOX9	52.78189538141532
SOX9	NR0B1	51.99724713664169
CTNNB1	SRY	49.69504905974519
NR5A1	FOXL2	47.984961124959476
FGF9	RSPO1	47.91199181438093
DMRT1	WNT4	47.89127729387845
WNT4	DMRT1	47.58670273959373
FOXL2	SRY	47.13028546925741
SOX9	CBX2	46.10871612144807
UGR	RSPO1	45.4284678137414
DMRT1	CTNNB1	45.1792068491075
UGR	NR0B1	44.6132869022904
NR0B1	CTNNB1	43.774064088934864
NR5A1	WNT4	42.98734609024407
UGR	DKK1	42.84670706503555
SRY	NR0B1	42.36404166103859
SRY	CBX2	42.32094028275105
DMRT1	WT1pKTS	42.291808850586776
DKK1	FOXL2	41.71951493309276
CTNNB1	NR0B1	41.63980102241579
DKK1	WT1pKTS	41.63825370794368
RSPO1	UGR	41.53034159418801
RSPO1	WT1pKTS	41.41793091274923
WT1pKTS	NR5A1	41.40156674441722
NR5A1	DHH	40.8887258187165
CTNNB1	UGR	40.220553554317284
WT1pKTS	WNT4	39.77627447445276
AMH	NR5A1	39.4352017457407
SRY	FOXL2	39.09160501878852
PGD2	SOX9	39.07509008504781
WT1pKTS	WT1mKTS	38.616847728849066
FGF9	SRY	38.50821501198332
CBX2	SOX9	38.50010837925404
UGR	WNT4	37.959033151421586
DKK1	AMH	37.433969165524765
RSPO1	SOX9	37.02809941172673
DKK1	SOX9	36.282142024727214
SRY	SOX9	35.89383310086446
WNT4	PGD2	35.88714983885091
WNT4	CBX2	35.79537582368767
DHH	RSPO1	35.31651544694745
SRY	RSPO1	35.13102958468162
DHH	UGR	34.548971802052996
CBX2	WT1pKTS	34.37502233234653
NR5A1	SOX9	34.18061471455533
WNT4	DKK1	33.81345310014325
DMRT1	FOXL2	33.75222861846391
PGD2	DMRT1	33.549338791712316
RSPO1	CBX2	32.86588785201785
WNT4	AMH	32.32718907905631
SRY	AMH	32.070480537465684
NR5A1	PGD2	32.038996958419546
PGD2	DKK1	31.468075153379612
AMH	RSPO1	31.455120792776913
PGD2	UGR	31.43687024443321
RSPO1	SRY	31.11652498182903
CTNNB1	CBX2	31.03771368310101
CBX2	WNT4	30.884355013395286
PGD2	CBX2	30.411790061340863
NR5A1	UGR	30.402241713362034
RSPO1	FGF9	30.254473251929255
WNT4	FOXL2	30.200169961680626
RSPO1	DHH	30.053318454411567
DMRT1	RSPO1	29.749837262341387
AMH	WNT4	29.673747575339863
CBX2	PGD2	29.60432273883378
NR5A1	FGF9	29.388569409776224
DKK1	RSPO1	29.092924422373184
UGR	WT1mKTS	28.973432644263276
WNT4	WT1pKTS	28.934416541755528
FOXL2	CBX2	28.619308376205822
AMH	CBX2	28.54561657355283
DKK1	DHH	28.543235701852016
GATA4	UGR	28.39664173006249
CBX2	FGF9	28.286704541102843
NR0B1	SOX9	28.18831132022024
FGF9	DKK1	28.034115243445683
FGF9	NR5A1	27.860487960332463
SRY	WNT4	27.816963829885758
SRY	PGD2	27.56269076226801
WT1mKTS	UGR	27.13181522955509
NR5A1	DKK1	27.024038149500385
SRY	NR5A1	26.68676010505831
DKK1	FGF9	26.336317296014183
WT1pKTS	DMRT1	26.151957440601766
SRY	FGF9	26.007657053179127
DMRT1	FGF9	25.961468793203377
DKK1	NR5A1	25.90625777963685
WT1pKTS	CBX2	25.673039578791474
AMH	DKK1	25.564776208410823
FOXL2	DMRT1	25.50755928219655
AMH	SRY	25.437449589434117
CBX2	CTNNB1	25.346915298132505
UGR	NR5A1	25.278959962191376
FOXL2	WNT4	25.248628490025975
FOXL2	DKK1	25.011497366757776
DHH	NR5A1	24.864484258081244
NR0B1	CBX2	24.812381989101947
DMRT1	AMH	24.315395757583147
DHH	CBX2	24.20108444718345
NR5A1	SRY	23.84210060680544
NR0B1	GATA4	23.61653532543409
UGR	FGF9	23.448436393504657
NR5A1	AMH	23.43037575249173
CBX2	SRY	23.212870720154122
NR5A1	WT1mKTS	23.159586881215322
WNT4	FGF9	22.747791739200288
UGR	GATA4	22.744993513394885
NR0B1	SRY	22.61645396684441
WT1pKTS	DKK1	22.57611863087126
AMH	DMRT1	22.546277114577993
CBX2	NR0B1	22.528691933494375
CTNNB1	SOX9	22.49366944884601
WNT4	NR5A1	22.355727341881938
DMRT1	NR5A1	22.27047896589646
FGF9	UGR	22.258513607149286
RSPO1	AMH	22.165348008855727
AMH	UGR	22.068091872422
RSPO1	PGD2	22.04632742716702
WT1pKTS	UGR	21.88551374195696
NR0B1	FOXL2	21.640690484734904
PGD2	WNT4	21.353185107252344
DHH	SRY	21.293990791396787
FGF9	DMRT1	20.79989019126112
SOX9	CTNNB1	20.789552351837873
CBX2	DHH	20.72561067638082
FGF9	CBX2	20.47643876856216
DMRT1	PGD2	20.441269031356256
UGR	CTNNB1	20.40545520834322
NR5A1	GATA4	20.000680258820395
UGR	SOX9	19.736572861050167
UGR	DHH	19.64063008106011
SRY	WT1mKTS	19.566305385749136
FOXL2	UGR	19.53925408446609
DKK1	PGD2	19.4221806412899
NR5A1	DMRT1	19.405044457331208
FGF9	WNT4	19.273016888144898
DKK1	NR0B1	19.133552445146538
NR0B1	WT1mKTS	18.960816121725344
CBX2	GATA4	18.744464663076666
UGR	PGD2	18.565150805537325
CBX2	WT1mKTS	18.48618828389203
RSPO1	DKK1	18.329606818617936
RSPO1	DMRT1	18.061451865042724
PGD2	RSPO1	17.70242469944965
PGD2	SRY	16.848324342522606
FOXL2	NR0B1	16.748453961425234
SOX9	WT1pKTS	16.213674797725716
CBX2	AMH	16.17195326805031
WT1pKTS	GATA4	15.736871799942907
SOX9	FOXL2	15.536770610952885
WNT4	WT1mKTS	15.517552304816492
NR0B1	DMRT1	15.4640195440095
CTNNB1	FGF9	15.355457000745998
DHH	CTNNB1	14.782923436306682
SRY	DHH	14.50755061751981
WT1pKTS	NR0B1	14.430781750850823
NR0B1	WT1pKTS	14.23669936145741
WNT4	SRY	14.13365666181179
NR0B1	DKK1	13.741990742583248
DMRT1	NR0B1	13.716213029291358
UGR	FOXL2	13.589605487853833
CTNNB1	AMH	13.138980980757268
SRY	GATA4	13.10329655407043
DMRT1	GATA4	12.9192633731752
CBX2	FOXL2	12.846475463042333
CTNNB1	PGD2	12.382485584708052
WT1mKTS	NR0B1	12.320001732013912
CTNNB1	DHH	11.914462167640655
WT1pKTS	FGF9	11.65826192109119
UGR	AMH	11.441526049750525
FOXL2	DHH	11.418996752298408
SOX9	GATA4	11.181723548047295
UGR	WT1pKTS	10.84425367425928
FOXL2	SOX9	10.79815045200972
CTNNB1	WT1mKTS	10.725281292286537
WT1mKTS	WT1pKTS	10.570780192588321
PGD2	CTNNB1	10.530226614333497
DHH	WT1pKTS	10.45577203648794
FOXL2	FGF9	10.374831672501012
WNT4	GATA4	10.053465268679377
AMH	WT1mKTS	9.90014382272252
WT1pKTS	PGD2	9.867662116643587
CTNNB1	GATA4	9.754106537187806
RSPO1	WT1mKTS	9.582893481747226
FOXL2	GATA4	9.12934929930074
DKK1	GATA4	8.517916072904939
WT1mKTS	SRY	8.45276644923069
DMRT1	WT1mKTS	8.445401615175689
GATA4	WT1pKTS	8.389501011056062
DKK1	WT1mKTS	8.11573222720151
FOXL2	WT1mKTS	7.95588439796541
WT1mKTS	DKK1	7.868498557303891
WT1pKTS	SOX9	7.833081997368168
PGD2	GATA4	7.711462281943695
AMH	FOXL2	7.545692068032803
DHH	FOXL2	7.453922960132939
RSPO1	GATA4	7.275072806378249
FGF9	CTNNB1	7.102483524336743
WT1pKTS	DHH	7.0045235328607065
GATA4	SRY	6.976114680625822
AMH	CTNNB1	6.928683110737838
GATA4	NR0B1	6.891461096571948
WT1mKTS	NR5A1	6.757001647816179
SOX9	WT1mKTS	6.708127083816746
FGF9	GATA4	6.203059879079785
GATA4	CBX2	6.191491806482759
PGD2	WT1mKTS	6.181117744781655
FGF9	WT1mKTS	6.15935304859898
DHH	WT1mKTS	6.112467232925969
DHH	GATA4	6.007501157026269
GATA4	NR5A1	5.86168857162276
WT1mKTS	RSPO1	5.775585831160809
WT1mKTS	CBX2	5.76143910902757
GATA4	DKK1	5.669920280215902
WT1pKTS	AMH	5.574189088788638
AMH	GATA4	5.526026908683495
WT1mKTS	WNT4	5.492913645611711
PGD2	FOXL2	5.463186353406817
GATA4	RSPO1	5.266398952611733
FGF9	WT1pKTS	5.2186706787366814
GATA4	DMRT1	5.054137855848618
GATA4	WNT4	5.041136098884775
PGD2	WT1pKTS	5.035837535136287
WT1mKTS	DMRT1	4.376535679482577
AMH	WT1pKTS	4.260242742330588
FOXL2	PGD2	4.257255409352531
FOXL2	AMH	3.74940989058802
FGF9	FOXL2	3.3210649853354393
GATA4	AMH	2.9945653791140376
GATA4	CTNNB1	2.9094603156819505
GATA4	DHH	2.8476143458564307
WT1mKTS	SOX9	2.5709476297585105
WT1mKTS	CTNNB1	2.540503466501207
WT1mKTS	FGF9	2.5016901740409048
GATA4	PGD2	2.3987548015418443
GATA4	SOX9	2.167397128403854
WT1mKTS	FOXL2	2.07576687220037
WT1mKTS	PGD2	2.004557483581426
GATA4	FOXL2	1.7246363819632833
GATA4	FGF9	1.590400797165155
WT1mKTS	AMH	1.5139027141717998
WT1mKTS	DHH	1.1852273981343977
