,PseudoTime1,PseudoTime2
E2960_154,NA,0.30723
E3398_134,NA,0.26707
E370_24,NA,0.04618
E617_128,0.25502,NA
E1655_412,NA,0.8253
E3730_401,0.80321,NA
E4161_14,NA,0.0261
E1166_306,NA,0.61245
E4693_155,0.30924,NA
E4139_105,NA,0.20884
E2242_357,0.71486,NA
E2301_202,NA,0.40361
E3298_190,NA,0.37952
E2181_31,NA,0.06024
E4068_339,0.67871,NA
E2754_451,0.90361,NA
E2299_406,0.81325,NA
E1880_123,NA,0.24498
E1058_259,NA,0.51807
E2343_296,0.59237,NA
E4576_221,NA,0.44177
E4740_399,NA,0.7992
E3273_222,NA,0.44378
E1854_60,0.11847,NA
E1610_243,NA,0.48594
E2373_223,NA,0.44578
E4510_491,0.98394,NA
E305_373,NA,0.74699
E3002_323,0.64659,NA
E3061_318,NA,0.63655
E1692_412,0.8253,NA
E1901_474,NA,0.9498
E403_207,0.41365,NA
E2436_22,0.04217,NA
E1840_186,0.37149,NA
E418_50,NA,0.09839
E175_251,0.50201,NA
E4658_225,0.4498,NA
E578_264,NA,0.52811
E2386_359,0.71888,NA
E1893_249,0.49799,NA
E2522_387,NA,0.7751
E2276_68,0.13454,NA
E4063_70,NA,0.13855
E1807_426,NA,0.85341
E4191_215,0.42972,NA
E113_18,0.03414,NA
E639_179,NA,0.35743
E2756_117,NA,0.23293
E907_497,NA,0.99598
E1549_329,0.65863,NA
E313_244,NA,0.48795
E3428_2,NA,0.00201
E3971_128,0.25502,NA
E2676_493,NA,0.98795
E2095_314,NA,0.62851
E787_381,NA,0.76305
E2678_66,0.13052,NA
E3843_80,0.15863,NA
E2344_376,NA,0.75301
E4862_434,0.86948,NA
E4587_66,0.13052,NA
E71_323,0.64659,NA
E3977_306,NA,0.61245
E2589_16,NA,0.03012
E2845_22,0.04217,NA
E4072_22,0.04217,NA
E1826_22,NA,0.04217
E433_465,NA,0.93173
E994_482,0.96586,NA
E3571_146,NA,0.29116
E2685_377,0.75502,NA
E15_416,NA,0.83333
E130_311,NA,0.62249
E2911_499,NA,1.0
E3513_473,NA,0.94779
E3672_424,0.8494,NA
E1358_15,NA,0.02811
E3811_270,0.54016,NA
E693_313,NA,0.62651
E2098_280,NA,0.56024
E4390_140,NA,0.27912
E1546_329,NA,0.65863
E1895_388,NA,0.77711
E4585_187,NA,0.37349
E1517_357,0.71486,NA
E2239_61,NA,0.12048
E1229_219,0.43775,NA
E245_290,0.58032,NA
E469_177,0.35341,NA
E2446_121,0.24096,NA
E4482_269,NA,0.53815
E3018_33,0.06426,NA
E3439_288,0.57631,NA
E2449_266,NA,0.53213
E4170_484,0.96988,NA
E3472_437,NA,0.8755
E2016_127,NA,0.25301
E550_191,0.38153,NA
E4668_288,NA,0.57631
E3302_179,NA,0.35743
E2051_470,0.94177,NA
E2767_395,0.79116,NA
E4441_164,0.32731,NA
