,PseudoTime1,PseudoTime2
E53_457,NA,0.56907
E13_736,NA,0.92269
E141_182,0.22053,NA
E35_577,NA,0.72117
E122_475,0.59189,NA
E176_393,0.48796,NA
E170_345,NA,0.42712
E4_61,0.06717,NA
E47_797,NA,1.0
E178_414,0.51458,NA
E81_449,NA,0.55894
E167_788,0.98859,NA
E98_496,NA,0.6185
E9_748,0.9379,NA
E16_110,NA,0.12928
E149_624,0.78074,NA
E21_681,0.85298,NA
E168_662,0.8289,NA
E194_83,NA,0.09506
E62_252,0.30925,NA
E74_348,NA,0.43093
E174_71,NA,0.07985
E63_326,0.40304,NA
E165_56,0.06084,NA
E57_445,NA,0.55387
E193_124,NA,0.14702
E186_655,0.82003,NA
E120_534,NA,0.66667
E32_68,NA,0.07605
E138_348,NA,0.43093
E113_411,0.51077,NA
E155_570,0.71229,NA
E80_284,0.34981,NA
E116_305,0.37643,NA
E83_95,0.11027,NA
E154_781,NA,0.97972
E156_771,NA,0.96705
E158_719,NA,0.90114
E94_732,NA,0.91762
E101_149,0.17871,NA
E76_271,0.33333,NA
E173_160,NA,0.19265
E50_700,NA,0.87706
E33_104,NA,0.12167
E18_696,NA,0.87199
E49_657,0.82256,NA
E157_228,0.27883,NA
E56_609,0.76172,NA
E117_15,0.00887,NA
E172_511,0.63752,NA
E185_767,NA,0.96198
E26_614,0.76806,NA
E199_676,0.84664,NA
E177_195,0.23701,NA
E28_265,NA,0.32573
E142_299,0.36882,NA
E169_534,NA,0.66667
E182_571,NA,0.71356
E1_584,0.73004,NA
E107_270,NA,0.33207
E38_652,NA,0.81622
E43_468,0.58302,NA
E55_305,NA,0.37643
E51_150,NA,0.17997
E166_614,NA,0.76806
E79_213,0.25982,NA
E23_524,NA,0.65399
E72_26,0.02281,NA
E25_22,NA,0.01774
E58_611,NA,0.76426
E41_139,0.16603,NA
E46_256,NA,0.31432
E95_615,0.76933,NA
E8_207,0.25222,NA
E45_749,0.93916,NA
E15_438,0.54499,NA
E175_688,0.86185,NA
E189_720,NA,0.90241
E163_339,NA,0.41952
E12_78,0.08872,NA
E106_447,NA,0.5564
E77_216,NA,0.26362
E31_381,0.47275,NA
E78_192,NA,0.23321
E126_605,NA,0.75665
E143_667,0.83523,NA
E54_651,0.81496,NA
E65_489,0.60963,NA
E181_664,NA,0.83143
E128_549,0.68568,NA
E42_221,0.26996,NA
E82_314,NA,0.38783
E105_109,NA,0.12801
E39_280,NA,0.34474
E125_278,0.34221,NA
E2_353,NA,0.43726
E133_715,NA,0.89607
E112_704,0.88213,NA
E90_329,0.40684,NA
E85_200,NA,0.24335
E103_151,NA,0.18124
E48_566,0.70722,NA
E148_581,NA,0.72624
E151_258,0.31686,NA
E3_516,NA,0.64385
E52_34,NA,0.03295
E135_250,NA,0.30672
E17_760,NA,0.95311
E87_694,0.86946,NA
E111_323,0.39924,NA
E6_696,0.87199,NA
E11_140,0.1673,NA
E104_372,NA,0.46134
E88_283,0.34854,NA
E132_327,NA,0.40431
E100_559,0.69835,NA
E123_32,0.03042,NA
E121_745,0.93409,NA
E40_762,NA,0.95564
E145_464,NA,0.57795
E0_515,NA,0.64259
E93_297,NA,0.36629
E69_782,NA,0.98099
E140_611,NA,0.76426
E137_503,0.62738,NA
E71_514,0.64132,NA
E159_137,0.1635,NA
E110_690,0.86439,NA
E86_753,0.94423,NA
E7_78,0.08872,NA
E184_274,NA,0.33714
E118_717,NA,0.89861
E136_551,NA,0.68821
E179_273,NA,0.33587
E180_704,0.88213,NA
E139_121,0.14322,NA
E109_291,NA,0.35868
E108_193,NA,0.23447
E188_225,NA,0.27503
E196_628,NA,0.7858
E73_8,0.0,NA
E171_562,NA,0.70215
E66_90,0.10393,NA
E127_324,NA,0.40051
E119_774,NA,0.97085
E161_695,0.87072,NA
E160_483,NA,0.60203
E5_517,NA,0.64512
E153_680,0.85171,NA
E29_17,NA,0.01141
E91_618,0.77313,NA
E59_655,NA,0.82003
E115_11,NA,0.0038
E144_112,0.13181,NA
E14_790,NA,0.99113
E67_46,0.04816,NA
E187_279,NA,0.34347
E131_416,NA,0.51711
E92_52,NA,0.05577
E96_199,0.24208,NA
E22_527,NA,0.65779
E190_609,0.76172,NA
E192_307,0.37896,NA
E97_369,0.45754,NA
E99_378,0.46895,NA
E191_787,0.98733,NA
E114_413,0.51331,NA
E44_93,0.10773,NA
E75_117,NA,0.13815
E84_118,0.13942,NA
E36_320,0.39544,NA
E24_44,0.04563,NA
E164_506,0.63118,NA
E195_345,0.42712,NA
E27_173,NA,0.20913
E10_547,NA,0.68314
E34_225,0.27503,NA
E61_208,0.25349,NA
E130_614,NA,0.76806
E37_792,NA,0.99366
E60_545,0.68061,NA
E150_217,NA,0.26489
E129_24,NA,0.02028
E162_743,NA,0.93156
E183_290,0.35741,NA
E102_440,NA,0.54753
E147_336,NA,0.41572
E152_318,NA,0.3929
E124_406,0.50444,NA
E197_532,NA,0.66413
E146_128,0.15209,NA
E89_406,NA,0.50444
E64_338,NA,0.41825
E68_582,NA,0.7275
E19_693,0.86819,NA
E30_159,NA,0.19138
E134_112,0.13181,NA
E70_505,0.62991,NA
E198_173,0.20913,NA
E20_458,NA,0.57034
