,LRP,source_gene,target_gene
1,0.00063360936,CBX2,AMH
2,0.005081739,CTNNB1,AMH
3,0.027592897,DHH,AMH
4,0.007044742,DKK1,AMH
5,0.001990469,DMRT1,AMH
6,0.020673938,FGF9,AMH
7,0.00204015,FOXL2,AMH
8,0.003601906,GATA4,AMH
9,0.04597845,NR0B1,AMH
10,0.010331102,NR5A1,AMH
11,0.075715855,PGD2,AMH
12,0.0058732005,RSPO1,AMH
13,0.009779826,SOX9,AMH
14,0.014051718,SRY,AMH
15,0.0007845843,UGR,AMH
16,0.005983954,WNT4,AMH
17,0.004632169,WT1mKTS,AMH
18,0.0021113749,WT1pKTS,AMH
21,0.0020864168,CTNNB1,CBX2
22,0.0021029697,DHH,CBX2
23,0.0024920802,DKK1,CBX2
24,0.0008127573,DMRT1,CBX2
25,0.003849273,FGF9,CBX2
26,0.0016442859,FOXL2,CBX2
27,0.00065519114,GATA4,CBX2
28,0.005925251,NR0B1,CBX2
29,0.002272288,NR5A1,CBX2
30,0.001581694,PGD2,CBX2
31,0.0025785773,RSPO1,CBX2
32,0.002193473,SOX9,CBX2
33,0.0006791543,SRY,CBX2
34,0.0020343424,UGR,CBX2
35,0.003105064,WNT4,CBX2
36,0.00090535975,WT1mKTS,CBX2
37,0.0017268502,WT1pKTS,CBX2
41,0.0057730386,DHH,CTNNB1
42,0.0045073596,DKK1,CTNNB1
43,0.005756203,DMRT1,CTNNB1
44,0.005201283,FGF9,CTNNB1
45,0.0016671896,FOXL2,CTNNB1
46,0.0009324234,GATA4,CTNNB1
47,0.006116894,NR0B1,CTNNB1
48,0.004326921,NR5A1,CTNNB1
49,0.012727445,PGD2,CTNNB1
50,0.0013205034,RSPO1,CTNNB1
51,0.007655788,SOX9,CTNNB1
52,0.002597419,SRY,CTNNB1
53,0.0015124595,UGR,CTNNB1
54,0.0010834131,WNT4,CTNNB1
55,0.00032970108,WT1mKTS,CTNNB1
56,0.0010343646,WT1pKTS,CTNNB1
61,0.0033258623,DKK1,DHH
62,0.002398326,DMRT1,DHH
63,0.016964037,FGF9,DHH
64,0.003982633,FOXL2,DHH
65,0.0060264133,GATA4,DHH
66,0.034087002,NR0B1,DHH
67,0.010886595,NR5A1,DHH
68,0.053779483,PGD2,DHH
69,0.003604134,RSPO1,DHH
70,0.013668476,SOX9,DHH
71,0.010413187,SRY,DHH
72,0.0016861483,UGR,DHH
73,0.010268088,WNT4,DHH
74,0.008439011,WT1mKTS,DHH
75,0.0037599283,WT1pKTS,DHH
81,0.00820049,DMRT1,DKK1
82,0.012439635,FGF9,DKK1
83,0.002345996,FOXL2,DKK1
84,0.0037642722,GATA4,DKK1
85,0.012882202,NR0B1,DKK1
86,0.0063514546,NR5A1,DKK1
87,0.0189463,PGD2,DKK1
88,0.00019752083,RSPO1,DKK1
89,0.008652198,SOX9,DKK1
90,0.0065236194,SRY,DKK1
91,0.0037750038,UGR,DKK1
92,0.004482443,WNT4,DKK1
93,0.003182912,WT1mKTS,DKK1
94,0.004181219,WT1pKTS,DKK1
101,0.015936654,FGF9,DMRT1
102,0.0019434772,FOXL2,DMRT1
103,0.002222933,GATA4,DMRT1
104,0.011029567,NR0B1,DMRT1
105,0.0025117067,NR5A1,DMRT1
106,0.0062622307,PGD2,DMRT1
107,0.0020962297,RSPO1,DMRT1
108,0.004481206,SOX9,DMRT1
109,0.002096627,SRY,DMRT1
110,0.0027448882,UGR,DMRT1
111,0.005113369,WNT4,DMRT1
112,0.0011697996,WT1mKTS,DMRT1
113,0.0026764562,WT1pKTS,DMRT1
121,0.0036954684,FOXL2,FGF9
122,0.0021229489,GATA4,FGF9
123,0.029595332,NR0B1,FGF9
124,0.008314134,NR5A1,FGF9
125,0.043796774,PGD2,FGF9
126,0.0041795615,RSPO1,FGF9
127,0.018755926,SOX9,FGF9
128,0.019826561,SRY,FGF9
129,0.0016696256,UGR,FGF9
130,0.0096951,WNT4,FGF9
131,0.0020975862,WT1mKTS,FGF9
132,0.006614779,WT1pKTS,FGF9
141,0.0013004332,GATA4,FOXL2
142,0.0076130144,NR0B1,FOXL2
143,0.003503318,NR5A1,FOXL2
144,0.016221093,PGD2,FOXL2
145,0.0027892473,RSPO1,FOXL2
146,0.0066902507,SOX9,FOXL2
147,0.0023335353,SRY,FOXL2
148,0.0017036019,UGR,FOXL2
149,0.0013110815,WNT4,FOXL2
150,0.0019962844,WT1mKTS,FOXL2
151,0.00049080804,WT1pKTS,FOXL2
161,0.006439718,NR0B1,GATA4
162,0.0037481159,NR5A1,GATA4
163,0.0049677235,PGD2,GATA4
