,LRP,source_gene,target_gene
1,0.0006640687,CBX2,AMH
2,0.0017501011,CTNNB1,AMH
3,0.04999088,DHH,AMH
4,0.004144168,DKK1,AMH
5,0.011340786,DMRT1,AMH
6,0.07297185,FGF9,AMH
7,0.003855451,FOXL2,AMH
8,0.0051021026,GATA4,AMH
9,0.044911273,NR0B1,AMH
10,0.017169092,NR5A1,AMH
11,0.05215659,PGD2,AMH
12,0.0020196002,RSPO1,AMH
13,0.042603604,SOX9,AMH
14,0.016136017,SRY,AMH
15,0.0036673718,UGR,AMH
16,0.0062538637,WNT4,AMH
17,0.0021533223,WT1mKTS,AMH
18,0.007296298,WT1pKTS,AMH
21,0.004790794,CTNNB1,CBX2
22,0.0034618531,DHH,CBX2
23,0.0047154687,DKK1,CBX2
24,0.007364432,DMRT1,CBX2
25,0.0049420763,FGF9,CBX2
26,0.004943367,FOXL2,CBX2
27,0.0015408755,GATA4,CBX2
28,0.0039226874,NR0B1,CBX2
29,0.009516654,NR5A1,CBX2
30,0.00227293,PGD2,CBX2
31,0.009164825,RSPO1,CBX2
32,0.037492327,SOX9,CBX2
33,0.011687559,SRY,CBX2
34,0.0066424543,UGR,CBX2
35,0.014059059,WNT4,CBX2
36,0.0045175934,WT1mKTS,CBX2
37,0.0057148496,WT1pKTS,CBX2
41,0.005451102,DHH,CTNNB1
42,0.013791929,DKK1,CTNNB1
43,0.0076971888,DMRT1,CTNNB1
44,0.008805286,FGF9,CTNNB1
45,0.0015146607,FOXL2,CTNNB1
46,0.0046047773,GATA4,CTNNB1
47,0.00864909,NR0B1,CTNNB1
48,0.00419909,NR5A1,CTNNB1
49,0.00518614,PGD2,CTNNB1
50,0.003907258,RSPO1,CTNNB1
51,0.020540185,SOX9,CTNNB1
52,0.0058202995,SRY,CTNNB1
53,0.0038150507,UGR,CTNNB1
54,0.011597102,WNT4,CTNNB1
55,0.0021243151,WT1mKTS,CTNNB1
56,0.006743983,WT1pKTS,CTNNB1
61,0.0023796477,DKK1,DHH
62,0.014175559,DMRT1,DHH
63,0.056231976,FGF9,DHH
64,0.002919917,FOXL2,DHH
65,0.0047486196,GATA4,DHH
66,0.052469738,NR0B1,DHH
67,0.022689749,NR5A1,DHH
68,0.06021525,PGD2,DHH
69,0.0064604916,RSPO1,DHH
70,0.036840662,SOX9,DHH
71,0.0120352395,SRY,DHH
72,0.0041246414,UGR,DHH
73,0.003409206,WNT4,DHH
74,0.0010819904,WT1mKTS,DHH
75,0.0043729194,WT1pKTS,DHH
81,0.00368842,DMRT1,DKK1
82,0.009296427,FGF9,DKK1
83,0.0066026514,FOXL2,DKK1
84,0.0030272822,GATA4,DKK1
85,0.002751953,NR0B1,DKK1
86,0.013746897,NR5A1,DKK1
87,0.0042144684,PGD2,DKK1
88,0.011270504,RSPO1,DKK1
89,0.0029850134,SOX9,DKK1
90,0.0043806704,SRY,DKK1
91,0.0037288386,UGR,DKK1
92,0.007649854,WNT4,DKK1
93,0.0043003154,WT1mKTS,DKK1
94,0.0047119632,WT1pKTS,DKK1
101,0.01823795,FGF9,DMRT1
102,0.008948808,FOXL2,DMRT1
103,0.003868612,GATA4,DMRT1
104,0.011401555,NR0B1,DMRT1
105,0.021007977,NR5A1,DMRT1
106,0.013507129,PGD2,DMRT1
107,0.0058068805,RSPO1,DMRT1
108,0.040662207,SOX9,DMRT1
109,0.0057764906,SRY,DMRT1
110,0.0026695405,UGR,DMRT1
111,0.017498683,WNT4,DMRT1
112,0.004633873,WT1mKTS,DMRT1
113,0.0055758716,WT1pKTS,DMRT1
121,0.0060159597,FOXL2,FGF9
122,0.008330009,GATA4,FGF9
123,0.058112115,NR0B1,FGF9
124,0.0037922487,NR5A1,FGF9
125,0.05918055,PGD2,FGF9
126,0.0008297379,RSPO1,FGF9
127,0.020451598,SOX9,FGF9
128,0.011662141,SRY,FGF9
129,0.0038095065,UGR,FGF9
130,0.006040342,WNT4,FGF9
131,0.0030733652,WT1mKTS,FGF9
132,0.0072325915,WT1pKTS,FGF9
141,0.00048706157,GATA4,FOXL2
142,0.005510629,NR0B1,FOXL2
143,0.00297727,NR5A1,FOXL2
144,0.0030738306,PGD2,FOXL2
145,0.0014874631,RSPO1,FOXL2
146,0.007769322,SOX9,FOXL2
147,0.008786177,SRY,FOXL2
148,0.0026641237,UGR,FOXL2
149,0.009866601,WNT4,FOXL2
150,0.0016109331,WT1mKTS,FOXL2
151,0.0051722717,WT1pKTS,FOXL2
161,0.006832019,NR0B1,GATA4
162,0.0067052348,NR5A1,GATA4
163,0.0064013447,PGD2,GATA4
164,0.00054588966,RSPO1,GATA4
165,0.010837747,SOX9,GATA4
166,0.0028467244,SRY,GATA4
167,0.0011905447,UGR,GATA4
168,0.0028122677,WNT4,GATA4
169,0.0012601275,WT1mKTS,GATA4
170,0.0021882337,WT1pKTS,GATA4
181,0.013243675,NR5A1,NR0B1
182,0.040684305,PGD2,NR0B1
183,0.009501325,RSPO1,NR0B1
184,0.059472777,SOX9,NR0B1
185,0.019207874,SRY,NR0B1
186,0.007813998,UGR,NR0B1
187,0.008010301,WNT4,NR0B1
188,0.0027875814,WT1mKTS,NR0B1
189,0.005864811,WT1pKTS,NR0B1
201,0.0008226859,PGD2,NR5A1
202,0.03459953,RSPO1,NR5A1
