,LRP,source_gene,target_gene
1,0.0049641607,CBX2,AMH
2,0.008768026,CTNNB1,AMH
3,0.044298656,DHH,AMH
4,0.011874609,DKK1,AMH
5,0.014201007,DMRT1,AMH
6,0.039215647,FGF9,AMH
7,0.004649304,FOXL2,AMH
8,0.004797786,GATA4,AMH
9,0.07482205,NR0B1,AMH
10,0.011483828,NR5A1,AMH
11,0.079192184,PGD2,AMH
12,0.0028358484,RSPO1,AMH
13,0.020156289,SOX9,AMH
14,0.026982347,SRY,AMH
15,0.0026912726,UGR,AMH
16,0.0063382997,WNT4,AMH
17,0.0056692706,WT1mKTS,AMH
18,0.0028488042,WT1pKTS,AMH
21,0.0031833071,CTNNB1,CBX2
22,0.0037431223,DHH,CBX2
23,0.0046320157,DKK1,CBX2
24,0.0046569053,DMRT1,CBX2
25,0.0020632234,FGF9,CBX2
26,0.0023099142,FOXL2,CBX2
27,0.0004621373,GATA4,CBX2
28,0.010710232,NR0B1,CBX2
29,0.0018176214,NR5A1,CBX2
30,0.0022424443,PGD2,CBX2
31,0.004800619,RSPO1,CBX2
32,0.007362803,SOX9,CBX2
33,0.003993802,SRY,CBX2
34,0.0015374357,UGR,CBX2
35,0.0065876227,WNT4,CBX2
36,0.0009080626,WT1mKTS,CBX2
37,0.0013541891,WT1pKTS,CBX2
41,0.0077024633,DHH,CTNNB1
42,0.0078660855,DKK1,CTNNB1
43,0.0055529764,DMRT1,CTNNB1
44,0.0062387874,FGF9,CTNNB1
45,0.0023246182,FOXL2,CTNNB1
46,0.0012477074,GATA4,CTNNB1
47,0.007003388,NR0B1,CTNNB1
48,0.0043877894,NR5A1,CTNNB1
49,0.004432158,PGD2,CTNNB1
50,0.0020756226,RSPO1,CTNNB1
51,0.006703352,SOX9,CTNNB1
52,0.0019225923,SRY,CTNNB1
53,0.001685321,UGR,CTNNB1
54,0.0032341876,WNT4,CTNNB1
55,0.00049480714,WT1mKTS,CTNNB1
56,0.00027931848,WT1pKTS,CTNNB1
61,0.014789682,DKK1,DHH
62,0.023957271,DMRT1,DHH
63,0.018217035,FGF9,DHH
64,0.0018187438,FOXL2,DHH
65,0.005594841,GATA4,DHH
66,0.034250364,NR0B1,DHH
67,0.0063608796,NR5A1,DHH
68,0.028409507,PGD2,DHH
69,0.001444619,RSPO1,DHH
70,0.027017262,SOX9,DHH
71,0.015914114,SRY,DHH
72,0.003249779,UGR,DHH
73,0.009466536,WNT4,DHH
74,0.0039039673,WT1mKTS,DHH
75,0.0062626083,WT1pKTS,DHH
81,0.010781831,DMRT1,DKK1
82,0.01696797,FGF9,DKK1
83,0.0023762935,FOXL2,DKK1
84,0.005250767,GATA4,DKK1
85,0.012910248,NR0B1,DKK1
86,0.006226933,NR5A1,DKK1
87,0.014763042,PGD2,DKK1
88,0.0027103159,RSPO1,DKK1
89,0.0165327,SOX9,DKK1
90,0.0031473136,SRY,DKK1
91,0.002941729,UGR,DKK1
92,0.008171852,WNT4,DKK1
93,0.0037813142,WT1mKTS,DKK1
94,0.004835014,WT1pKTS,DKK1
101,0.019582786,FGF9,DMRT1
102,0.002306913,FOXL2,DMRT1
103,0.0034196936,GATA4,DMRT1
104,0.012813272,NR0B1,DMRT1
105,0.0016819077,NR5A1,DMRT1
106,0.018584361,PGD2,DMRT1
107,0.004116349,RSPO1,DMRT1
108,0.013748832,SOX9,DMRT1
109,0.0057619805,SRY,DMRT1
110,0.002726032,UGR,DMRT1
111,0.010052859,WNT4,DMRT1
112,0.0014969911,WT1mKTS,DMRT1
113,0.0055054496,WT1pKTS,DMRT1
121,0.0033843396,FOXL2,FGF9
122,0.0061234515,GATA4,FGF9
123,0.024727874,NR0B1,FGF9
124,0.0020769401,NR5A1,FGF9
125,0.019895436,PGD2,FGF9
126,0.0076011512,RSPO1,FGF9
127,0.01634302,SOX9,FGF9
128,0.016975155,SRY,FGF9
129,0.0026932328,UGR,FGF9
130,0.0073109656,WNT4,FGF9
131,0.0040819454,WT1mKTS,FGF9
132,0.007434885,WT1pKTS,FGF9
141,0.0009387569,GATA4,FOXL2
142,0.008400463,NR0B1,FOXL2
143,0.0032357597,NR5A1,FOXL2
144,0.006328798,PGD2,FOXL2
145,0.003295706,RSPO1,FOXL2
146,0.007073779,SOX9,FOXL2
147,0.0024826396,SRY,FOXL2
148,0.0012741148,UGR,FOXL2
149,0.003174265,WNT4,FOXL2
150,0.0012502834,WT1mKTS,FOXL2
151,0.00051686127,WT1pKTS,FOXL2
161,0.006958143,NR0B1,GATA4
162,0.00371935,NR5A1,GATA4
163,0.0074365735,PGD2,GATA4
164,0.0027142812,RSPO1,GATA4
165,0.008082896,SOX9,GATA4
166,0.0025467924,SRY,GATA4
167,0.0015728718,UGR,GATA4
168,0.0008918635,WNT4,GATA4
169,0.0017551515,WT1mKTS,GATA4
170,0.0020531202,WT1pKTS,GATA4
181,0.010285666,NR5A1,NR0B1
182,0.054237172,PGD2,NR0B1
183,0.006948162,RSPO1,NR0B1
184,0.015388113,SOX9,NR0B1
185,0.026158538,SRY,NR0B1
186,0.0019257681,UGR,NR0B1
187,0.0026206796,WNT4,NR0B1
188,0.006995553,WT1mKTS,NR0B1
189,0.005859076,WT1pKTS,NR0B1
201,0.010642515,PGD2,NR5A1
202,0.0026307597,RSPO1,NR5A1
203,0.0035240054,SOX9,NR5A1
204,0.002544162,SRY,NR5A1
205,0.0026383041,UGR,NR5A1
206,0.0036258742,WNT4,NR5A1
207,0.0025120166,WT1mKTS,NR5A1
208,0.0018514139,WT1pKTS,NR5A1
221,0.006781631,RSPO1,PGD2
222,0.029566769,SOX9,PGD2
223,0.012886439,SRY,PGD2
224,0.0015181387,UGR,PGD2
225,0.013700605,WNT4,PGD2
226,0.0044794125,WT1mKTS,PGD2
227,0.0066620605,WT1pKTS,PGD2
241,0.010005052,SOX9,RSPO1
242,0.0031246534,SRY,RSPO1
243,0.0008178362,UGR,RSPO1
244,0.0063320864,WNT4,RSPO1
245,0.0010101966,WT1mKTS,RSPO1
246,0.002620276,WT1pKTS,RSPO1
261,0.014327771,SRY,SOX9
262,0.004006166,UGR,SOX9
263,0.011328487,WNT4,SOX9
264,0.003090196,WT1mKTS,SOX9
265,0.006372168,WT1pKTS,SOX9
281,0.0027585817,UGR,SRY
282,0.0062038773,WNT4,SRY
283,0.00021089721,WT1mKTS,SRY
284,0.0058236783,WT1pKTS,SRY
301,0.0015992479,WNT4,UGR
302,0.0019160096,WT1mKTS,UGR
303,0.0007172873,WT1pKTS,UGR
321,0.0014857501,WT1mKTS,WNT4
322,0.0013165509,WT1pKTS,WNT4
341,0.0013535006,WT1pKTS,WT1mKTS
