TF	target	importance
Irx3	Olig2	463.36725259448315
Olig2	Irx3	449.03313425955747
Pax6	Nkx22	397.4907145850885
Nkx22	Pax6	367.16255951948017
Pax6	Olig2	218.4589142185756
Nkx22	Olig2	214.99373749953438
Dbx2	Dbx1	213.4617169890574
Dbx2	Nkx62	210.2929344957425
Nkx61	Dbx2	209.3862104649375
Pax6	Irx3	203.74059588123373
Dbx2	Nkx61	197.1136671800738
Nkx61	Dbx1	172.22968311280798
Nkx61	Nkx62	160.80344180684133
Dbx1	Nkx62	149.70472947589866
Nkx62	Dbx1	149.5465324037857
Olig2	Nkx22	143.23147630024016
Dbx1	Dbx2	141.60889930162313
Nkx22	Irx3	141.36498560401293
Olig2	Pax6	131.05943155235363
Irx3	Pax6	128.87135799696787
Nkx62	Dbx2	124.19374354931449
Irx3	Nkx22	123.3080662663471
Nkx62	Nkx61	96.84424614826658
Dbx1	Nkx61	91.73393432352361
Dbx2	Irx3	63.22849597529242
Irx3	Dbx2	53.15120769390627
Irx3	Nkx62	43.14050765621638
Nkx61	Irx3	42.123417014478484
Irx3	Dbx1	37.49216036658783
Nkx61	Olig2	33.87889422292999
Dbx2	Olig2	33.64917771057033
Nkx22	Nkx62	31.106898092984988
Olig2	Dbx2	28.162129663707525
Nkx22	Dbx1	26.909706605996064
Olig2	Nkx62	26.37554875336003
Pax6	Nkx62	25.57593971895607
Irx3	Nkx61	24.621442155865598
Dbx1	Irx3	23.454901186978333
Pax6	Dbx1	23.089424614727754
Olig2	Dbx1	21.270775907037226
Olig2	Nkx61	20.938594028385268
Nkx62	Irx3	18.054470078446656
Nkx22	Dbx2	17.84808659344755
Nkx61	Nkx22	17.81985770407363
Pax6	Dbx2	17.64972273306365
Dbx2	Nkx22	16.148499362229735
Dbx1	Olig2	16.096149269509656
Nkx62	Olig2	15.555874484396996
Nkx22	Nkx61	14.909018158029443
Dbx2	Pax6	14.351811265533513
Pax6	Nkx61	13.83909800585565
Nkx61	Pax6	12.806353140176162
Dbx1	Nkx22	11.035963653655683
Nkx62	Nkx22	10.965422128365306
Dbx1	Pax6	10.05468986785548
Nkx62	Pax6	7.693796657633193
