,PseudoTime1,PseudoTime2
E815_134,0.26707,NA
E2552_228,0.45582,NA
E3838_183,NA,0.36546
E2350_127,0.25301,NA
E210_62,NA,0.12249
E1997_244,NA,0.48795
E3961_225,0.4498,NA
E2065_262,NA,0.5241
E2854_76,NA,0.1506
E1416_326,NA,0.65261
E1744_253,NA,0.50602
E4473_280,0.56024,NA
E4934_329,0.65863,NA
E3470_451,NA,0.90361
E991_289,0.57831,NA
E1352_176,NA,0.35141
E4862_321,NA,0.64257
E4524_2,NA,0.00201
E481_13,NA,0.0241
E4718_333,NA,0.66667
E3404_481,NA,0.96386
E4823_53,NA,0.10442
E3312_254,0.50803,NA
E2906_189,NA,0.37751
E1902_204,0.40763,NA
E3613_135,0.26908,NA
E2217_364,0.72892,NA
E4174_297,NA,0.59438
E3441_210,NA,0.41968
E230_258,0.51606,NA
E3026_133,0.26506,NA
E4248_389,0.77912,NA
E4792_35,0.06827,NA
E3851_185,0.36948,NA
E2987_353,0.70683,NA
E3391_302,0.60442,NA
E3406_110,NA,0.21888
E2377_121,NA,0.24096
E2224_318,0.63655,NA
E2911_22,NA,0.04217
E3722_90,NA,0.17871
E1315_199,NA,0.39759
E1381_63,0.1245,NA
E339_195,NA,0.38956
E4444_1,0.0,NA
E8_27,NA,0.05221
E3568_373,NA,0.74699
E2422_18,NA,0.03414
E725_442,NA,0.88554
E2784_226,0.45181,NA
E526_92,NA,0.18273
E4611_105,0.20884,NA
E4297_446,NA,0.89357
E4330_470,0.94177,NA
E2305_144,NA,0.28715
E3306_388,NA,0.77711
E3575_218,0.43574,NA
E551_322,0.64458,NA
E2541_210,NA,0.41968
E78_455,0.91165,NA
E2672_194,NA,0.38755
E2338_347,0.69478,NA
E1914_392,NA,0.78514
E2302_355,0.71084,NA
E4468_109,NA,0.21687
E1830_383,NA,0.76707
E1386_181,0.36145,NA
E483_344,NA,0.68876
E2608_476,NA,0.95382
E382_399,NA,0.7992
E1336_3,0.00402,NA
E3169_21,NA,0.04016
E580_186,NA,0.37149
E2619_180,0.35944,NA
E2379_210,0.41968,NA
E4052_95,NA,0.18876
E1114_494,NA,0.98996
E1144_199,NA,0.39759
E2587_256,0.51205,NA
E2189_149,0.29719,NA
E1753_37,NA,0.07229
E4227_13,0.0241,NA
E3220_70,0.13855,NA
E92_378,0.75703,NA
E3957_334,NA,0.66867
E1875_355,NA,0.71084
E3848_16,0.03012,NA
E1312_449,0.8996,NA
E2188_113,NA,0.2249
E4778_82,NA,0.16265
E3637_256,0.51205,NA
E3740_329,NA,0.65863
E4704_92,NA,0.18273
E1599_37,NA,0.07229
E2399_330,0.66064,NA
E3188_397,0.79518,NA
E1385_321,0.64257,NA
E2031_348,0.69679,NA
E4970_199,0.39759,NA
E2417_444,NA,0.88956
E2038_196,NA,0.39157
E4177_197,NA,0.39357
E923_164,0.32731,NA
E4119_304,NA,0.60843
E4173_208,NA,0.41566
E1668_68,NA,0.13454
E1010_82,0.16265,NA
E1369_448,0.89759,NA
E4405_422,0.84538,NA
E4258_81,0.16064,NA
E3691_284,NA,0.56827
E4572_146,NA,0.29116
E4183_222,NA,0.44378
E499_251,0.50201,NA
E1529_96,NA,0.19076
E2118_198,0.39558,NA
E1840_79,NA,0.15663
E2521_48,0.09438,NA
E1761_291,0.58233,NA
E705_38,NA,0.0743
E1980_430,NA,0.86145
E914_204,NA,0.40763
E2585_216,NA,0.43173
E1153_38,NA,0.0743
E2225_334,NA,0.66867
E1014_382,0.76506,NA
E3079_87,0.17269,NA
E3311_463,NA,0.92771
E3090_375,NA,0.751
E470_203,0.40562,NA
E4578_405,NA,0.81124
E3439_402,NA,0.80522
E1572_7,NA,0.01205
E2074_447,NA,0.89558
E591_458,NA,0.91767
E1326_255,NA,0.51004
