,PseudoTime1,PseudoTime2
E4425_492,0.61665,NA
E2399_129,0.15889,NA
E1254_453,NA,0.56747
E2103_384,NA,0.48045
E1998_738,NA,0.92686
E800_553,NA,0.69357
E3373_366,NA,0.45776
E3732_57,0.0681,NA
E966_669,0.83985,NA
E3781_167,0.20681,NA
E3766_349,NA,0.43632
E1472_179,0.22194,NA
E2542_746,NA,0.93695
E2839_215,0.26734,NA
E3434_22,NA,0.02396
E2941_59,0.07062,NA
E120_421,0.52711,NA
E1213_576,0.72257,NA
E1903_621,NA,0.77932
E2977_184,NA,0.22825
E2992_376,NA,0.47037
E3292_360,NA,0.45019
E4739_563,NA,0.70618
E2769_452,0.5662,NA
E38_68,0.08197,NA
E4084_766,0.96217,NA
E2985_206,NA,0.25599
E709_224,0.27869,NA
E2471_430,0.53846,NA
E4454_589,NA,0.73897
E2010_320,0.39975,NA
E1853_141,0.17402,NA
E2549_574,0.72005,NA
E3009_69,NA,0.08323
E3706_244,NA,0.30391
E1543_609,NA,0.76419
E3374_46,NA,0.05422
E3185_72,NA,0.08701
E250_85,0.1034,NA
E2812_564,0.70744,NA
E4870_513,NA,0.64313
E4980_40,NA,0.04666
E3385_548,0.68726,NA
E2600_427,0.53468,NA
E4387_425,0.53216,NA
E782_283,0.35309,NA
E2895_183,NA,0.22699
E131_121,NA,0.1488
E4948_487,NA,0.61034
E3321_369,NA,0.46154
E2368_627,NA,0.78689
E554_403,0.50441,NA
E80_359,NA,0.44893
E3807_591,0.74149,NA
E634_548,NA,0.68726
E4019_15,0.01513,NA
E4674_89,0.10845,NA
E4174_691,0.86759,NA
E2627_90,0.10971,NA
E680_3,NA,0.0
E4977_423,0.52963,NA
E860_728,0.91425,NA
E33_574,0.72005,NA
E4781_677,NA,0.84994
E4846_116,NA,0.1425
E3202_233,NA,0.29004
E230_475,0.59521,NA
E4941_417,NA,0.52207
E1119_661,NA,0.82976
E4764_515,0.64565,NA
E1993_321,NA,0.40101
E4873_560,NA,0.7024
E2208_110,0.13493,NA
E2145_658,0.82598,NA
E4065_140,0.17276,NA
E1712_229,0.28499,NA
E4506_75,NA,0.09079
E3959_546,0.68474,NA
E2838_346,0.43253,NA
E83_67,NA,0.08071
E4401_687,NA,0.86255
E4914_633,NA,0.79445
E3926_14,0.01387,NA
E2885_254,NA,0.31652
E2207_785,0.98613,NA
E2046_259,NA,0.32282
E4991_691,NA,0.86759
E2968_410,NA,0.51324
E1539_9,NA,0.00757
E3710_634,NA,0.79571
E785_696,0.8739,NA
E4092_645,0.80958,NA
E1195_479,NA,0.60025
E1540_455,NA,0.56999
E2088_71,0.08575,NA
E3887_781,0.98108,NA
E2441_722,0.90668,NA
E4204_78,NA,0.09458
E3352_32,NA,0.03657
E1765_159,NA,0.19672
E920_180,NA,0.2232
E4417_670,0.84111,NA
E2591_623,0.78184,NA
E1307_265,0.33039,NA
E3934_226,NA,0.28121
E4037_630,NA,0.79067
E3339_507,NA,0.63556
E895_381,NA,0.47667
E3946_406,0.5082,NA
E4635_124,0.15259,NA
E3614_300,NA,0.37453
E525_105,0.12863,NA
E3951_75,NA,0.09079
E3598_633,NA,0.79445
E2234_677,0.84994,NA
E3731_183,0.22699,NA
E1197_399,0.49937,NA
