,PseudoTime1,PseudoTime2
E33_155,0.30785,NA
E42_277,NA,0.55332
E97_267,0.5332,NA
E30_248,NA,0.49497
E62_410,0.82093,NA
E46_351,NA,0.70221
E61_487,0.97586,NA
E78_85,0.167,NA
E82_362,NA,0.72435
E96_279,0.55734,NA
E75_124,NA,0.24547
E12_39,NA,0.07445
E79_169,NA,0.33602
E83_230,0.45875,NA
E5_390,NA,0.78068
E69_306,0.61167,NA
E89_452,0.90543,NA
E6_168,0.334,NA
E15_227,0.45272,NA
E74_437,0.87525,NA
E77_473,0.94769,NA
E85_317,NA,0.6338
E92_420,NA,0.84105
E23_89,0.17505,NA
E40_131,0.25956,NA
E72_140,NA,0.27767
E36_167,0.33199,NA
E0_477,0.95573,NA
E19_282,0.56338,NA
E25_435,0.87123,NA
E53_461,0.92354,NA
E2_466,0.9336,NA
E52_205,0.40845,NA
E80_353,NA,0.70624
E3_232,NA,0.46278
E7_178,0.35412,NA
E35_281,0.56137,NA
E11_319,0.63783,NA
E18_266,0.53119,NA
E24_240,0.47887,NA
E4_331,0.66197,NA
E13_325,NA,0.6499
E34_419,NA,0.83903
E26_464,0.92958,NA
E43_279,0.55734,NA
E44_300,0.5996,NA
E63_133,0.26358,NA
E70_76,NA,0.14889
E59_364,0.72837,NA
E93_417,NA,0.83501
E88_340,NA,0.68008
E48_212,NA,0.42254
E91_439,NA,0.87928
E57_19,0.03421,NA
E28_202,0.40241,NA
E71_155,0.30785,NA
E67_257,0.51308,NA
E22_276,0.55131,NA
E73_148,NA,0.29376
E51_192,NA,0.38229
E21_488,NA,0.97787
E29_435,NA,0.87123
E8_307,0.61368,NA
E90_27,NA,0.0503
E68_18,0.03219,NA
E84_177,NA,0.35211
E27_277,NA,0.55332
E16_210,0.41851,NA
E65_237,NA,0.47284
E9_411,0.82294,NA
E87_369,0.73843,NA
E95_2,0.0,NA
E14_141,NA,0.27968
E64_499,NA,1.0
E86_304,0.60765,NA
E55_174,NA,0.34608
E60_369,0.73843,NA
E98_194,0.38632,NA
E10_219,NA,0.43662
E1_313,0.62575,NA
E81_23,0.04225,NA
E17_33,NA,0.06237
E76_72,NA,0.14085
E56_324,0.64789,NA
E58_488,NA,0.97787
E31_380,0.76056,NA
E41_150,0.29779,NA
E38_115,0.22736,NA
E66_15,NA,0.02616
E37_178,NA,0.35412
E32_126,0.2495,NA
E49_89,0.17505,NA
E54_110,NA,0.2173
E47_253,NA,0.50503
E39_432,NA,0.86519
E50_402,0.80483,NA
E20_134,NA,0.26559
E94_406,0.81288,NA
E45_440,0.88129,NA
E99_469,0.93964,NA
