	Dbx1	Dbx2	Irx3	Nkx22	Nkx61	Nkx62	Olig2	Pax6
E1676_323	0.0006346278917833733	0.024756084389361714	0.0682610693293399	0.00904283571559083	1.791615073964094	0.030939682893105475	1.6454253085424615	1.6828820474455106
E458_448	0.01703147062416884	0.0006790834842044293	2.064857440440642	0.05184160186267197	1.8575291012305288	0.02378646686519704	0.0006899738911593989	1.694620892051344
E1264_395	0.008694461589194256	0.010475119244581565	0.03716784657662831	0.032206364872934934	2.0382244565696346	0.00043703006302349775	1.9500280323644936	1.7385933213228153
E1246_247	0.019436296532959068	0.03686848368720383	0.16222626321525668	1.5833915215293326	2.1334148801869186	0.00714925309552614	0.0093957947209974	0.0010478152597571556
E1520_461	0.06768721236123655	0.029872384211869062	0.006611697695272692	2.2329925630831786	1.7511341302986736	0.0136361886110697	0.02360083714836289	0.015701610044090722
E776_53	0.7998330073137295	0.3325714302837341	0.4847525871044684	0.6305303155993702	1.9664948315499933	1.2145536405551876	1.087952019663513	1.17730479074496
E478_411	0.05701108825187892	0.0177294176776246	0.0018308937725202454	2.2239580458028865	2.2126967162971964	0.02173546220069897	0.02166197002985202	0.00028481882794647635
E1750_203	0.011931793412912345	0.006275350320972527	1.8337121514296424	0.002222022236363392	1.887514626219084	0.017234795077726413	0.8197566159831473	1.4976229850566931
E1037_317	0.0005583540158177716	0.002805791926061336	0.12865976689811007	1.8012781454050966	2.6452261855316963	0.040880438992601416	0.016777301192315592	0.02017286820617762
E942_333	0.006405079026365973	0.0011917823284837163	0.00011972213905170196	2.3521220189303245	2.540175953799099	0.009736807418651777	0.13164427675418786	0.010847584602183446
E1483_215	0.02083740733083524	0.009341394435276805	1.7865067222983924	0.012497181042391621	1.894824899457353	0.09425464670489764	0.5368897459825609	2.16477207806415
E496_242	0.07052834371658671	0.017259538556118392	0.0017408738777638267	1.6736186699065747	1.7660305867152977	0.002396356804776889	0.001280742180431592	0.011606175920169395
