,PseudoTime1,PseudoTime2
E3420_33,NA,0.06426
E973_413,NA,0.82731
E2041_119,NA,0.23695
E4339_25,NA,0.04819
E1680_392,0.78514,NA
E519_213,0.4257,NA
E2590_448,0.89759,NA
E2887_155,NA,0.30924
E466_123,NA,0.24498
E2959_357,NA,0.71486
E734_164,NA,0.32731
E3907_323,0.64659,NA
E1700_132,0.26305,NA
E92_350,NA,0.7008
E2226_34,NA,0.06627
E1949_51,0.1004,NA
E3372_105,0.20884,NA
E4180_412,0.8253,NA
E908_307,NA,0.61446
E3068_48,NA,0.09438
E4926_315,NA,0.63052
E2311_394,NA,0.78916
E1459_145,0.28916,NA
E428_361,NA,0.72289
E1248_388,0.77711,NA
E1539_135,0.26908,NA
E4272_184,NA,0.36747
E1839_359,0.71888,NA
E1796_18,NA,0.03414
E4878_132,NA,0.26305
E3105_329,0.65863,NA
E4518_360,NA,0.72088
E1097_53,NA,0.10442
E1496_111,0.22088,NA
E501_242,0.48394,NA
E107_5,NA,0.00803
E767_321,NA,0.64257
E3697_97,0.19277,NA
E3044_349,NA,0.6988
E253_26,NA,0.0502
E1386_343,NA,0.68675
E885_485,NA,0.97189
E4480_375,NA,0.751
E2569_36,NA,0.07028
E1107_196,NA,0.39157
E1051_49,0.09639,NA
E503_470,0.94177,NA
E4892_22,NA,0.04217
E3841_288,0.57631,NA
E2120_249,0.49799,NA
E3159_454,NA,0.90964
E199_218,0.43574,NA
E1412_87,0.17269,NA
E2037_362,0.7249,NA
E3686_441,NA,0.88353
E2936_310,NA,0.62048
E2635_446,NA,0.89357
E1688_299,0.59839,NA
E4482_59,NA,0.11647
E1810_316,0.63253,NA
E1800_113,0.2249,NA
E1437_30,NA,0.05823
E4491_349,NA,0.6988
E3894_271,0.54217,NA
E3738_347,NA,0.69478
E809_246,NA,0.49197
E2240_365,0.73092,NA
E3794_489,0.97992,NA
E2741_220,NA,0.43976
E32_421,NA,0.84337
E4611_189,NA,0.37751
E2960_78,0.15462,NA
E3790_391,NA,0.78313
E941_75,0.14859,NA
E4454_165,NA,0.32932
E3323_189,NA,0.37751
E3268_466,0.93373,NA
E576_172,0.34337,NA
E2971_118,NA,0.23494
