TF	target	importance
Gfi1	Cebpa	0.49731393503293764
Cebpa	Gfi1	0.48679085525140986
Fog1	Scl	0.38762137782107914
Scl	Fog1	0.3737919645393775
cJun	EgrNab	0.3682520714535426
Pu1	Gata1	0.35116260785020625
EgrNab	cJun	0.3453998633821991
Gata1	Pu1	0.3249213603235009
Fli1	Eklf	0.2855285793314772
Eklf	Fli1	0.25464369058630004
Scl	Gata1	0.22555870781810733
Gata1	Fog1	0.22245066438560832
Gata1	Scl	0.21230184636288368
Fog1	Gata1	0.20814824937704945
Scl	Pu1	0.19863530077349908
Scl	Fli1	0.19808471433725702
Fog1	Eklf	0.19384418354709954
Fog1	Fli1	0.1887268012311349
Gfi1	EgrNab	0.18669223708297294
Pu1	Fog1	0.1834783658106613
Pu1	Scl	0.1752630930726538
Scl	Eklf	0.17292504106878603
Pu1	Gata2	0.17170013623380093
Fog1	Pu1	0.16872922058095577
Gata1	Gata2	0.16093972902411793
Cebpa	EgrNab	0.15261902527620613
Gfi1	cJun	0.1507886897924318
Fog1	Gata2	0.14378533075245503
Cebpa	cJun	0.14151404479535618
cJun	Cebpa	0.13491602503636252
cJun	Gfi1	0.13447871792106267
EgrNab	Gfi1	0.12858948473484053
Pu1	cJun	0.12814816990913364
Eklf	Gata2	0.11895290399690865
Gata1	Fli1	0.11727489151513086
EgrNab	Cebpa	0.11243535578349814
Fli1	Gata2	0.1108858028604464
Gata1	Eklf	0.09926007378446261
Scl	Gata2	0.09585014439299722
Pu1	EgrNab	0.09475746780513772
Pu1	Gfi1	0.0939473928842433
Gata1	cJun	0.09372498218958049
Pu1	Cebpa	0.0877583541145013
Fli1	Scl	0.08402147176786542
Pu1	Fli1	0.07971893618595535
Gata2	Eklf	0.07938015537653664
Gata2	Pu1	0.07926283160996525
Fli1	Fog1	0.079140812793801
Pu1	Eklf	0.0787710142902744
Fli1	Pu1	0.07526812321383296
Fli1	Gata1	0.07255503008977955
Eklf	Fog1	0.07195085841582333
Cebpa	Gata2	0.06903166054851262
Gata1	EgrNab	0.06859117759068142
Gata2	Fli1	0.06722426496636351
Eklf	Scl	0.06700841199170018
Eklf	Pu1	0.055815024630781196
Eklf	Gata1	0.054727178838221625
Gfi1	Gata2	0.05071243306614137
Gata1	Cebpa	0.04941666672275411
Gata1	Gfi1	0.04809256687290316
cJun	Gata2	0.047080442409226125
Scl	cJun	0.04475541055728546
Fog1	cJun	0.042640691951467004
Fog1	Cebpa	0.03821162480157447
Fog1	EgrNab	0.03784336012289579
Gata2	Gata1	0.036836803783227144
Scl	EgrNab	0.035786152713663186
Scl	Cebpa	0.03555973191626993
Scl	Gfi1	0.03294247345540617
Fog1	Gfi1	0.032365106981102114
EgrNab	Gata2	0.031061416715393884
cJun	Pu1	0.03024587646368789
cJun	Fli1	0.028985625890657566
Cebpa	Fli1	0.028061098663473106
cJun	Eklf	0.026986975973586506
Cebpa	Eklf	0.026215642095510697
Cebpa	Pu1	0.025212968497801556
Gfi1	Pu1	0.022869939542721165
cJun	Scl	0.02255248995891384
Gfi1	Eklf	0.022277519578684995
Gata2	cJun	0.021388367174106953
Gfi1	Fli1	0.02075566571913267
Eklf	EgrNab	0.020587926231507122
cJun	Gata1	0.019943777275808722
Cebpa	Scl	0.01907874860663978
EgrNab	Pu1	0.019039354363254213
cJun	Fog1	0.018662175404671466
Gata2	Gfi1	0.018619084226658693
Gata2	Cebpa	0.01808219539719875
Fli1	cJun	0.018016215587707173
Fli1	EgrNab	0.01787750507156691
Gata2	EgrNab	0.01699307665182626
Gata2	Fog1	0.01693236559488075
EgrNab	Fli1	0.016524310904595125
Gata2	Scl	0.015723255894229394
Cebpa	Fog1	0.015492261342072338
Fli1	Cebpa	0.014969676061597855
EgrNab	Eklf	0.014810814953581348
Eklf	cJun	0.01362356466073222
Cebpa	Gata1	0.013205307430868955
Gfi1	Fog1	0.012321444617999345
Fli1	Gfi1	0.012274470392946909
Eklf	Gfi1	0.011899847279426501
Eklf	Cebpa	0.011336435133305187
Gfi1	Gata1	0.010303537952179108
Gfi1	Scl	0.009911690240639311
EgrNab	Gata1	0.007558799584552003
EgrNab	Scl	0.0065176142833954925
EgrNab	Fog1	0.0057790870951046226
