TF	Target	EdgeWeight
DHH	AMH	0.01063574105501175
RSPO1	CTNNB1	0.010616783052682877
FGF9	DHH	0.010590757243335247
SOX9	DKK1	0.010588232427835464
PGD2	AMH	0.010586666874587536
WNT4	RSPO1	0.010584848001599312
DHH	FGF9	0.010583864524960518
NR0B1	WNT4	0.010578162968158722
CTNNB1	WNT4	0.010575341060757637
CBX2	UGR	0.010568316094577312
FOXL2	CTNNB1	0.010565328411757946
FGF9	AMH	0.010564667172729969
DMRT1	SRY	0.010560466907918453
DKK1	FGF9	0.010554040782153606
SRY	AMH	0.010543623007833958
CTNNB1	NR0B1	0.010542813688516617
SRY	PGD2	0.010540359653532505
SRY	DKK1	0.010540190152823925
UGR	CBX2	0.010538647882640362
AMH	DKK1	0.01053802389651537
AMH	SOX9	0.010537415742874146
AMH	FGF9	0.010531039908528328
RSPO1	WNT4	0.01052965596318245
SOX9	FGF9	0.010528765618801117
DHH	PGD2	0.01052592508494854
PGD2	DKK1	0.010525498539209366
DMRT1	PGD2	0.010525241494178772
WNT4	NR0B1	0.010522795841097832
AMH	PGD2	0.01051853783428669
PGD2	FGF9	0.01051810197532177
SRY	DMRT1	0.01051715761423111
RSPO1	NR0B1	0.010515398345887661
NR5A1	SOX9	0.010514786466956139
DKK1	SOX9	0.010514728724956512
PGD2	SOX9	0.010509287938475609
DMRT1	WT1pKTS	0.010509265586733818
WT1pKTS	DMRT1	0.010508885607123375
SRY	FGF9	0.01050566229969263
CTNNB1	RSPO1	0.01050457451492548
SRY	WT1pKTS	0.010500054806470871
DHH	SOX9	0.010498730465769768
DKK1	SRY	0.010497094132006168
DHH	SRY	0.010491587221622467
SRY	NR5A1	0.010486055165529251
WT1pKTS	CBX2	0.010485309176146984
FOXL2	NR0B1	0.010480324737727642
SOX9	WT1pKTS	0.01047946885228157
DMRT1	DKK1	0.010473458096385002
AMH	NR5A1	0.010473264381289482
DKK1	DMRT1	0.01047286856919527
AMH	DMRT1	0.010471658781170845
FOXL2	RSPO1	0.010470772162079811
DKK1	DHH	0.01046950276941061
CBX2	NR5A1	0.01046929880976677
DMRT1	DHH	0.010468381457030773
SOX9	PGD2	0.010468194261193275
AMH	DHH	0.01046492625027895
NR5A1	WT1pKTS	0.010464906692504883
GATA4	WNT4	0.010462760925292969
PGD2	DHH	0.0104599604383111
AMH	WT1pKTS	0.010459348559379578
DKK1	AMH	0.010458826087415218
NR5A1	CBX2	0.010457387194037437
FGF9	SOX9	0.010456946678459644
DMRT1	FGF9	0.010454818606376648
CBX2	WT1pKTS	0.010454474948346615
WT1pKTS	FGF9	0.010448756627738476
NR5A1	UGR	0.010447276756167412
FGF9	DMRT1	0.010447042994201183
FGF9	PGD2	0.010446225292980671
WT1pKTS	GATA4	0.010445766150951385
RSPO1	GATA4	0.010443726554512978
DHH	DMRT1	0.010442784987390041
FOXL2	WT1mKTS	0.010442337952554226
CTNNB1	FOXL2	0.01044133584946394
WT1mKTS	DHH	0.010438580065965652
NR5A1	DHH	0.010438511148095131
WT1pKTS	DKK1	0.010438225232064724
WNT4	FOXL2	0.010435502044856548
FGF9	SRY	0.010433166287839413
SOX9	DHH	0.01043312344700098
DKK1	NR5A1	0.010432488285005093
SOX9	DMRT1	0.010431818664073944
DMRT1	NR5A1	0.010429725050926208
GATA4	UGR	0.010428199544548988
GATA4	SRY	0.010427781380712986
WNT4	CTNNB1	0.010425897315144539
WT1pKTS	NR5A1	0.010425470769405365
FGF9	NR5A1	0.010424413718283176
SOX9	AMH	0.010424411855638027
NR0B1	FOXL2	0.010423285886645317
PGD2	DMRT1	0.010423021391034126
GATA4	DMRT1	0.010421107523143291
WT1mKTS	GATA4	0.010419907979667187
DHH	GATA4	0.010419088415801525
DHH	WT1pKTS	0.010418049059808254
UGR	NR5A1	0.010417627170681953
GATA4	CBX2	0.01041750144213438
CTNNB1	GATA4	0.010417472571134567
SRY	NR0B1	0.010416529141366482
UGR	DKK1	0.010414187796413898
RSPO1	FOXL2	0.010412945412099361
UGR	SRY	0.01041274331510067
DHH	DKK1	0.010412104427814484
DMRT1	SOX9	0.010412045754492283
PGD2	NR5A1	0.010411384515464306
NR5A1	FGF9	0.010410496033728123
NR5A1	PGD2	0.0104058301076293
DKK1	PGD2	0.010405248031020164
NR0B1	GATA4	0.010405149310827255
NR5A1	AMH	0.010404786095023155
WT1mKTS	RSPO1	0.010404268279671669
NR5A1	DKK1	0.010403492487967014
PGD2	WT1pKTS	0.01040201261639595
UGR	WT1mKTS	0.01040180865675211
CBX2	WT1mKTS	0.010400707833468914
GATA4	NR5A1	0.010399780236184597
SOX9	SRY	0.010399344377219677
GATA4	RSPO1	0.010398993268609047
SRY	SOX9	0.010398258455097675
WT1pKTS	SRY	0.010397439822554588
PGD2	CTNNB1	0.010397409088909626
UGR	SOX9	0.010397065430879593
DMRT1	AMH	0.0103968046605587
PGD2	CBX2	0.010393861681222916
CTNNB1	AMH	0.010393599048256874
GATA4	FGF9	0.010393521748483181
PGD2	SRY	0.010390061885118484
RSPO1	DKK1	0.010389240458607674
GATA4	NR0B1	0.010389142669737339
PGD2	RSPO1	0.010388643480837345
AMH	SRY	0.010388020426034927
SRY	DHH	0.010387804359197617
WNT4	CBX2	0.010385504923760891
SOX9	CBX2	0.010384919121861458
DMRT1	RSPO1	0.010380716063082218
FGF9	DKK1	0.010380261577665806
CBX2	DHH	0.010380211286246777
UGR	FGF9	0.010379757732152939
SRY	CBX2	0.010379615239799023
WT1mKTS	PGD2	0.010377726517617702
CBX2	SRY	0.010377654805779457
WNT4	SRY	0.01037757657468319
PGD2	GATA4	0.010377541184425354
NR0B1	RSPO1	0.010372670367360115
FOXL2	DMRT1	0.010371865704655647
NR5A1	DMRT1	0.010370713658630848
WT1pKTS	AMH	0.010369744151830673
NR0B1	WT1mKTS	0.010368574410676956
RSPO1	PGD2	0.010367005132138729
NR5A1	SRY	0.010366673581302166
WT1mKTS	NR5A1	0.010366206057369709
CTNNB1	FGF9	0.010365648195147514
FOXL2	SOX9	0.01036544144153595
GATA4	DHH	0.010365295223891735
FOXL2	CBX2	0.010364367626607418
DHH	FOXL2	0.010363192297518253
NR0B1	CBX2	0.01036304421722889
CBX2	NR0B1	0.01036253571510315
FOXL2	WNT4	0.010361181572079659
NR0B1	CTNNB1	0.010360832326114178
WT1pKTS	SOX9	0.01036066934466362
WT1pKTS	DHH	0.010360432788729668
DKK1	RSPO1	0.010357941500842571
SOX9	GATA4	0.010357865132391453
FGF9	CBX2	0.010357102379202843
GATA4	WT1mKTS	0.010356592014431953
GATA4	CTNNB1	0.01035564299672842
SRY	RSPO1	0.010354853235185146
WNT4	FGF9	0.01035429909825325
AMH	CBX2	0.010352241806685925
WNT4	AMH	0.010351119562983513
CBX2	RSPO1	0.010349846445024014
NR0B1	SRY	0.010349047370254993
WT1mKTS	SRY	0.010349016636610031
SRY	GATA4	0.010348244570195675
WNT4	NR5A1	0.010345824994146824
GATA4	PGD2	0.010343722067773342
AMH	CTNNB1	0.010343536734580994
NR0B1	UGR	0.010343406349420547
DKK1	WT1pKTS	0.010342813096940517
FGF9	WT1mKTS	0.010342519730329514
NR5A1	WT1mKTS	0.010342289693653584
FOXL2	GATA4	0.01034205500036478
UGR	RSPO1	0.010339619591832161
GATA4	AMH	0.010336855426430702
WT1mKTS	NR0B1	0.010336375795304775
RSPO1	SOX9	0.010335223749279976
DKK1	CTNNB1	0.010334141552448273
AMH	GATA4	0.010334093123674393
DMRT1	UGR	0.010333546437323093
GATA4	DKK1	0.010331466794013977
UGR	WT1pKTS	0.010331206023693085
WT1pKTS	UGR	0.010330705903470516
WT1mKTS	FOXL2	0.010328242555260658
PGD2	WT1mKTS	0.010328077711164951
CBX2	FOXL2	0.010326181538403034
CBX2	CTNNB1	0.01032592635601759
AMH	UGR	0.010325925424695015
WT1mKTS	CTNNB1	0.010324130766093731
GATA4	WT1pKTS	0.010322815738618374
SOX9	NR5A1	0.010322384536266327
CTNNB1	CBX2	0.010322176851332188
WT1mKTS	AMH	0.010322022251784801
DKK1	CBX2	0.010322005487978458
WT1mKTS	UGR	0.010321961715817451
WT1pKTS	PGD2	0.010321574285626411
NR0B1	NR5A1	0.010321352630853653
SOX9	CTNNB1	0.010321236215531826
DMRT1	NR0B1	0.010321225970983505
WT1mKTS	CBX2	0.010321090929210186
UGR	NR0B1	0.010320632718503475
WT1mKTS	WNT4	0.010320298373699188
DMRT1	WNT4	0.010320214554667473
WT1pKTS	RSPO1	0.010320201516151428
