,PseudoTime
E2325_328,0.21829105473965288
E1191_1004,0.6695594125500668
E2238_1185,0.7903871829105474
E2738_150,0.09946595460614152
E621_1097,0.7316421895861148
E2507_921,0.6141522029372497
E4874_1205,0.8037383177570093
E2132_51,0.03337783711615487
E956_1357,0.9052069425901201
E3876_384,0.25567423230974634
E1777_174,0.11548731642189586
E274_445,0.2963951935914553
E2909_82,0.0540720961281709
E2150_969,0.6461949265687583
E2511_238,0.1582109479305741
E308_466,0.3104138851802403
E2026_1483,0.9893190921228304
E3423_798,0.5320427236315087
E3568_1356,0.904539385847797
E4277_1193,0.7957276368491322
E19_1255,0.8371161548731643
E3966_1392,0.9285714285714286
E2099_1099,0.732977303070761
E2842_914,0.609479305740988
E2575_1199,0.7997329773030708
E4048_741,0.4939919893190921
E2903_986,0.657543391188251
E1396_170,0.11281708945260348
E1636_784,0.5226969292389854
E4437_1463,0.9759679572763685
E674_996,0.664218958611482
E1868_190,0.1261682242990654
E1196_231,0.15353805073431243
E4283_1247,0.8317757009345794
E3379_1350,0.9005340453938585
E1744_1411,0.9412550066755674
E2122_194,0.1288384512683578
E3334_1423,0.9492656875834445
E386_1154,0.7696929238985314
E4079_969,0.6461949265687583
E659_444,0.29572763684913217
E2999_987,0.6582109479305741
E1529_480,0.3197596795727637
E3606_803,0.5353805073431241
E3986_1219,0.8130841121495327
E4573_722,0.48130841121495327
E55_1406,0.937917222963952
E2995_536,0.35714285714285715
E3635_644,0.42923898531375165
E2244_517,0.3444592790387183
E437_1454,0.9699599465954606
E4291_1290,0.8604806408544726
E2879_1186,0.7910547396528705
E1769_885,0.5901201602136181
E3148_29,0.018691588785046728
E2108_192,0.12750333778371162
E4302_118,0.07810413885180241
E1470_385,0.25634178905206945
E98_622,0.4145527369826435
E2381_226,0.15020026702269693
E1980_1465,0.9773030707610146
E3146_570,0.37983978638184246
E2734_706,0.4706275033377837
E4956_332,0.22096128170894527
E2528_901,0.6008010680907877
E991_137,0.09078771695594126
E1451_560,0.37316421895861146
E4860_1052,0.7016021361815754
E2031_627,0.417890520694259
E3988_80,0.0527369826435247
E281_133,0.08811748998664887
E4028_1192,0.7950600801068091
E2067_1321,0.8811748998664887
E1417_1277,0.8518024032042724
E2399_750,0.5
E2424_26,0.016688918558077435
E150_1356,0.904539385847797
E4580_1459,0.9732977303070761
E3029_1074,0.7162883845126836
E1713_675,0.4499332443257677
E3820_189,0.12550066755674233
E558_550,0.3664886515353805
E2002_1166,0.7777036048064085
E2254_1430,0.9539385847797063
E2367_27,0.017356475300400534
E2844_650,0.43324432576769023
E2807_752,0.5013351134846462
E2957_223,0.14819759679572764
E3939_1039,0.6929238985313751
E4926_70,0.04606141522029372
E4161_50,0.03271028037383177
E2127_1472,0.9819759679572764
E1298_1107,0.7383177570093458
E877_526,0.35046728971962615
E3539_1372,0.9152202937249666
E741_822,0.548064085447263
E2595_1184,0.7897196261682243
E3935_1112,0.7416555407209613
E3166_989,0.6595460614152203
E2611_209,0.13885180240320427
E1151_645,0.42990654205607476
E2961_484,0.32242990654205606
E134_1198,0.7990654205607477
E3181_1358,0.9058744993324432
E1442_74,0.048731642189586116
E365_778,0.5186915887850467
E76_330,0.21962616822429906
E3155_1145,0.7636849132176236
E1646_379,0.2523364485981308
E761_568,0.37850467289719625
E3228_1364,0.9098798397863819
E4974_679,0.45260347129506007
E3294_181,0.12016021361815754
E4299_642,0.4279038718291055
E1887_31,0.020026702269692925
E4723_328,0.21829105473965288
E1416_593,0.3951935914552737
E77_138,0.09145527369826435
E1978_479,0.3190921228304406
E3167_1361,0.9078771695594126
E622_1290,0.8604806408544726
E2458_1117,0.7449933244325768
E2988_1138,0.7590120160213618
E2349_808,0.5387182910547397
E2460_376,0.25033377837116155
E3473_701,0.4672897196261682
E183_65,0.042723631508678236
E478_1321,0.8811748998664887
E4013_176,0.11682242990654206
E2822_501,0.33377837116154874
E2560_77,0.050734312416555405
E3382_1076,0.7176234979973297
E3937_1169,0.7797062750333779
E3594_1376,0.917890520694259
E751_1223,0.8157543391188251
E3861_1158,0.7723631508678238
E1671_1388,0.9259012016021362
E667_947,0.6315086782376502
E992_685,0.45660881174899864
E669_646,0.43057409879839786
E522_509,0.3391188251001335
E3514_106,0.07009345794392523
E1685_315,0.2096128170894526
E3031_75,0.049399198931909215
E4541_1381,0.9212283044058746
E2278_785,0.5233644859813084
E2820_215,0.14285714285714285
E748_724,0.4826435246995995
E175_1448,0.9659546061415221
E318_1499,1.0
E901_415,0.27636849132176233
E3795_1091,0.7276368491321762
E1413_242,0.16088117489986647
E2242_1056,0.7042723631508678
E2434_534,0.35580774365821094
E2170_567,0.37783711615487314
E2895_1274,0.849799732977303
E2657_801,0.5340453938584779
E3037_1302,0.8684913217623498
E2821_1016,0.677570093457944
E4391_1239,0.8264352469959947
E4553_1245,0.8304405874499332
E4859_1337,0.8918558077436582
E4757_836,0.5574098798397864
E2393_337,0.22429906542056074
E1625_94,0.062082777036048066
E4406_88,0.05807743658210948
E4150_893,0.595460614152203
E1107_1373,0.9158878504672897
E985_92,0.06074766355140187
E2149_1376,0.917890520694259
E2621_150,0.09946595460614152
E1084_405,0.2696929238985314
E776_871,0.5807743658210948
E4520_1162,0.7750333778371161
E2687_1102,0.7349799732977303
E3358_319,0.21228304405874499
E2804_1489,0.9933244325767691
E1249_686,0.45727636849132175
E1886_875,0.5834445927903872
E937_839,0.5594125500667557
E4838_1031,0.6875834445927904
E2691_1313,0.8758344459279038
E723_603,0.40186915887850466
E451_817,0.5447263017356475
E4240_1301,0.8678237650200267
E4767_812,0.5413885180240321
E4339_763,0.5086782376502003
E1294_838,0.5587449933244326
E946_1451,0.9679572763684913
E354_889,0.5927903871829105
E41_427,0.28437917222963954
E4775_692,0.4612817089452603
E831_1142,0.7616822429906542
E2915_1066,0.7109479305740988
E1828_737,0.49132176234979974
E1174_1499,1.0
E1006_647,0.43124165554072097
E2414_607,0.4045393858477971
E2620_915,0.6101468624833111
E2217_856,0.5707610146862483
E1465_328,0.21829105473965288
E3150_620,0.41321762349799734
E2011_514,0.342456608811749
E4585_1467,0.9786381842456608
E147_1019,0.6795727636849133
E2593_1145,0.7636849132176236
E796_472,0.3144192256341789
E1629_981,0.6542056074766355
E1738_701,0.4672897196261682
E2825_1222,0.815086782376502
E4179_28,0.018024032042723633
E565_1429,0.9532710280373832
E2544_380,0.2530040053404539
E3736_484,0.32242990654205606
E1277_8,0.004672897196261682
E913_1352,0.9018691588785047
E2916_1485,0.9906542056074766
E3728_836,0.5574098798397864
E4318_1491,0.9946595460614153
E948_1292,0.8618157543391188
E804_1093,0.7289719626168224
E2419_1291,0.8611481975967957
E122_1005,0.6702269692923899
E2423_497,0.3311081441922563
E329_917,0.6114819759679573
E2443_781,0.520694259012016
E3442_255,0.16955941255006676
E3306_1041,0.6942590120160214
E2433_913,0.6088117489986649
E2134_506,0.3371161548731642
E1015_249,0.16555407209612816
E2778_1332,0.8885180240320427
E3814_650,0.43324432576769023
E902_303,0.20160213618157544
E4508_1092,0.7283044058744993
E4124_212,0.14085447263017356
E1894_355,0.2363150867823765
E1922_1246,0.8311081441922563
E141_949,0.6328437917222964
E330_684,0.4559412550066756
E4949_511,0.3404539385847797
E3284_768,0.5120160213618158
E4055_478,0.3184245660881175
E1060_975,0.650200267022697
E535_659,0.4392523364485981
E4979_830,0.5534045393858478
E3342_1180,0.7870493991989319
E1475_731,0.48731642189586116
E4279_150,0.09946595460614152
E196_940,0.6268357810413885
E1674_386,0.2570093457943925
E4947_1236,0.8244325767690254
E3133_820,0.5467289719626168
E6_411,0.27369826435246997
E996_474,0.3157543391188251
E597_455,0.3030707610146863
E4682_998,0.6655540720961282
E336_1427,0.951935914552737
E2057_275,0.1829105473965287
E1600_620,0.41321762349799734
E2074_1329,0.8865153538050734
E1962_495,0.32977303070761016
E3951_339,0.22563417890520696
E4768_726,0.48397863818424564
E1356_584,0.3891855807743658
E1672_126,0.08344459279038718
E1556_1122,0.7483311081441922
E4809_960,0.6401869158878505
E473_182,0.12082777036048065
E709_1286,0.8578104138851802
E2727_634,0.4225634178905207
E3121_931,0.6208277703604806
E4118_108,0.07142857142857142
E2263_1156,0.7710280373831776
E1212_77,0.050734312416555405
E2546_929,0.6194926568758344
E139_858,0.5720961281708945
E1903_134,0.08878504672897196
E942_1215,0.8104138851802403
E1341_808,0.5387182910547397
E3494_852,0.568090787716956
E364_734,0.4893190921228304
E4524_209,0.13885180240320427
E2793_795,0.5300400534045394
E3620_1486,0.9913217623497997
E2115_975,0.650200267022697
E1817_340,0.22630173564753003
E3344_927,0.6181575433911882
E4779_25,0.01602136181575434
E1363_1161,0.774365821094793
E4285_721,0.48064085447263016
E619_746,0.49732977303070763
E1879_59,0.03871829105473965
E2850_986,0.657543391188251
E4655_1133,0.7556742323097463
E2348_229,0.15220293724966621
E4144_178,0.11815754339118825
E2769_168,0.11148197596795728
E4210_1246,0.8311081441922563
E4004_833,0.5554072096128171
E3652_1498,0.9993324432576769
E4362_998,0.6655540720961282
E3233_1332,0.8885180240320427
E1307_1426,0.9512683578104139
E2171_637,0.42456608811748997
E3742_946,0.6308411214953271
E2873_178,0.11815754339118825
E517_675,0.4499332443257677
E2569_144,0.09546061415220294
E4625_324,0.21562082777036048
E1857_1,0.0
E4937_1453,0.9692923898531375
E4294_1329,0.8865153538050734
E138_801,0.5340453938584779
E2817_324,0.21562082777036048
E3631_976,0.6508678237650201
E3581_1128,0.7523364485981309
E3271_1220,0.8137516688918558
E2372_213,0.14152202937249667
E813_1054,0.7029372496662216
E2805_1457,0.9719626168224299
E2179_64,0.04205607476635514
E4626_360,0.23965287049399198
E3748_305,0.20293724966622162
E1731_698,0.4652870493991989
E2378_1417,0.945260347129506
E484_1413,0.9425901201602136
E4869_1106,0.7376502002670227
E4225_844,0.5627503337783711
E3425_1250,0.8337783711615487
E3459_703,0.46862483311081443
E2410_453,0.30173564753004006
E2852_881,0.5874499332443258
E4389_342,0.22763684913217624
E1066_845,0.5634178905206942
E1604_982,0.6548731642189586
E1472_556,0.3704939919893191
E4499_746,0.49732977303070763
E3656_192,0.12750333778371162
E2643_335,0.22296395193591456
E1082_791,0.527369826435247
E3507_1267,0.8451268357810414
E3016_968,0.6455273698264352
E262_214,0.14218958611481977
E207_1273,0.8491321762349799
E4982_699,0.465954606141522
E1743_273,0.18157543391188252
E4405_1246,0.8311081441922563
E3341_1431,0.9546061415220294
E3273_1130,0.7536715620827771
E4012_582,0.3878504672897196
E3819_122,0.08077436582109479
E1895_389,0.2590120160213618
E2986_146,0.09679572763684913
E1130_115,0.07610146862483311
E3647_388,0.2583444592790387
E3117_279,0.1855807743658211
E1619_938,0.6255006675567423
E989_1219,0.8130841121495327
E2315_480,0.3197596795727637
E4668_1414,0.9432576769025367
E3372_651,0.43391188251001334
E3587_382,0.25433911882510013
E544_1259,0.8397863818424566
E1664_522,0.3477970627503338
E3636_546,0.3638184245660881
E4581_959,0.6395193591455274
E4815_1058,0.705607476635514
E1952_140,0.09279038718291055
E2163_971,0.6475300400534045
E2949_379,0.2523364485981308
E339_1402,0.9352469959946595
E292_86,0.056742323097463285
E1135_95,0.06275033377837116
E4229_1119,0.7463284379172229
E4424_461,0.30707610146862485
E377_591,0.3938584779706275
E2922_462,0.30774365821094796
E1716_1018,0.6789052069425902
E3759_1267,0.8451268357810414
E15_457,0.30440587449933243
E2240_1198,0.7990654205607477
E1525_1247,0.8317757009345794
E4731_711,0.4739652870493992
E721_64,0.04205607476635514
E3985_334,0.22229639519359146
E1940_970,0.6468624833110814
E4073_815,0.5433911882510013
E4543_610,0.40654205607476634
E856_826,0.5507343124165555
E4529_549,0.3658210947930574
E993_1184,0.7897196261682243
E3903_283,0.1882510013351135
E273_1372,0.9152202937249666
E4591_1317,0.8785046728971962
E1522_901,0.6008010680907877
E2863_535,0.35647530040053405
E2227_667,0.4445927903871829
E4644_514,0.342456608811749
E3698_1062,0.7082777036048065
E2052_226,0.15020026702269693
E2536_1171,0.7810413885180241
E3272_917,0.6114819759679573
E2880_310,0.20627503337783712
E4713_1096,0.7309746328437917
E3220_943,0.6288384512683578
E352_745,0.49666221628838453
E1140_256,0.17022696929238984
E4473_783,0.5220293724966623
E2482_195,0.1295060080106809
E2764_140,0.09279038718291055
E4919_213,0.14152202937249667
E4119_607,0.4045393858477971
E4675_1028,0.6855807743658211
E1419_1239,0.8264352469959947
E4822_872,0.5814419225634179
E1239_551,0.3671562082777036
E2981_1010,0.6735647530040053
E2572_93,0.06141522029372497
E2478_553,0.3684913217623498
E2224_869,0.5794392523364486
E3288_1201,0.8010680907877169
E4129_847,0.5647530040053405
E4066_56,0.036715620827770364
E3262_172,0.11415220293724966
E3716_893,0.595460614152203
E2218_775,0.5166889185580774
E4509_1497,0.9986648865153538
E3982_348,0.23164218958611482
E3794_449,0.29906542056074764
E385_1233,0.822429906542056
E3655_1435,0.9572763684913218
E3480_1398,0.9325767690253671
E4030_852,0.568090787716956
E430_954,0.6361815754339119
E1276_17,0.010680907877169559
E2461_538,0.35847797062750336
E423_1103,0.7356475300400535
E1447_440,0.2930574098798398
E1035_468,0.31174899866488653
E977_1165,0.7770360480640854
E1864_796,0.5307076101468625
E4808_1455,0.9706275033377837
E2073_704,0.46929238985313754
E3177_63,0.04138851802403204
E4606_444,0.29572763684913217
E2193_934,0.62283044058745
E4135_1011,0.6742323097463284
E1937_957,0.6381842456608812
E291_1091,0.7276368491321762
E4408_722,0.48130841121495327
E260_765,0.5100133511348465
E466_1237,0.8251001335113485
E4457_1464,0.9766355140186916
E464_130,0.08611481975967958
E331_1188,0.7923898531375166
E1974_344,0.22897196261682243
E3873_1308,0.8724966622162884
E868_473,0.315086782376502
E3396_272,0.18090787716955942
E3679_1292,0.8618157543391188
E2860_548,0.3651535380507343
E731_688,0.45861148197596796
E2137_517,0.3444592790387183
E3256_1412,0.9419225634178905
E1608_1353,0.9025367156208278
E4203_1037,0.6915887850467289
E935_194,0.1288384512683578
E3048_1445,0.9639519359145527
E2586_34,0.022029372496662217
E1485_787,0.5246995994659546
E2160_1212,0.8084112149532711
E1983_644,0.42923898531375165
E4071_1215,0.8104138851802403
E2639_938,0.6255006675567423
E3020_225,0.14953271028037382
E1688_987,0.6582109479305741
E3323_1301,0.8678237650200267
E2898_198,0.1315086782376502
E4973_159,0.1054739652870494
E864_231,0.15353805073431243
E762_754,0.5026702269692924
E1784_1391,0.9279038718291055
E1367_533,0.35514018691588783
E2028_883,0.5887850467289719
E12_1130,0.7536715620827771
E2061_898,0.5987983978638184
E2635_1490,0.9939919893190922
E3337_639,0.4259012016021362
E3878_330,0.21962616822429906
E3060_93,0.06141522029372497
E2518_409,0.27236315086782376
E3078_1000,0.6668891855807744
E4878_568,0.37850467289719625
E832_1246,0.8311081441922563
E3291_562,0.37449933244325767
E1468_1496,0.9979973297730307
E2516_1406,0.937917222963952
E4446_1127,0.7516688918558078
