TF	target	importance
Olig2	Irx3	418.1514027143581
Irx3	Olig2	359.4872985007618
Nkx22	Pax6	337.9676349920362
Pax6	Nkx22	336.1290724337775
Pax6	Olig2	249.26574035539247
Nkx61	Dbx2	244.145887552984
Dbx2	Nkx62	221.56600296958914
Nkx22	Irx3	206.78474498634853
Pax6	Irx3	188.70163592198713
Nkx22	Olig2	180.43454580796916
Nkx61	Nkx62	179.4125102016165
Dbx2	Dbx1	172.00011265723253
Olig2	Pax6	163.7598682865402
Dbx2	Nkx61	156.0994992010514
Dbx1	Nkx62	150.64272091402486
Olig2	Nkx22	126.75209230218513
Dbx1	Dbx2	126.44198814787508
Irx3	Pax6	123.52611544105814
Nkx61	Dbx1	120.45367583686466
Irx3	Nkx22	118.70017740819902
Nkx62	Dbx2	107.23083692725524
Nkx62	Dbx1	102.42313428584373
Nkx62	Nkx61	86.41672204675915
Dbx2	Irx3	82.12694841600138
Dbx1	Nkx61	80.75590223519673
Nkx61	Irx3	66.05626102345582
Irx3	Nkx62	51.86384216819889
Irx3	Dbx2	49.59299266124181
Dbx2	Olig2	40.628464410892626
Irx3	Nkx61	34.422875739484006
Dbx1	Irx3	29.56994507669159
Irx3	Dbx1	29.53204840777174
Nkx61	Olig2	29.472371388179564
Olig2	Nkx62	27.545343476436013
Nkx22	Nkx62	27.433719793136024
Olig2	Dbx2	25.992724588129548
Nkx22	Dbx2	25.814141843257786
Nkx62	Irx3	24.60906186115749
Pax6	Nkx62	23.535860476998725
Olig2	Nkx61	21.441259285734876
Nkx22	Nkx61	20.706948174814713
Nkx22	Dbx1	19.657296915203442
Nkx62	Olig2	19.219659113682567
Pax6	Dbx1	18.629845064964776
Dbx1	Olig2	18.491920423121783
Olig2	Dbx1	18.303886832119197
Pax6	Dbx2	17.781428279256538
Dbx2	Pax6	16.86135684766655
Dbx2	Nkx22	16.312719274957825
Nkx61	Nkx22	14.253544527883626
Pax6	Nkx61	12.15679331695914
Nkx61	Pax6	11.86814407021174
Nkx62	Nkx22	11.324069347983228
Nkx62	Pax6	10.612681552044933
Dbx1	Pax6	10.404198810442296
Dbx1	Nkx22	9.528324705013686
