	Dbx1	Dbx2	Irx3	Nkx22	Nkx61	Nkx62	Olig2	Pax6
E470_467	1.8777602918835163	2.5224075213008543	1.3551784939861269	0.03807505577117756	0.029746095733686258	0.014409860011761231	0.0252560076927176	1.94209732808314
E1543_357	0.05153121067485197	0.0090837111939959	0.004870032432532067	0.005498260166650079	1.5501752588724316	0.06472883568837852	2.2732372708449846	2.1347795511994754
E1276_77	0.7309847258348545	0.03554783378906747	0.06537025861335106	0.1181501608024192	1.6443142598768317	0.0712552783079075	2.0576101370359656	1.6243243944054715
E711_151	0.021941491439279773	0.004955422395022017	1.8239095888772368	0.09416851969420596	1.5992348786990538	0.026910259417610768	0.017059993840442753	1.843150294031806
E484_266	0.0184972138292323	0.008819441574229911	0.6861834074240913	2.4680342842861926	1.7846163521689848	0.05163592011083682	0.8879885545606119	0.7607131356099593
E1772_384	0.03255370665464512	0.006663881863386744	0.01824171687892534	0.01512747200584359	1.9545519433419642	0.08609442056511618	2.0237150917516584	2.3121558263385613
E1861_490	0.14294015503113966	1.3701533304030866	1.6739627121083211	0.0036685545486666643	0.03900978882361495	1.7903077214064964	0.06419879132206903	1.8833474103245875
E995_394	0.00687553752873986	0.02846620571455972	0.012043869162005779	1.8083602358300501	2.364163861899777	0.003730064481560681	0.0014110883439193724	0.01641173579374594
E1467_2	0.9360808137402316	0.906657141824278	0.7910704660056663	0.8739316276710116	1.0624230922518818	1.0998521906979204	1.0713024387619126	0.8512277353598737
E1811_307	0.0023498068921600657	0.03002817800964575	0.01605553435765077	0.011750349920709734	2.409328096452521	0.044577906370324674	2.4122861595955296	1.7639519844724485
E977_184	1.3716029439817143	1.83230191856394	2.259589788293834	0.012850780869094951	0.0730771698765813	1.5027360357344282	0.15343781424971664	2.0442394363033367
E809_349	0.0798581539994109	0.13498304453230514	1.8451807452442976	0.0646413750586188	1.77007097650406	0.07864413515900265	0.00042037585887125055	2.428660786298801
E1247_255	0.0607163034363685	0.1904091363483301	1.3006300549049734	0.0023697813522211572	1.869938251670526	0.06996049742731532	0.06582301516588518	0.9731984834474432
E775_497	0.005495169602083551	0.023026869636588367	0.026972283343494958	0.11040340317658898	2.6532971379901302	0.002421417316730591	1.6986051679076832	1.5027762232831037
E1273_152	0.017272474785503703	0.018888385144934787	0.2495451590753763	0.342918867442122	1.9269596910891984	0.03454201608506568	1.7741171020013873	1.492638731881769
