,PseudoTime1,PseudoTime2
E709_401,0.50125,NA
E1307_147,0.18296,NA
E1741_782,NA,0.9787
E1222_660,NA,0.82581
E3535_782,NA,0.9787
E1054_174,NA,0.21679
E2698_103,NA,0.12782
E4325_596,0.74561,NA
E2085_480,0.60025,NA
E47_575,NA,0.7193
E3399_466,NA,0.58271
E3305_282,0.35213,NA
E4285_635,0.79449,NA
E3296_147,NA,0.18296
E2252_160,NA,0.19925
E4554_424,NA,0.53008
E1350_558,0.69799,NA
E2466_187,0.23308,NA
E1804_742,NA,0.92857
E3139_195,NA,0.24311
E4649_663,NA,0.82957
E2856_304,NA,0.3797
E985_760,0.95113,NA
E926_183,0.22807,NA
E3554_166,0.20677,NA
E703_37,NA,0.04511
E97_477,0.59649,NA
E2013_298,NA,0.37218
E399_569,0.71178,NA
E735_141,NA,0.17544
E4845_743,NA,0.92982
E3790_88,0.10902,NA
E143_302,0.37719,NA
E1839_292,0.36466,NA
E51_76,NA,0.09398
E4262_567,NA,0.70927
E1036_646,0.80827,NA
E3302_653,NA,0.81704
E2440_631,0.78947,NA
E1228_378,NA,0.47243
E4660_755,NA,0.94486
E851_619,NA,0.77444
E4129_786,0.98371,NA
E588_138,0.17168,NA
E4702_190,0.23684,NA
E558_93,0.11529,NA
E406_68,0.08396,NA
E3439_459,NA,0.57393
E3197_75,NA,0.09273
E3525_201,NA,0.25063
E3777_218,NA,0.27193
E4549_156,NA,0.19424
E1876_63,0.07769,NA
E4517_27,NA,0.03258
E2539_750,0.9386,NA
E1808_660,0.82581,NA
E2404_564,NA,0.70551
E3255_745,0.93233,NA
E312_436,0.54511,NA
E2312_206,NA,0.25689
E2950_120,0.14912,NA
E4974_308,0.38471,NA
E4666_766,0.95865,NA
E2045_325,0.40602,NA
E2246_437,NA,0.54637
E3920_790,0.98872,NA
E2701_737,0.92231,NA
E2318_277,NA,0.34586
E4532_704,0.88095,NA
E632_367,NA,0.45865
E4152_796,NA,0.99624
E3544_111,NA,0.13784
E4349_74,0.09148,NA
E2956_149,NA,0.18546
E653_715,NA,0.89474
E4713_81,0.10025,NA
E3974_205,0.25564,NA
E2976_105,NA,0.13033
E2283_731,0.91479,NA
E1472_767,0.9599,NA
E944_399,NA,0.49875
E2120_412,NA,0.51504
E1547_26,0.03133,NA
E3217_198,0.24687,NA
E4511_675,0.84461,NA
E3921_279,0.34837,NA
E4078_256,0.31955,NA
E150_519,NA,0.64912
E2211_306,NA,0.38221
E918_250,0.31203,NA
E2727_518,0.64787,NA
E4824_337,0.42105,NA
E4689_712,NA,0.89098
E1703_621,NA,0.77694
E720_178,NA,0.2218
E1077_543,NA,0.6792
E2471_372,NA,0.46491
E4209_664,NA,0.83083
E4786_693,NA,0.86717
E380_449,NA,0.5614
E1449_114,NA,0.1416
E3218_477,0.59649,NA
E4206_228,NA,0.28446
E1927_233,NA,0.29073
E455_150,NA,0.18672
E992_641,NA,0.80201
E183_725,0.90727,NA
E3416_584,0.73058,NA
E471_712,0.89098,NA
E3994_409,0.51128,NA
E2699_448,NA,0.56015
E2726_88,NA,0.10902
E1759_80,NA,0.099
E2078_450,0.56266,NA
E2567_476,NA,0.59524
E2937_287,NA,0.3584
E1326_162,NA,0.20175
E4513_274,0.34211,NA
E1751_388,0.48496,NA
E1506_447,NA,0.5589
E1555_558,0.69799,NA
E3626_409,NA,0.51128
E2612_618,NA,0.77318
E3295_255,NA,0.3183
E1130_210,NA,0.2619
E1028_33,0.0401,NA
E4376_608,0.76065,NA
E753_239,NA,0.29825
E1501_403,NA,0.50376
E3479_776,NA,0.97118
E2235_364,NA,0.45489
E2676_140,NA,0.17419
E3957_5,0.00501,NA
E2320_281,NA,0.35088
