TF	target	importance
Cebpa	Gfi1	254.6034391952506
Fli1	Eklf	249.73652275525336
Eklf	Fli1	247.9095404583223
EgrNab	cJun	207.98696338329938
Scl	Eklf	184.5613798492109
Gfi1	Cebpa	181.1929990511141
cJun	EgrNab	175.00156999332754
Gata1	Gata2	160.5529655027328
Fog1	Fli1	151.3908350420947
Scl	Fli1	148.96460972993864
Pu1	Gata2	148.608151984338
Gata1	Fli1	132.57053896293738
Pu1	Fli1	129.93887313788576
Gata1	Eklf	125.24559880172353
Gata1	Pu1	124.51560525935355
EgrNab	Gfi1	123.74094646412458
Fog1	Eklf	117.83345215606836
Gfi1	EgrNab	115.12758329493474
Cebpa	EgrNab	113.4725647224913
Pu1	Eklf	112.62307358383116
Gfi1	cJun	112.28154362220518
Pu1	Fog1	104.63636665219033
Fog1	Scl	104.29888488784603
Fog1	Gata1	101.98376308744261
Scl	Pu1	100.67662377136038
Pu1	Gata1	100.0485931893515
Gata1	Fog1	96.1826834346351
Cebpa	cJun	94.91905347366843
Scl	Fog1	94.04922594583356
Scl	Gata1	91.15652993157107
Pu1	Scl	89.44180198916433
Cebpa	Gata2	87.78742142843802
Scl	Gata2	87.61884841545478
EgrNab	Cebpa	81.41219466016994
Fog1	Pu1	78.93029306525641
Eklf	Gata2	77.89195448532605
Fog1	Gata2	76.05987405597396
Gfi1	Gata2	71.0359107999766
Cebpa	Fli1	68.48167384249668
Fli1	Gata2	66.47903519474384
Gata1	Scl	65.93007752491141
Eklf	Scl	62.50986657608085
cJun	Gfi1	61.336918139216515
Eklf	Gata1	60.524189351852264
cJun	Cebpa	59.175135462699345
Pu1	Cebpa	57.90476241937899
Gfi1	Eklf	55.266525383426426
Eklf	Fog1	53.94123566727365
Fli1	Gata1	51.456599741729775
Cebpa	Eklf	50.79328930587404
Fli1	Pu1	50.44660069359568
Fog1	Cebpa	50.439008142947934
Pu1	Gfi1	49.78330061857822
Gata1	Gfi1	49.74606696704014
Fli1	Scl	48.718741016183465
Eklf	Pu1	47.488879498348076
Fog1	Gfi1	47.247691671076545
Gfi1	Fli1	45.50811965973785
Scl	Cebpa	43.72236176450052
Gata2	Pu1	42.72091362478378
Scl	Gfi1	41.61547099394709
Gata1	cJun	41.50563841054586
Gata1	Cebpa	40.92240208309996
Gata2	Fli1	38.547848359331056
Gata2	Eklf	38.27254123094427
Cebpa	Scl	38.19024290817317
Pu1	cJun	37.5603602009922
Cebpa	Gata1	37.48716721737346
Fli1	Fog1	36.767556034995955
Gfi1	Fog1	36.259282605442706
Fog1	cJun	34.97532329477284
Gfi1	Gata1	34.8044441732516
Scl	cJun	34.23586730205573
Pu1	EgrNab	31.764986397937605
Gata2	Gata1	31.11243429465757
Fli1	Cebpa	30.95908881397797
cJun	Fli1	30.450236812006796
Fog1	EgrNab	30.370406148585786
cJun	Eklf	30.293917112345238
Eklf	Cebpa	29.237671804712093
Gfi1	Scl	28.992970052558736
Gata1	EgrNab	28.48935094998539
Gfi1	Pu1	27.4616499267372
Cebpa	Fog1	27.10201608944201
EgrNab	Fli1	26.237723995248942
Cebpa	Pu1	25.41325594393729
Eklf	Gfi1	24.788534214466466
EgrNab	Eklf	23.37369982132269
cJun	Gata2	23.079715561696673
Scl	EgrNab	22.300512362898978
Gata2	Gfi1	20.715655889961212
Eklf	cJun	19.889720407033906
Gata2	cJun	16.74939986578496
EgrNab	Pu1	16.23123893546347
EgrNab	Gata2	15.88612257131923
cJun	Gata1	15.438938460541763
cJun	Scl	15.115516268421743
cJun	Pu1	15.114939281164189
Eklf	EgrNab	14.767491993182917
EgrNab	Gata1	13.987340552228401
Fli1	cJun	13.896130039641575
Fli1	Gfi1	13.421975846338679
Fli1	EgrNab	13.39458069938131
EgrNab	Fog1	13.172313647666611
Gata2	Cebpa	12.034375797399097
cJun	Fog1	11.506988402924584
EgrNab	Scl	10.359482278858943
Gata2	EgrNab	6.310953437274424
Gata2	Scl	4.442416497801278
Gata2	Fog1	4.3823315195954615
