TF	target	importance
Olig2	Irx3	507.4614293028602
Irx3	Olig2	424.2728251180342
Pax6	Nkx22	405.93279174736756
Nkx22	Pax6	366.85842255263225
Nkx61	Dbx2	264.32711889590087
Dbx2	Dbx1	239.9921571474977
Pax6	Olig2	228.40597836400397
Nkx22	Olig2	216.20475695625566
Dbx2	Nkx62	201.08678582142366
Pax6	Irx3	200.8675632320254
Nkx61	Dbx1	193.7726406406351
Nkx22	Irx3	186.36542431529188
Nkx61	Nkx62	184.6556362050491
Dbx2	Nkx61	173.97947053118853
Nkx62	Dbx1	165.226195995989
Dbx1	Nkx62	149.13504822310117
Nkx62	Dbx2	125.18044947616724
Olig2	Pax6	123.06636736252301
Olig2	Nkx22	119.04608064134602
Dbx1	Dbx2	118.28923779132964
Irx3	Pax6	115.95271757627405
Irx3	Nkx22	106.946554437956
Dbx1	Nkx61	88.85156155371043
Nkx62	Nkx61	82.20181595341907
Dbx2	Irx3	62.846643784511194
Irx3	Dbx2	54.74752113728786
Nkx61	Irx3	44.02796207340532
Dbx2	Olig2	32.46662387513254
Nkx62	Irx3	30.96695368526933
Irx3	Dbx1	30.910233353228985
Irx3	Nkx62	30.68941233236858
Irx3	Nkx61	29.533643799792618
Dbx1	Irx3	26.46402360663661
Nkx22	Dbx1	25.87876209878721
Nkx61	Olig2	25.77480509784176
Olig2	Dbx1	24.89030727865293
Olig2	Nkx62	24.13278416763753
Pax6	Dbx1	22.329703485209055
Nkx22	Nkx61	20.809301354551536
Pax6	Nkx62	20.711109550714493
Nkx22	Nkx62	20.5892236997055
Olig2	Dbx2	19.531785353323933
Olig2	Nkx61	19.24980210160539
Dbx1	Olig2	17.03138838129293
Pax6	Nkx61	16.37440470573239
Nkx61	Nkx22	15.293691169248538
Nkx22	Dbx2	15.054135580481335
Nkx62	Olig2	14.843622207439028
Dbx2	Nkx22	14.616660956695387
Pax6	Dbx2	13.86975176550915
Nkx61	Pax6	11.26734961277837
Dbx1	Pax6	10.886934373349126
Dbx2	Pax6	10.603911322218597
Nkx62	Pax6	10.364297200224549
Dbx1	Nkx22	10.102957327927914
Nkx62	Nkx22	10.061263719458521
