,PseudoTime1,PseudoTime2
E48_173,0.34538,NA
E3099_331,NA,0.66265
E3273_45,NA,0.08835
E4084_108,NA,0.21486
E930_404,0.80924,NA
E834_453,0.90763,NA
E2064_319,0.63855,NA
E2983_54,0.10643,NA
E4696_22,NA,0.04217
E2467_366,0.73293,NA
E3528_98,NA,0.19478
E455_147,NA,0.29317
E4976_487,0.9759,NA
E3148_391,NA,0.78313
E4821_390,0.78112,NA
E3891_231,0.46185,NA
E2232_415,0.83133,NA
E602_367,0.73494,NA
E707_321,0.64257,NA
E2682_329,0.65863,NA
E1173_136,NA,0.27108
E4384_223,0.44578,NA
E2636_132,NA,0.26305
E2459_48,0.09438,NA
E4494_101,NA,0.2008
E559_296,NA,0.59237
E2102_199,0.39759,NA
E3817_68,0.13454,NA
E2320_305,0.61044,NA
E2666_96,0.19076,NA
E2699_92,NA,0.18273
E1152_69,NA,0.13655
E2321_232,0.46386,NA
E510_332,0.66466,NA
E3731_269,NA,0.53815
E3320_229,NA,0.45783
E1648_208,NA,0.41566
E1253_56,0.11044,NA
E715_26,NA,0.0502
E3039_245,NA,0.48996
E3218_23,0.04418,NA
E1882_274,NA,0.54819
E4912_168,0.33534,NA
E3406_463,0.92771,NA
E4536_78,0.15462,NA
E3495_363,NA,0.72691
E381_427,NA,0.85542
E1124_288,0.57631,NA
E1690_25,0.04819,NA
E435_302,NA,0.60442
E2889_2,NA,0.00201
E859_227,NA,0.45382
E2486_137,0.27309,NA
E3810_407,NA,0.81526
E577_394,0.78916,NA
E978_65,NA,0.12851
E1110_370,NA,0.74096
E3588_461,NA,0.92369
E3714_401,0.80321,NA
E1548_353,0.70683,NA
E2663_350,0.7008,NA
E206_278,NA,0.55622
E4163_479,NA,0.95984
E3898_27,NA,0.05221
E3551_371,0.74297,NA
E1562_240,NA,0.47992
E3609_73,0.14458,NA
E308_428,0.85743,NA
E2752_341,0.68273,NA
E4257_187,NA,0.37349
E456_187,NA,0.37349
E3896_443,0.88755,NA
E1114_116,0.23092,NA
E3048_292,0.58434,NA
E2122_84,0.16667,NA
E246_419,0.83936,NA
E581_340,0.68072,NA
E279_127,0.25301,NA
E4464_60,0.11847,NA
E4387_187,NA,0.37349
E3499_29,NA,0.05622
E4186_131,NA,0.26104
E3317_89,NA,0.17671
E3257_357,0.71486,NA
E2190_340,0.68072,NA
E618_215,0.42972,NA
E77_337,NA,0.6747
E84_379,0.75904,NA
E1215_138,0.2751,NA
E4133_110,0.21888,NA
E1900_60,NA,0.11847
E261_231,NA,0.46185
E2891_241,NA,0.48193
E3372_316,0.63253,NA
E2239_183,0.36546,NA
E4046_95,NA,0.18876
E2379_315,NA,0.63052
E2072_314,0.62851,NA
E1938_161,0.32129,NA
E3533_42,0.08233,NA
E1281_34,0.06627,NA
E2698_106,NA,0.21084
E1423_142,NA,0.28313
E517_228,NA,0.45582
E2312_202,0.40361,NA
E3490_371,NA,0.74297
E3607_355,NA,0.71084
E4711_186,0.37149,NA
E124_478,NA,0.95783
E387_445,NA,0.89157
E683_346,NA,0.69277
E4207_348,NA,0.69679
