,PseudoTime
E3552_140,0.2791164658634538
E3607_280,0.5602409638554217
E2273_108,0.21485943775100402
E885_305,0.6104417670682731
E20_138,0.2751004016064257
E4663_401,0.8032128514056225
E4941_231,0.46184738955823296
E157_43,0.08433734939759036
E4519_496,0.9939759036144579
E1315_463,0.927710843373494
E2578_325,0.6506024096385542
E1134_178,0.35542168674698793
E4859_392,0.785140562248996
E893_458,0.9176706827309237
E1693_406,0.8132530120481928
E4113_468,0.9377510040160643
E3200_234,0.4678714859437751
E2099_201,0.40160642570281124
E596_311,0.6224899598393574
E189_81,0.1606425702811245
E3580_453,0.9076305220883534
E4293_433,0.8674698795180723
E1095_179,0.357429718875502
E4994_461,0.9236947791164659
E4032_206,0.41164658634538154
E2326_389,0.7791164658634538
E1416_497,0.9959839357429718
E3969_432,0.8654618473895582
E943_350,0.7008032128514057
E1799_72,0.142570281124498
E4219_46,0.09036144578313253
E3557_6,0.010040160642570281
E2322_260,0.5200803212851406
E3214_251,0.5020080321285141
E4853_472,0.9457831325301205
E1425_152,0.3032128514056225
E1990_117,0.23293172690763053
E3278_15,0.028112449799196786
E3156_373,0.7469879518072289
E3303_81,0.1606425702811245
E39_78,0.15461847389558234
E298_182,0.3634538152610442
E4835_295,0.5903614457831325
E2503_304,0.608433734939759
E1624_208,0.41566265060240964
E3894_263,0.5261044176706827
E1689_171,0.3413654618473896
E831_439,0.8795180722891566
E1286_449,0.8995983935742972
E3097_188,0.3755020080321285
E2910_425,0.8514056224899599
E679_251,0.5020080321285141
E3684_194,0.38755020080321284
E1572_62,0.12248995983935743
E1411_428,0.857429718875502
E3049_489,0.9799196787148594
E4491_316,0.6325301204819277
E1469_214,0.42771084337349397
E1112_287,0.5742971887550201
E2881_143,0.285140562248996
E267_139,0.27710843373493976
E727_438,0.8775100401606426
E4847_356,0.7128514056224899
E4045_224,0.44779116465863456
E3782_258,0.5160642570281124
E2206_1,0.0
E2998_131,0.26104417670682734
E1646_403,0.8072289156626506
E1504_121,0.24096385542168675
E989_197,0.39357429718875503
E2818_243,0.4859437751004016
E464_247,0.4939759036144578
E2110_164,0.3273092369477912
