TF	target	importance
WT1pKTS	FOXL2	0.3755355467625833
DMRT1	DKK1	0.3630395849680332
FOXL2	WT1pKTS	0.3523427778220601
DKK1	DMRT1	0.3450615226705784
UGR	CBX2	0.2896328553784638
CTNNB1	RSPO1	0.2674673917766396
RSPO1	CTNNB1	0.26071815345589544
FGF9	DHH	0.2587898284949034
DHH	FGF9	0.24727349819979505
PGD2	FGF9	0.24688346623150467
DHH	PGD2	0.24656252613685076
FGF9	PGD2	0.24152460067970713
PGD2	DHH	0.23954208826068807
RSPO1	NR5A1	0.2381958697641562
FGF9	AMH	0.22353952458379395
DHH	AMH	0.22061967728161663
CBX2	UGR	0.21617051421998856
PGD2	AMH	0.21130055235829423
DMRT1	SRY	0.20659072205958615
AMH	FGF9	0.1958426092054742
RSPO1	WNT4	0.1910364355658285
NR5A1	RSPO1	0.1863913173608176
WNT4	NR0B1	0.18584301509051912
AMH	PGD2	0.18299132817309882
SOX9	DKK1	0.18295797597382413
PGD2	SOX9	0.18093317821865754
AMH	DHH	0.17755712700470644
DKK1	SRY	0.17748414670128285
FOXL2	CTNNB1	0.17479776584077322
SOX9	DMRT1	0.17309260284503883
DHH	SOX9	0.16839030227536023
CTNNB1	FOXL2	0.1648416879500051
CTNNB1	NR5A1	0.16268108556401545
NR0B1	WNT4	0.15741000464537477
CTNNB1	WT1pKTS	0.15695893154734472
SRY	UGR	0.15153372757517775
CTNNB1	WNT4	0.14830604086863647
SRY	DMRT1	0.1470695327749311
RSPO1	NR0B1	0.14564036873907155
FOXL2	NR5A1	0.14470660933627988
NR0B1	UGR	0.14149973928052875
NR5A1	WT1pKTS	0.13420345769955822
FOXL2	RSPO1	0.1302330423223791
NR5A1	CTNNB1	0.1272876663847476
SRY	DKK1	0.12567689119588746
NR5A1	FOXL2	0.11818159152013406
DKK1	SOX9	0.1168475028593153
FGF9	SOX9	0.10990002565312364
SOX9	SRY	0.10957078425575838
SOX9	DHH	0.10656583801479876
RSPO1	FOXL2	0.10596759302835555
RSPO1	CBX2	0.10326537095931519
DMRT1	SOX9	0.10305561825257947
SOX9	PGD2	0.10290836230181867
WT1pKTS	NR5A1	0.10268218001586546
CTNNB1	NR0B1	0.10161279072465833
WNT4	UGR	0.10152125931395826
UGR	NR0B1	0.10126895792991666
WT1pKTS	CTNNB1	0.10112119636013922
WNT4	RSPO1	0.09750650651506824
NR5A1	CBX2	0.09673510541139985
SOX9	FGF9	0.09626556657921585
RSPO1	WT1pKTS	0.09471189967162189
AMH	SOX9	0.09270193644434507
SOX9	AMH	0.09013746965217483
RSPO1	UGR	0.08394273593527256
GATA4	WT1mKTS	0.08182052544862672
WT1pKTS	RSPO1	0.07921584468183382
WT1mKTS	GATA4	0.07875442628168489
CTNNB1	CBX2	0.07679879658796798
DKK1	CBX2	0.0758699268933486
CTNNB1	SRY	0.07314301467376151
UGR	GATA4	0.0694623652282599
SRY	FOXL2	0.06888183259143443
UGR	WT1mKTS	0.06759433286218054
CBX2	NR5A1	0.0669361583179404
DMRT1	CBX2	0.06652448347068471
SRY	WT1pKTS	0.06518919480613936
NR5A1	WNT4	0.06372305826053745
WT1pKTS	GATA4	0.06309484318119962
CBX2	WT1mKTS	0.06276434995334927
NR5A1	GATA4	0.06214118480749199
WT1pKTS	WT1mKTS	0.061583696358499786
FOXL2	SRY	0.06135889131524007
WNT4	CTNNB1	0.061343542502982955
UGR	WNT4	0.06074851634291324
SRY	CTNNB1	0.06051552271433112
AMH	NR0B1	0.06012370083015006
NR5A1	NR0B1	0.05959936133808343
PGD2	DKK1	0.05906020959887756
SOX9	WNT4	0.058961486856398154
SRY	NR0B1	0.057988608028302156
CBX2	GATA4	0.057328456561564524
UGR	SRY	0.05690824741145609
DKK1	AMH	0.05683881042633812
DHH	DMRT1	0.0567542231538916
NR0B1	WT1mKTS	0.05571987872654045
NR0B1	GATA4	0.05564103793941213
NR0B1	AMH	0.05523932887184052
FOXL2	WT1mKTS	0.05522902197227438
WNT4	GATA4	0.05506496177943553
AMH	GATA4	0.05477883944163008
SOX9	GATA4	0.05411391192652846
NR5A1	WT1mKTS	0.05400884093402925
CTNNB1	WT1mKTS	0.05385575880560058
SRY	WT1mKTS	0.05356991588777013
WNT4	WT1mKTS	0.053357292489470645
SOX9	WT1mKTS	0.05223313981538633
PGD2	DMRT1	0.0522311447708996
PGD2	WT1mKTS	0.05170079402086229
DHH	GATA4	0.05159052795566159
FGF9	WT1mKTS	0.05149738913726304
AMH	WT1mKTS	0.05139553297133777
SRY	GATA4	0.05132021972596065
FGF9	GATA4	0.05131283643669632
DHH	WT1mKTS	0.05032328728368195
CBX2	RSPO1	0.04997352625749805
PGD2	GATA4	0.04985390602622517
DKK1	GATA4	0.04950162471333509
CTNNB1	GATA4	0.04939075163271988
FOXL2	GATA4	0.049181660728400856
SRY	SOX9	0.049110749376046786
DHH	DKK1	0.04894476259699978
DKK1	WT1mKTS	0.048892032899543074
RSPO1	GATA4	0.04888978425802016
DKK1	DHH	0.048593924594004
DMRT1	GATA4	0.048578661375773345
DKK1	PGD2	0.04836966324721859
CTNNB1	UGR	0.0481525889605738
DMRT1	DHH	0.04813671817860325
DMRT1	WT1mKTS	0.0472981093752493
RSPO1	WT1mKTS	0.04715610105833461
DMRT1	PGD2	0.04680737576799557
DKK1	FGF9	0.04674169751747788
NR0B1	NR5A1	0.0459419272387869
DMRT1	AMH	0.045938643990720694
FOXL2	WNT4	0.045407225628857704
DKK1	UGR	0.044450676226846876
AMH	DMRT1	0.04328148241597775
PGD2	NR0B1	0.042333193341446536
DMRT1	FGF9	0.04232726672185539
DHH	NR0B1	0.04171344686139652
CBX2	SRY	0.04155017803148269
WNT4	NR5A1	0.04151209922076422
FGF9	NR0B1	0.04140321209968339
DKK1	WNT4	0.04071266724269129
WNT4	SOX9	0.040692493906336814
SRY	CBX2	0.04036679885316691
SOX9	CBX2	0.04029195021651493
FGF9	DKK1	0.03959116563615759
NR0B1	RSPO1	0.039344528063065584
DMRT1	CTNNB1	0.03769474252042229
FGF9	DMRT1	0.037579069490499016
DMRT1	UGR	0.037503422873623994
NR0B1	CTNNB1	0.03731802851695826
DKK1	CTNNB1	0.03650114293200779
WT1pKTS	SRY	0.036331074146971884
FOXL2	CBX2	0.03615569410372429
NR0B1	PGD2	0.035436174723262416
PGD2	SRY	0.03509287654161826
DMRT1	WNT4	0.03485280752724696
SRY	WNT4	0.03473241376309356
RSPO1	SOX9	0.03453459926402221
NR5A1	SOX9	0.034082262882701206
WNT4	FGF9	0.03346526248529476
NR0B1	DHH	0.033324670555727076
NR0B1	FGF9	0.033288761981524036
CBX2	CTNNB1	0.03298176078029942
AMH	DKK1	0.032489662357049365
CBX2	NR0B1	0.03235573150955656
NR0B1	CBX2	0.032139250325622745
UGR	RSPO1	0.03151117134432467
WT1pKTS	CBX2	0.0314858938957242
NR0B1	SRY	0.03133179870169727
CBX2	DMRT1	0.03122065125478296
WNT4	AMH	0.031165600528257707
WNT4	PGD2	0.03036377034978575
CBX2	WT1pKTS	0.030150719855784304
WNT4	FOXL2	0.03002093752250253
SRY	NR5A1	0.029699051355221762
CBX2	DKK1	0.029568788665593128
NR5A1	SRY	0.029481875147113087
DHH	SRY	0.02927821930916732
SOX9	NR5A1	0.029088238527601156
WNT4	WT1pKTS	0.02893730624908509
WNT4	DHH	0.02885988463057708
NR5A1	UGR	0.02833605583589106
DMRT1	WT1pKTS	0.028058257287163844
WNT4	SRY	0.027393640732318182
DHH	WNT4	0.02726272937480943
SRY	PGD2	0.027182751290813163
CBX2	FOXL2	0.026880036565312675
FOXL2	NR0B1	0.026757071535467
SRY	RSPO1	0.02672151365855644
CTNNB1	DKK1	0.026584961615327248
SOX9	UGR	0.02653353077299641
UGR	NR5A1	0.026467685062754556
CBX2	WNT4	0.026454060175569016
CTNNB1	DMRT1	0.026202658868369415
WNT4	CBX2	0.026114811828191378
WNT4	DKK1	0.02604205408355072
RSPO1	SRY	0.023970268694200283
PGD2	WNT4	0.023755945053382493
WNT4	DMRT1	0.02352390780237439
DMRT1	FOXL2	0.02332083889672682
AMH	SRY	0.023184401823145587
UGR	CTNNB1	0.02290975235554046
WT1pKTS	WNT4	0.02169683404549463
FGF9	SRY	0.02153371910674905
AMH	WNT4	0.021191722991986066
SOX9	NR0B1	0.020664379853366364
DKK1	NR0B1	0.02041987775977306
NR0B1	FOXL2	0.02029549385476949
SOX9	RSPO1	0.02024067508047
DKK1	NR5A1	0.019485827516413746
SRY	DHH	0.01925396095047432
FGF9	WNT4	0.018690378837051342
SRY	FGF9	0.018406900459962915
DKK1	WT1pKTS	0.01832695409808466
NR0B1	WT1pKTS	0.018182737510134474
DMRT1	NR0B1	0.017496333544901436
DMRT1	NR5A1	0.017492978819839033
PGD2	UGR	0.016831938584905295
WT1pKTS	NR0B1	0.01682159316593147
CTNNB1	SOX9	0.016793634565051473
DKK1	FOXL2	0.016586175375225075
DHH	CBX2	0.016518569846195395
PGD2	CBX2	0.016234820687161377
WT1pKTS	UGR	0.01618780857335501
GATA4	UGR	0.016092945976012015
FOXL2	UGR	0.01607845449011331
FGF9	CBX2	0.015897500364632198
FGF9	UGR	0.0157995191393557
SRY	AMH	0.015708841040414714
PGD2	NR5A1	0.015370266017056716
CBX2	SOX9	0.015143527092379837
DHH	UGR	0.014938508234961406
AMH	UGR	0.014585714462839293
DKK1	RSPO1	0.01430125852937423
WT1mKTS	NR0B1	0.014171849148303087
DMRT1	RSPO1	0.013977537861285206
AMH	CBX2	0.013892350210980712
GATA4	NR0B1	0.013786508499473245
UGR	DKK1	0.01348877252491867
SOX9	CTNNB1	0.013389839877570113
NR5A1	DKK1	0.013264444840875689
NR5A1	DMRT1	0.013114688927264955
GATA4	WNT4	0.013067440434621378
WT1mKTS	WT1pKTS	0.013019097684737803
DHH	NR5A1	0.0128747909946972
UGR	DMRT1	0.012515774417700354
AMH	NR5A1	0.01238347977904763
GATA4	NR5A1	0.012345679257820867
UGR	WT1pKTS	0.012106049927370703
WT1mKTS	WNT4	0.011990232385507409
WT1mKTS	CBX2	0.01164700532350472
FGF9	NR5A1	0.011579778825274603
UGR	SOX9	0.011388786536995533
