TF	Target	EdgeWeight
Nkx61	Nkx22	0.09761510789394379
Nkx62	Irx3	0.09760947525501251
Irx3	Dbx2	0.09760614484548569
Dbx2	Olig2	0.09760571271181107
Pax6	Dbx2	0.0976053774356842
Nkx62	Dbx1	0.09760166704654694
Dbx1	Irx3	0.09760062396526337
Nkx22	Nkx61	0.09759390354156494
Nkx62	Nkx22	0.0975896343588829
Nkx61	Dbx1	0.09758532792329788
Olig2	Nkx62	0.0975838452577591
Dbx2	Dbx1	0.09758201986551285
Olig2	Nkx22	0.0975813940167427
Dbx1	Dbx2	0.09757933020591736
Dbx1	Nkx62	0.09757768362760544
Pax6	Irx3	0.09757301956415176
Olig2	Pax6	0.09756755083799362
Nkx22	Dbx1	0.09756027162075043
Nkx22	Irx3	0.09755756705999374
Olig2	Irx3	0.09755650907754898
Dbx2	Nkx61	0.09755539894104004
Olig2	Nkx61	0.09755321592092514
Pax6	Olig2	0.09755197912454605
Nkx62	Nkx61	0.09753558784723282
Irx3	Nkx61	0.09752952307462692
Olig2	Dbx2	0.09752907603979111
Nkx61	Olig2	0.09752022475004196
Pax6	Nkx61	0.09751544892787933
Nkx22	Dbx2	0.09751083701848984
Dbx2	Irx3	0.09751049429178238
Nkx61	Pax6	0.09750226140022278
Dbx2	Nkx22	0.09750054776668549
Nkx22	Nkx62	0.09749870747327805
Nkx61	Irx3	0.09749423712491989
Nkx61	Dbx2	0.09748817980289459
Dbx2	Pax6	0.09748805314302444
Dbx2	Nkx62	0.09748661518096924
Irx3	Nkx62	0.09748385846614838
Pax6	Dbx1	0.09747856855392456
Dbx1	Nkx61	0.09747808426618576
Irx3	Dbx1	0.0974777489900589
Pax6	Nkx22	0.0974765419960022
Nkx62	Dbx2	0.09746178239583969
Pax6	Nkx62	0.09745971113443375
Dbx1	Olig2	0.09745942801237106
Irx3	Pax6	0.09745824337005615
Irx3	Nkx22	0.09745602309703827
Nkx62	Olig2	0.0974547415971756
Nkx62	Pax6	0.09745439141988754
Dbx1	Nkx22	0.0974542647600174
Olig2	Dbx1	0.09745413064956665
Nkx22	Pax6	0.09745008498430252
Nkx61	Nkx62	0.09744960069656372
Irx3	Olig2	0.0974389910697937
Dbx1	Pax6	0.09742865711450577
Nkx22	Olig2	0.09742701798677444
