TF	target	importance
WT1pKTS	FOXL2	0.3465388699487582
DKK1	DMRT1	0.33844334006804344
DMRT1	DKK1	0.32218850864078485
FOXL2	WT1pKTS	0.3143979778100641
DHH	FGF9	0.26635131113211946
DHH	AMH	0.2655322468354526
RSPO1	NR5A1	0.2566902698292309
UGR	CBX2	0.25178227702753725
AMH	DHH	0.24750367342812618
CTNNB1	RSPO1	0.24325756256443476
DHH	PGD2	0.23851213053244627
PGD2	FGF9	0.22697025776326044
FGF9	DHH	0.2217251287593551
AMH	PGD2	0.22094958399974368
RSPO1	WNT4	0.21961793904027985
FOXL2	CTNNB1	0.21483866919330855
PGD2	AMH	0.2145283768875319
PGD2	DHH	0.21409209083110844
DKK1	SRY	0.21331620921222236
FGF9	PGD2	0.21011778934071448
RSPO1	CTNNB1	0.2087225424131851
NR5A1	RSPO1	0.20483934478434257
DMRT1	SRY	0.1892051817467558
AMH	FGF9	0.18589858424521832
SRY	UGR	0.18295171846828917
CBX2	UGR	0.18211405779379786
FGF9	AMH	0.17617665932665222
FGF9	SOX9	0.17447572497289784
CTNNB1	WNT4	0.17126491257918466
SRY	DMRT1	0.17036311345660043
WNT4	NR0B1	0.1685517721575982
CTNNB1	FOXL2	0.16613867576044547
CTNNB1	WT1pKTS	0.16587136450806259
SRY	DKK1	0.1622630839731109
WNT4	RSPO1	0.15808499682389485
PGD2	SOX9	0.15615483523341958
SOX9	DKK1	0.1553388508218012
SOX9	DMRT1	0.14183670463519144
DHH	SOX9	0.14018947680860247
NR0B1	WNT4	0.1395020872296893
CTNNB1	NR5A1	0.13774099424407849
NR5A1	WT1pKTS	0.13479929458790316
NR0B1	UGR	0.13052967883128674
WT1pKTS	CTNNB1	0.12310184002368571
NR5A1	FOXL2	0.12238024217149814
RSPO1	NR0B1	0.11962653382530071
AMH	NR0B1	0.1189468519412368
GATA4	WT1mKTS	0.11593050159639662
NR5A1	CBX2	0.1148155869866208
AMH	SOX9	0.1136790151808819
WT1mKTS	GATA4	0.11252346691466938
SOX9	SRY	0.10251044033563785
SOX9	FGF9	0.10238177721100751
NR5A1	CTNNB1	0.10218778400112244
RSPO1	FOXL2	0.10175355182937404
DKK1	SOX9	0.10019764785317604
FOXL2	NR5A1	0.09935404971110251
DKK1	CBX2	0.09850560572717272
SOX9	PGD2	0.09848976112469532
SRY	FOXL2	0.0966483581115321
DMRT1	CBX2	0.09506316945894934
FOXL2	RSPO1	0.09386367219107604
RSPO1	CBX2	0.09314371869978676
SOX9	AMH	0.09146918414281205
WNT4	UGR	0.09067695967297003
SRY	WT1pKTS	0.09049479762413497
SOX9	DHH	0.09044534963063008
NR0B1	AMH	0.09043205721454776
SOX9	WNT4	0.0903463882578003
WT1pKTS	NR5A1	0.08990263272849497
DHH	NR0B1	0.08916761506953426
UGR	NR0B1	0.08637057744762792
DMRT1	SOX9	0.07723682459807281
NR0B1	DHH	0.07416357762553932
SRY	CTNNB1	0.07304958898012646
CTNNB1	CBX2	0.07257401549974604
NR0B1	PGD2	0.07227964790188478
WNT4	CTNNB1	0.07124662106958657
PGD2	NR0B1	0.07045927814641767
CTNNB1	SRY	0.07030132864838914
NR0B1	NR5A1	0.06915517352134681
WT1pKTS	WT1mKTS	0.06889230698617822
WT1pKTS	RSPO1	0.06832258397183442
RSPO1	WT1pKTS	0.06745842016481425
NR0B1	FGF9	0.06662089749617663
WT1pKTS	SRY	0.06587938838120963
RSPO1	UGR	0.06568279760166032
DKK1	UGR	0.06550625570918141
CBX2	GATA4	0.06532911550401811
NR0B1	WT1mKTS	0.06443501064726948
NR0B1	GATA4	0.061217406953548076
FGF9	NR0B1	0.06080938012321205
SOX9	NR5A1	0.0606955997778781
FOXL2	SRY	0.060362067360936585
WT1pKTS	GATA4	0.059886318479749096
SRY	NR0B1	0.059744268991302835
FGF9	DKK1	0.05948410853912086
CBX2	WT1mKTS	0.05944093974229324
UGR	SRY	0.058677629042075616
UGR	GATA4	0.058496405470395314
NR5A1	WT1mKTS	0.05819199485693115
FGF9	DMRT1	0.058024063903999966
WNT4	SOX9	0.057875608220381625
CTNNB1	UGR	0.05756312654194728
NR5A1	GATA4	0.05707460694030583
DKK1	WNT4	0.05664650501471021
DMRT1	CTNNB1	0.05591464155486958
NR5A1	WNT4	0.05582508936792189
UGR	WT1mKTS	0.055474937767347306
WNT4	GATA4	0.05369553345826885
CTNNB1	GATA4	0.053076566736958826
SOX9	CBX2	0.051733268749261666
SRY	GATA4	0.051585037985395266
DMRT1	UGR	0.05124080454316295
DHH	WT1mKTS	0.051155531836623955
SOX9	GATA4	0.050906228488126155
SRY	WT1mKTS	0.05046335008970196
AMH	WT1mKTS	0.05039900710599518
