,PseudoTime1,PseudoTime2
E18_68,NA,0.08428
E61_722,0.90692,NA
E44_410,0.51447,NA
E53_132,0.16478,NA
E86_317,0.39748,NA
E52_32,NA,0.03899
E38_70,0.08679,NA
E58_151,0.18868,NA
E60_340,NA,0.42642
E79_796,NA,1.0
E47_282,NA,0.35346
E27_91,0.11321,NA
E28_419,0.52579,NA
E68_473,0.59371,NA
E15_187,NA,0.23396
E80_67,0.08302,NA
E81_301,NA,0.37736
E64_151,NA,0.18868
E20_465,0.58365,NA
E16_621,0.77987,NA
E85_173,0.21635,NA
E30_310,NA,0.38868
E50_230,0.28805,NA
E92_315,0.39497,NA
E57_13,NA,0.01509
E73_186,NA,0.2327
E46_574,0.72075,NA
E35_391,NA,0.49057
E19_108,0.13459,NA
E74_592,0.7434,NA
E34_18,NA,0.02138
E11_212,0.26541,NA
E37_248,0.31069,NA
E13_791,0.99371,NA
E29_163,NA,0.20377
E76_307,NA,0.38491
E51_786,NA,0.98742
E88_163,NA,0.20377
E72_172,NA,0.21509
E33_542,NA,0.6805
E31_365,NA,0.45786
E54_669,NA,0.84025
E48_102,0.12704,NA
E87_703,NA,0.88302
E65_694,0.8717,NA
E1_614,NA,0.77107
E45_188,NA,0.23522
E10_299,0.37484,NA
E96_52,NA,0.06415
E4_721,0.90566,NA
E3_257,0.32201,NA
E40_132,0.16478,NA
E63_382,0.47925,NA
E7_757,0.95094,NA
E23_249,NA,0.31195
E91_25,0.03019,NA
E66_573,NA,0.7195
E2_579,NA,0.72704
E39_763,NA,0.95849
E24_351,0.44025,NA
E84_290,0.36352,NA
E12_386,NA,0.48428
E36_342,NA,0.42893
E49_761,NA,0.95597
E43_198,NA,0.2478
E25_19,0.02264,NA
E93_53,0.06541,NA
E41_123,0.15346,NA
E5_360,0.45157,NA
E89_342,0.42893,NA
E97_170,NA,0.21258
E67_757,NA,0.95094
E90_553,0.69434,NA
E8_25,NA,0.03019
E75_660,NA,0.82893
E70_393,0.49308,NA
E0_1,NA,0.0
E6_140,0.17484,NA
E42_523,0.6566,NA
E83_430,0.53962,NA
E14_654,0.82138,NA
E78_641,0.80503,NA
E77_55,0.06792,NA
E59_166,0.20755,NA
E21_580,NA,0.7283
E69_327,0.41006,NA
E55_599,NA,0.7522
E98_764,NA,0.95975
E94_163,0.20377,NA
E62_475,0.59623,NA
E99_292,0.36604,NA
E9_15,0.01761,NA
E71_578,0.72579,NA
E17_666,0.83648,NA
E26_128,0.15975,NA
E56_85,0.10566,NA
E82_781,0.98113,NA
E95_575,NA,0.72201
E32_252,NA,0.31572
E22_319,NA,0.4
