TF	target	importance
WT1pKTS	FOXL2	0.38165075006802246
FOXL2	WT1pKTS	0.3582346204908805
DMRT1	DKK1	0.34416709111793364
DKK1	DMRT1	0.3424409547447164
UGR	CBX2	0.3231663441948119
DHH	FGF9	0.2828034519298302
CTNNB1	RSPO1	0.2737746071236293
FGF9	DHH	0.2659625483520805
DHH	PGD2	0.26349785586252306
RSPO1	CTNNB1	0.2577337376082493
RSPO1	NR5A1	0.2469340006922512
PGD2	FGF9	0.24691640721361863
CBX2	UGR	0.22858625314391962
DHH	AMH	0.2241889390665248
PGD2	DHH	0.2241410237790614
PGD2	AMH	0.22258554193139304
FGF9	PGD2	0.21821881868776027
NR5A1	RSPO1	0.21088350386091967
DKK1	SRY	0.20641869179641
DHH	SOX9	0.20273341656582475
WNT4	NR0B1	0.19585721047266483
AMH	PGD2	0.1922641422994779
SOX9	DMRT1	0.19170777233402372
RSPO1	WNT4	0.19158254663378463
FGF9	AMH	0.18769729091082313
AMH	DHH	0.1854783033918606
FOXL2	CTNNB1	0.18243932646644462
DMRT1	SRY	0.18135230134109423
CTNNB1	NR5A1	0.1742580958059513
NR0B1	WNT4	0.16867926757766807
AMH	FGF9	0.15874093300064607
SOX9	DKK1	0.15437132803866455
NR0B1	UGR	0.1536710944001436
NR5A1	FOXL2	0.15244800822058732
PGD2	SOX9	0.14779236257268621
NR5A1	WT1pKTS	0.14677259931502554
FGF9	SOX9	0.14631795925906532
CTNNB1	WNT4	0.14410726735625431
RSPO1	NR0B1	0.14269190545767252
SRY	UGR	0.1420087990377327
SRY	DKK1	0.13973601249603584
CTNNB1	FOXL2	0.1378108426386558
CTNNB1	WT1pKTS	0.13692060115645668
NR5A1	CTNNB1	0.13182177511067353
FOXL2	RSPO1	0.12927130643879156
FOXL2	NR5A1	0.12793035775556869
AMH	SOX9	0.12286950238463597
SRY	DMRT1	0.11911572966486608
SOX9	SRY	0.11344826531434361
SOX9	DHH	0.11113900583354888
SOX9	PGD2	0.10884881559730261
SOX9	FGF9	0.10840187633852351
SOX9	AMH	0.10696801478153285
WNT4	UGR	0.10674663768497013
UGR	NR0B1	0.10358463946011551
WT1pKTS	NR5A1	0.10168564546712909
WT1mKTS	GATA4	0.10108761701793027
GATA4	WT1mKTS	0.10100224757426081
RSPO1	FOXL2	0.10019580985508755
WNT4	RSPO1	0.10019003209258805
RSPO1	CBX2	0.09967436189522744
DMRT1	SOX9	0.09464989320358332
WT1pKTS	CTNNB1	0.09462662536888347
CTNNB1	NR0B1	0.09214792556914693
RSPO1	WT1pKTS	0.08852560025282678
DKK1	SOX9	0.08628555009241777
NR5A1	CBX2	0.0817286904536012
WT1pKTS	WT1mKTS	0.07748899079572291
RSPO1	UGR	0.07503704204883851
SRY	WT1pKTS	0.07456881026974317
AMH	NR0B1	0.07323582168557281
WT1pKTS	RSPO1	0.0717177158853667
DMRT1	CBX2	0.0709824579590686
CTNNB1	SRY	0.0700366771586998
DHH	DKK1	0.06933524829121135
SRY	FOXL2	0.06893289279252883
UGR	WNT4	0.06842355934023504
DHH	DMRT1	0.06824385501940577
NR5A1	NR0B1	0.06784747232167654
CTNNB1	CBX2	0.0669113540418966
WT1pKTS	GATA4	0.0653384106289424
NR0B1	AMH	0.06500586893673646
UGR	WT1mKTS	0.06485076874642104
SOX9	WNT4	0.06452545595870991
NR5A1	GATA4	0.06446810982500152
UGR	GATA4	0.06404318040481385
SRY	CTNNB1	0.06390692673101855
PGD2	DMRT1	0.06355404922943855
WNT4	CTNNB1	0.0635187362640838
PGD2	DKK1	0.0629343628920437
CBX2	NR5A1	0.06236238142634079
DKK1	CBX2	0.06219529227361339
CBX2	GATA4	0.06171434868895683
NR5A1	WNT4	0.061627035944055976
NR5A1	WT1mKTS	0.0613541848143717
NR0B1	WT1mKTS	0.05882799932584755
DMRT1	DHH	0.05540292876759748
CBX2	WT1mKTS	0.05522058690863371
DMRT1	PGD2	0.05474213319901997
DMRT1	AMH	0.05416004083871092
CTNNB1	WT1mKTS	0.053682184556607844
DHH	GATA4	0.0521526706643313
WNT4	GATA4	0.0520976225909167
FOXL2	GATA4	0.05147713270281348
UGR	SRY	0.051276902171608824
WNT4	WT1mKTS	0.0510321587436709
DMRT1	FGF9	0.050866943955504666
PGD2	GATA4	0.050785244772933676
FOXL2	WT1mKTS	0.05063502099270612
DKK1	AMH	0.050472465156767905
FOXL2	SRY	0.050244810072877406
SRY	GATA4	0.05023271769294957
DKK1	GATA4	0.050173502930437146
DMRT1	GATA4	0.0500827100737449
DKK1	PGD2	0.05006619432040942
NR0B1	GATA4	0.05005161015232019
RSPO1	WT1mKTS	0.04916457929242769
FGF9	DKK1	0.048646894784529535
WNT4	NR5A1	0.04852182661285009
FGF9	WT1mKTS	0.04836996984101959
AMH	WT1mKTS	0.048354573425740906
DHH	WT1mKTS	0.048272691840773194
SRY	WT1mKTS	0.0481528121303056
RSPO1	GATA4	0.047809214615773435
AMH	GATA4	0.047669709811925476
SOX9	GATA4	0.04766227224473772
CTNNB1	GATA4	0.04713014050408321
PGD2	WT1mKTS	0.046943797177771376
CBX2	SRY	0.046884492318415766
SRY	NR0B1	0.04673972067549284
SOX9	WT1mKTS	0.046561573871802285
FGF9	GATA4	0.04602378467738843
FGF9	DMRT1	0.0458061892046564
SRY	SOX9	0.04562922499466155
DKK1	DHH	0.045143331860479016
DKK1	WT1mKTS	0.04510383145852623
DMRT1	WT1mKTS	0.04498202850339046
FOXL2	WNT4	0.044740770281799985
NR0B1	NR5A1	0.04447146468834224
SRY	CBX2	0.043288172240050785
NR0B1	RSPO1	0.043190121464838124
DKK1	UGR	0.04299212470082961
DKK1	FGF9	0.04216575613607062
SOX9	CBX2	0.04209583965206213
CTNNB1	UGR	0.040711942170711134
PGD2	NR0B1	0.04052332580114159
DHH	NR0B1	0.04002286211384724
CBX2	NR0B1	0.03925136671781841
DHH	SRY	0.03919750955249645
AMH	DKK1	0.038430624962096156
DKK1	CTNNB1	0.03746840555800037
AMH	DMRT1	0.0372422858928398
CBX2	RSPO1	0.036981580473885785
WNT4	SOX9	0.0365817282573796
DMRT1	UGR	0.03636143770183883
CBX2	CTNNB1	0.03584523092762661
NR0B1	CTNNB1	0.0356249028856997
FOXL2	CBX2	0.03485219120510696
FGF9	NR0B1	0.03450599134079822
FGF9	SRY	0.03405571237974415
DKK1	WNT4	0.03402869017005608
DMRT1	WNT4	0.03367756547973672
SRY	NR5A1	0.033574977739762625
NR0B1	CBX2	0.033402262285386695
NR0B1	PGD2	0.033209464337383976
WT1pKTS	SRY	0.033191252526805944
NR0B1	SRY	0.03308325266920664
NR5A1	SOX9	0.0330473643609998
SRY	WNT4	0.0326730565162501
WT1pKTS	CBX2	0.03260162465302577
SOX9	UGR	0.03245947613246124
NR0B1	DHH	0.031985996253960605
DMRT1	CTNNB1	0.03166773785577846
CBX2	DKK1	0.031557876539363434
PGD2	SRY	0.030812560585396873
WNT4	WT1pKTS	0.030617962726091363
RSPO1	SOX9	0.030411285717066673
CBX2	DMRT1	0.02973175760970696
FOXL2	NR0B1	0.029110335359597624
WNT4	FOXL2	0.02852973628977869
SOX9	NR5A1	0.027864624744049174
SRY	FGF9	0.02738231453441247
CBX2	WT1pKTS	0.02675925113629362
NR0B1	FGF9	0.026624229328360068
WNT4	SRY	0.025873346738179426
NR5A1	SRY	0.025829021196398298
PGD2	WNT4	0.025519850069022576
WNT4	CBX2	0.025415925107179684
