	AMH	CBX2	CTNNB1	DHH	DKK1	DMRT1	FGF9	FOXL2	GATA4	NR0B1	NR5A1	PGD2	RSPO1	SOX9	SRY	UGR	WNT4	WT1mKTS	WT1pKTS
E166_163	0.01577813834114714	0.2912926166511087	0.1277532235787873	0.0014089139801837386	0.11266693534205227	0.006164917048989018	0.016239632168680386	0.004738228421851836	1.6602548122260383	1.7049370777052264	1.7253290850346041	0.026276807178605525	0.12006911899890768	0.02826339578471977	2.0910292889827904	0.006538779535043775	2.262824728799236	1.8298935566779568	1.5260527947495257
E820_188	0.012160340697980849	1.9548898667719885	0.2711864904585239	0.001539232102887417	0.10755210297433553	0.006585772585403769	0.00913769391138055	0.0271650536128662	1.9220286896166985	1.81466023266208	2.382594720872603	0.010161301308668064	0.14369681113248772	0.056771782414415814	1.7787333091285735	0.014900305883284306	2.0935450571521854	1.478176611389218	2.4412508825576085
E217_667	0.010762055918802402	0.009117127643045578	1.927079500923248	0.037819083513894375	0.03834023210262025	0.00030656134591375284	0.0020599241037743236	2.9019544649724462	1.7892233141443514	1.757114582360454	0.0024578610604638115	0.005110616232683246	2.3320279392177685	0.017000373851606403	0.1046295754244174	0.0101533454029949	2.0012534629169854	1.8445508389192131	0.02160449565054625
E1808_595	1.3473744789080973	0.006106004067888091	0.0013097479548754994	1.543561697020811	1.902781376031769	1.3822401582210324	1.4671723080674433	0.001801548509661201	1.6597392638387782	0.9242351413571191	1.2924831859628738	1.1341272918974006	0.002613423516719338	2.109003800825358	1.6412752445175085	0.007415129447764883	0.01145901170787323	1.6531025259699912	2.153796660357543
E152_767	0.000618326823798265	0.06116431159294858	2.511601650371768	0.0074213580131360654	0.01128734018352808	0.005230397646989483	0.0017598018415928343	1.8151108104420743	1.9291771040396983	1.8329967652447599	0.4477656295862418	0.03967961542701487	1.9082846822790889	0.01783160636112225	0.027733176138793447	0.008798702235299244	1.567488023927701	2.0832848784364524	0.09143351682235164
E1043_780	0.0030838555408302984	0.02303119067201525	1.6086465901499118	0.0015367371562521222	0.0050305798894455436	0.0524459492998311	0.0011919848176518914	1.7966415094573016	1.6744174569767305	1.9278044519087068	0.06464198867685242	0.04255471340241102	2.120171938125054	0.032513649150513205	0.009861708294404806	0.0005224592795797446	1.893850821002804	1.7775347570242357	0.0026278671401840517
E1198_730	0.0034101851891156594	0.00894499194976402	1.9838707520453087	0.009121098163247314	0.022444106106637458	0.01266907665805047	0.01947914097105094	1.4839109821805148	2.7495903752111053	1.3839801073597862	0.010698046582977705	0.0023924468716771483	2.1641553588586886	0.016860621039305298	0.004009379533187535	0.011743469588176998	2.05331686542872	1.837899992914756	0.07303736833334276
E1232_728	0.010269411843160605	0.04199558443477352	2.3001462763543503	0.04294736468417981	0.017312158125738542	0.004174917049305425	0.011278699543135573	1.8160816235875723	1.736479874266099	1.8887698034653797	0.004418355732064854	0.029138504501652368	2.1978554430733017	0.001973186448061282	0.017855930332394652	0.008003537326592683	1.7030140084608236	1.97850470104715	0.004607205018464154
E265_692	2.344041250147972	0.006479062577053466	0.003489414566515627	2.916180254613632	2.3092121557682304	1.7945164459187255	2.2576636003083466	0.012120197814654742	2.1615143451292504	0.05932083046620161	1.841743340482695	2.2376283366235743	0.018288828236200583	2.341291225282633	2.514707584215873	0.012409191655188816	0.050851116838671134	2.1877256128886144	1.837524816054528
E9_243	0.05136403975899674	0.019066333103240938	0.0388782571267843	0.00273107415169254	1.821492811078265	1.929372410107555	0.012311079387314223	0.03638176302649556	1.6972358194071868	2.124271858337155	1.0185238700614945	0.0031078973200276225	0.3239042858036292	1.0858370816686227	2.3959176503315422	0.00592644621597859	1.8826210611259016	2.2140384133792472	1.9095462048506773
E543_624	0.0007760398801269268	0.020180725231216102	2.372349350260436	0.0022563424874550626	0.001948126398217948	0.018875317062260068	0.003075121315722436	1.4765006386283248	1.1391575289020417	2.3649899043958094	0.09672171602050976	0.017602408873662597	1.3948790257308763	0.02200720279622477	0.008252552731338587	0.014814591416734904	2.12133364392482	2.0122597903829944	0.3821308816018354
E1000_598	0.02204919098163664	0.0066441230369204424	2.0934629702951213	0.006343401476772066	0.009976172894157816	0.006115405352148363	0.00485285455703769	2.13011399175332	2.0370372938097088	2.475165044593723	0.016945065405421633	0.0027465669570308398	1.506213650877516	0.016095925864331825	4.481442371897333e-05	0.01291675813384228	1.8738682593589704	1.7210437766735125	0.0044898247196207535
E733_433	1.4960149065836017	0.029814807258495432	0.0005964234930987152	1.9871546792791543	1.6799249147304056	1.474212078261819	1.8387371486527733	0.000876932042021496	1.7103361549068286	0.05568069194657794	1.933523393372441	1.5891261915775627	0.017443626658650416	1.7007284393482534	1.9266886501295748	0.011986510906836686	0.02019412498490757	1.6448755453110904	1.7355460521951689
E233_201	0.006090368320489728	0.008104669918749582	0.9547067103594302	0.04701781508123175	0.00879963849934939	0.0020060666805075287	0.029208280852344937	0.0038761116735714133	1.5410919618825138	2.1198968486935987	0.9908349566830412	0.0450221303134476	0.7415366719697178	0.0077732818398649345	0.019015329953643502	0.03922536685610015	2.128667258882581	2.2053243280429995	1.8005568498374933
E1775_604	0.014151022937207597	0.0076170017862208644	1.617935950630498	0.0014209771895684047	0.0030997441285429755	0.0030998599467068123	0.004173040437115885	1.3304389407533657	1.4058157737448016	1.8791279213836445	0.4967654742128075	0.004235178447994822	2.2384711761970584	0.016428325371614934	0.0039291349452065605	0.010056672729984374	1.1795412513167984	1.6680023625371492	0.7113232522793747
E255_347	0.0005266318771043246	0.014578719904536203	0.4354544500305724	0.017038427704156908	1.2588459747968321	1.2987538137201835	0.02927986766845365	2.0402337774503773e-05	1.7939008814353108	2.4110741702660263	0.09390818613843918	0.027021283477406163	1.34788033959758	0.0015545225443545205	0.6987327218975136	0.02963520722570315	1.3201953589556843	2.302915799433713	1.6299419859428446
E1875_782	0.0024847189980842285	0.05705394573070205	2.064454973164761	0.002628649680671473	0.006402387594694322	0.05921951338225411	0.03801906888731439	1.9623766240706115	1.7384602980533062	1.6592455909101151	0.07072642066777922	0.025879883709170392	1.5539327529325089	0.07572962532416466	0.013218343396008778	0.0112734213724034	1.8869093921072289	1.6001261715208892	0.1328188852083666
E1955_169	0.002519959177377173	0.003187529691746232	0.045535395918455436	0.002412120616909904	0.021763320535803453	0.021885470704557892	0.007588631582612108	0.021822545442093142	1.8203105833702915	0.8448207597498648	1.856908888520231	0.008395668546011412	0.009339715711647998	0.005339521037077318	0.7791332730419221	0.010432344067859721	1.4471132242226126	1.4039873334955872	1.6345276885534468
E453_459	0.02542807399625216	0.007943708373728684	1.8894538226921656	0.004838135439204262	0.002394929004034648	0.0010315820838160913	0.0933316599871224	2.3772745427431543	1.7304241431296032	2.074383945494356	0.013969755901264279	0.012769817540702449	2.0424225405853784	0.021267800533170143	0.002411273936913961	0.06597594718975268	1.6971054261786254	2.1001039053195587	0.011707028342473795
E1475_44	0.0007461044931258924	1.4512298371449408	0.01945619573124012	0.001331517042604762	0.0018789445458439454	0.0052792804859627465	0.0015566697647533922	0.01687729595495939	1.9691873188233944	0.03522060271250108	1.8408784101965947	0.12153358999908302	0.0059568095791471785	0.009288546411028996	0.007654943993328163	1.7384545276728869	0.0029618529203601193	1.871174647419653	1.5074351904924534
