Gene1	Gene2	EdgeWeight
PGD2	FOXL2	2.0524881620076485e-05
WT1mKTS	SRY	2.040218714682851e-05
NR5A1	AMH	2.0181099898763932e-05
DKK1	WNT4	2.015003701671958e-05
DHH	FOXL2	2.0120613044127825e-05
NR0B1	CTNNB1	2.007746843446512e-05
SOX9	NR0B1	2.005993519560434e-05
GATA4	WT1mKTS	2.0012217646581117e-05
CTNNB1	WNT4	1.9976590920123268e-05
WT1pKTS	PGD2	1.990290911635384e-05
DMRT1	SOX9	1.9743480152101256e-05
NR0B1	GATA4	1.971474557649344e-05
SRY	UGR	1.951868944161106e-05
FOXL2	DKK1	1.9492188584990803e-05
FOXL2	DHH	1.9236407752032392e-05
SRY	WT1mKTS	1.9225226424168795e-05
GATA4	PGD2	1.9214490748709068e-05
NR0B1	FOXL2	1.9197903384338133e-05
CBX2	NR5A1	1.917609188240021e-05
UGR	DMRT1	1.9129609427182004e-05
SRY	PGD2	1.902595795399975e-05
FOXL2	SOX9	1.899829294416122e-05
FOXL2	FGF9	1.899305425467901e-05
SRY	RSPO1	1.883130062196869e-05
DKK1	NR5A1	1.8669094060896896e-05
SOX9	WT1pKTS	1.8613585780258287e-05
CBX2	SRY	1.8553797417553145e-05
WT1mKTS	GATA4	1.8544154954724945e-05
SOX9	CTNNB1	1.8526856365497227e-05
WNT4	NR5A1	1.838767639128492e-05
RSPO1	NR5A1	1.8253216694574803e-05
UGR	CBX2	1.8101240129908547e-05
CTNNB1	SRY	1.8000604541157372e-05
PGD2	SOX9	1.7942084014066495e-05
CTNNB1	SOX9	1.7849273717729375e-05
FOXL2	UGR	1.7729909814079296e-05
PGD2	UGR	1.7636202755966227e-05
DHH	PGD2	1.7577598555362783e-05
CTNNB1	UGR	1.75135864992626e-05
RSPO1	SRY	1.745124791341368e-05
DHH	WT1pKTS	1.7442343960283324e-05
FGF9	NR5A1	1.7442027456127107e-05
GATA4	WT1pKTS	1.7433609173167497e-05
FGF9	RSPO1	1.7417771232430827e-05
RSPO1	DKK1	1.7350519556202922e-05
DHH	CBX2	1.7299415048910305e-05
DMRT1	NR0B1	1.7293028577114455e-05
DMRT1	RSPO1	1.7190830476465635e-05
WNT4	PGD2	1.7152049622382034e-05
RSPO1	GATA4	1.7124155419878658e-05
PGD2	RSPO1	1.7056023352779448e-05
NR5A1	CTNNB1	1.7031581592164002e-05
WNT4	DMRT1	1.6942651200224645e-05
CTNNB1	PGD2	1.6818483345559795e-05
DHH	SRY	1.6760393918957558e-05
FOXL2	GATA4	1.6693173165549524e-05
FGF9	DKK1	1.6679996406310238e-05
NR5A1	CBX2	1.6568059436394833e-05
PGD2	FGF9	1.6564934412599538e-05
NR5A1	DMRT1	1.6485160813317638e-05
UGR	SRY	1.6414111087215133e-05
SOX9	DKK1	1.641183189349249e-05
SOX9	NR5A1	1.6368418073398058e-05
NR0B1	CBX2	1.6316078472300433e-05
DHH	CTNNB1	1.5933395843603648e-05
CBX2	DKK1	1.58075345098041e-05
GATA4	FOXL2	1.5796684238011952e-05
RSPO1	FOXL2	1.570115091453772e-05
PGD2	AMH	1.5667499610572122e-05
WT1mKTS	AMH	1.5627389075234532e-05
NR0B1	PGD2	1.5535268175881353e-05
DKK1	FGF9	1.54228946485091e-05
WNT4	SOX9	1.5293864635168575e-05
CBX2	CTNNB1	1.5273088138201274e-05
UGR	WT1mKTS	1.526712367194705e-05
PGD2	CTNNB1	1.5245363101712426e-05
SOX9	CBX2	1.5100717064342462e-05
SRY	NR5A1	1.5097863069968298e-05
DHH	DMRT1	1.5092968169483356e-05
GATA4	AMH	1.5054301911732184e-05
DMRT1	CBX2	1.4980079868109893e-05
DHH	SOX9	1.4967630704632029e-05
UGR	DHH	1.4895338608766904e-05
WT1pKTS	DKK1	1.4790841305512005e-05
NR0B1	AMH	1.471925133955665e-05
DMRT1	DHH	1.4633389582741074e-05
NR5A1	NR0B1	1.4629908037022687e-05
NR0B1	FGF9	1.45372159749968e-05
WNT4	DHH	1.4531862689182162e-05
DMRT1	WT1pKTS	1.4475303032668307e-05
WT1pKTS	RSPO1	1.4473036571871491e-05
PGD2	CBX2	1.4404609828488901e-05
AMH	WT1mKTS	1.4370636563398874e-05
UGR	NR0B1	1.4223596735973844e-05
FGF9	CTNNB1	1.4212670066626742e-05
RSPO1	SOX9	1.4179178833728656e-05
RSPO1	FGF9	1.4051182006369345e-05
AMH	RSPO1	1.3934337403043173e-05
WT1mKTS	RSPO1	1.3695065717911348e-05
NR5A1	PGD2	1.3664493963005953e-05
RSPO1	DMRT1	1.363787851005327e-05
DKK1	RSPO1	1.3562323147198185e-05
FGF9	PGD2	1.3510285498341545e-05
