TF	Target	EdgeWeight
Nkx61	Nkx62	0.09772954136133194
Nkx22	Nkx61	0.09772855043411255
Olig2	Nkx61	0.09772822260856628
Pax6	Dbx1	0.09772777557373047
Nkx22	Olig2	0.09772497415542603
Irx3	Dbx1	0.09771427512168884
Nkx62	Dbx1	0.09770942479372025
Pax6	Irx3	0.0977090373635292
Dbx2	Pax6	0.09770824760198593
Olig2	Dbx1	0.09770660102367401
Dbx1	Nkx61	0.09770525246858597
Olig2	Nkx62	0.09770281612873077
Dbx2	Olig2	0.09770011156797409
Dbx2	Nkx22	0.09769081324338913
Dbx2	Dbx1	0.0976884514093399
Dbx1	Dbx2	0.09768775850534439
Pax6	Nkx61	0.09768737852573395
Dbx1	Olig2	0.09767501801252365
Irx3	Dbx2	0.09767475724220276
Irx3	Nkx62	0.09767273813486099
Nkx22	Nkx62	0.09766534715890884
Olig2	Irx3	0.09766428917646408
Nkx62	Olig2	0.09766144305467606
Irx3	Nkx61	0.09765505790710449
Nkx62	Dbx2	0.09765392541885376
Nkx62	Nkx61	0.09764128178358078
Nkx22	Pax6	0.09763790667057037
Irx3	Olig2	0.09763582795858383
Olig2	Pax6	0.09763569384813309
Pax6	Dbx2	0.09763523191213608
Irx3	Nkx22	0.09763424843549728
Nkx22	Dbx2	0.09763301908969879
Nkx22	Irx3	0.09763260930776596
Nkx62	Pax6	0.0976315587759018
Pax6	Nkx62	0.09762948006391525
Dbx2	Nkx61	0.09761837124824524
Dbx1	Nkx22	0.09760432690382004
Nkx62	Irx3	0.09760242700576782
Olig2	Dbx2	0.09760239720344543
Olig2	Nkx22	0.09760154783725739
Irx3	Pax6	0.09760000556707382
Nkx61	Nkx22	0.09759216010570526
Pax6	Nkx22	0.09759169816970825
Nkx61	Irx3	0.09759005159139633
Nkx22	Dbx1	0.09757255017757416
Dbx1	Pax6	0.09756561368703842
Dbx1	Irx3	0.09756073355674744
Dbx1	Nkx62	0.09755580127239227
Nkx61	Olig2	0.09755532443523407
Nkx61	Pax6	0.09755370020866394
Nkx62	Nkx22	0.09755188226699829
Nkx61	Dbx1	0.09754973649978638
Nkx61	Dbx2	0.09754225611686707
Dbx2	Irx3	0.09753899276256561
Dbx2	Nkx62	0.09753546118736267
Pax6	Olig2	0.09753537178039551
