,PseudoTime1,PseudoTime2
E1090_423,NA,0.52882
E765_36,0.04386,NA
E1964_246,NA,0.30702
E16_122,NA,0.15163
E347_671,0.8396,NA
E2683_230,0.28697,NA
E4615_202,0.25188,NA
E4017_86,0.10652,NA
E3692_627,0.78446,NA
E3064_157,NA,0.19549
E3054_573,NA,0.71679
E2909_194,NA,0.24185
E11_626,NA,0.78321
E2804_285,0.35589,NA
E4004_556,0.69549,NA
E1160_151,NA,0.18797
E3599_182,NA,0.22682
E3505_566,NA,0.70802
E4359_448,0.56015,NA
E3567_21,0.02506,NA
E4220_592,0.7406,NA
E2208_634,NA,0.79323
E562_750,NA,0.9386
E3489_212,0.26441,NA
E2701_31,NA,0.03759
E3783_410,0.51253,NA
E2621_227,0.28321,NA
E181_295,NA,0.36842
E1486_291,0.36341,NA
E420_305,0.38095,NA
E729_494,NA,0.61779
E3491_97,0.1203,NA
E725_339,NA,0.42356
E2385_285,NA,0.35589
E1517_271,0.33835,NA
E4849_605,0.75689,NA
E720_784,NA,0.9812
E2463_258,0.32206,NA
E3831_28,0.03383,NA
E4783_742,NA,0.92857
E160_583,NA,0.72932
E374_559,0.69925,NA
E609_182,0.22682,NA
E1409_756,NA,0.94612
E788_701,0.87719,NA
E1578_690,NA,0.86341
E1110_635,NA,0.79449
E2098_42,0.05138,NA
E1081_513,NA,0.6416
E3685_209,0.26065,NA
E1882_55,NA,0.06767
E2424_404,0.50501,NA
E4654_234,NA,0.29198
E897_621,NA,0.77694
E2399_293,NA,0.36591
E67_489,NA,0.61153
E4776_138,0.17168,NA
E307_401,0.50125,NA
E1519_540,0.67544,NA
E272_357,NA,0.44612
E1793_1,0.0,NA
E4124_766,0.95865,NA
E881_169,0.21053,NA
E1201_759,NA,0.94987
E3420_400,NA,0.5
E4883_285,0.35589,NA
E3626_438,0.54762,NA
E4119_628,0.78571,NA
E4553_475,NA,0.59398
E466_224,0.27945,NA
E2568_258,0.32206,NA
E504_13,0.01504,NA
E61_210,0.2619,NA
E3036_249,0.31078,NA
E3684_558,NA,0.69799
E100_582,0.72807,NA
E170_238,0.29699,NA
E1290_736,0.92105,NA
E4659_572,NA,0.71554
E4301_785,0.98246,NA
E294_41,NA,0.05013
E1950_410,NA,0.51253
E1030_462,0.57769,NA
E229_607,0.7594,NA
E4285_281,NA,0.35088
E3767_613,NA,0.76692
E1695_733,NA,0.91729
E2155_474,NA,0.59273
E4043_231,NA,0.28822
E4221_643,0.80451,NA
E3527_235,0.29323,NA
E2040_230,0.28697,NA
E1369_159,0.19799,NA
E2722_7,NA,0.00752
E2491_595,NA,0.74436
E975_21,NA,0.02506
E4274_732,NA,0.91604
E4936_576,NA,0.72055
E3841_404,NA,0.50501
E988_676,0.84586,NA
E4994_401,NA,0.50125
E3327_410,0.51253,NA
E4597_734,0.91855,NA
E1296_424,NA,0.53008
E646_653,0.81704,NA
E1158_598,NA,0.74812
E3396_537,0.67168,NA
E1545_545,0.6817,NA
E1544_407,NA,0.50877
E2192_797,NA,0.99749
E3285_181,NA,0.22556
E3668_185,0.23058,NA
E2200_546,0.68296,NA
E4558_274,NA,0.34211
E2370_338,0.42231,NA
E2960_304,NA,0.3797
E3943_6,0.00627,NA
E4524_739,NA,0.92481
E566_596,NA,0.74561
E750_644,NA,0.80576
E3746_616,NA,0.77068
E214_513,NA,0.6416
E4769_201,NA,0.25063
E642_356,NA,0.44486
E4853_380,0.47494,NA
E4867_253,0.31579,NA
E1410_346,NA,0.43233
E1751_750,NA,0.9386
E2266_425,0.53133,NA
E1816_603,0.75439,NA
E2432_152,NA,0.18922
E3391_239,0.29825,NA
E50_785,0.98246,NA
E2690_514,0.64286,NA
E2153_660,0.82581,NA
E2958_40,NA,0.04887
E3993_99,NA,0.12281
E4857_268,NA,0.33459
E38_699,0.87469,NA
E2738_228,0.28446,NA
E3654_379,NA,0.47368
E4871_23,0.02757,NA
E58_138,0.17168,NA
E4419_472,0.59023,NA
E772_554,0.69298,NA
E3058_662,NA,0.82832
E3000_349,0.43609,NA
E4573_700,0.87594,NA
E2833_726,NA,0.90852
E1881_444,NA,0.55514
E4015_796,0.99624,NA
E399_426,NA,0.53258
E356_736,NA,0.92105
E3492_78,0.09649,NA
E4841_234,0.29198,NA
E1308_599,0.74937,NA
E2758_324,NA,0.40476
E3052_576,0.72055,NA
E2165_29,NA,0.03509
E3313_249,0.31078,NA
E3461_485,0.60652,NA
E3035_175,NA,0.21805
E4677_741,0.92732,NA
E363_69,NA,0.08521
E1886_540,NA,0.67544
E3936_652,0.81579,NA
E2096_168,0.20927,NA
E3259_649,NA,0.81203
E3864_562,NA,0.70301
E4965_714,NA,0.89348
E3855_269,NA,0.33584
E2421_772,0.96617,NA
E36_195,NA,0.24311
E1994_599,NA,0.74937
E4114_334,0.41729,NA
E2292_324,0.40476,NA
E4371_449,NA,0.5614
E428_149,NA,0.18546
E4766_748,0.93609,NA
E301_549,0.68672,NA
E1655_390,NA,0.48747
E1790_612,NA,0.76566
E4070_84,NA,0.10401
E3063_296,NA,0.36967
E3981_274,0.34211,NA
E1633_159,NA,0.19799
E2829_468,NA,0.58521
E2796_323,0.40351,NA
E1678_427,NA,0.53383
E3384_715,NA,0.89474
E3992_651,0.81454,NA
E2875_490,0.61278,NA
E3719_712,NA,0.89098
E3025_747,NA,0.93484
E4875_684,0.85589,NA
E3355_574,NA,0.71805
E3311_238,0.29699,NA
E1323_41,NA,0.05013
E4127_145,NA,0.18045
E4727_708,NA,0.88596
E3474_83,NA,0.10276
E2518_144,NA,0.1792
E3808_79,0.09774,NA
E191_774,0.96867,NA
E4898_658,NA,0.82331
E2885_572,0.71554,NA
E667_208,0.2594,NA
E718_375,0.46867,NA
E468_633,0.79198,NA
E485_761,NA,0.95238
E2265_348,0.43484,NA
E2163_120,NA,0.14912
E4680_175,0.21805,NA
E4069_159,NA,0.19799
E56_202,0.25188,NA
E3015_799,1.0,NA
E4046_497,0.62155,NA
E2107_461,0.57644,NA
E3858_744,0.93108,NA
E247_511,NA,0.6391
E3541_293,0.36591,NA
E4771_534,NA,0.66792
E1769_25,0.03008,NA
E221_772,0.96617,NA
E2586_305,0.38095,NA
E3555_410,NA,0.51253
E3032_692,NA,0.86591
E3445_686,0.8584,NA
E3920_636,0.79574,NA
E4520_241,0.30075,NA
E3155_227,NA,0.28321
E1935_316,0.39474,NA
E1770_755,0.94486,NA
E2369_732,0.91604,NA
E4840_497,0.62155,NA
E3360_450,NA,0.56266
E786_456,0.57018,NA
E2982_138,NA,0.17168
E4576_153,NA,0.19048
E168_307,NA,0.38346
E2581_785,0.98246,NA
E4249_176,NA,0.2193
E2304_95,0.11779,NA
E312_527,0.65915,NA
E4112_238,NA,0.29699
E8_753,0.94236,NA
E270_606,0.75815,NA
E2784_282,NA,0.35213
E4658_686,0.8584,NA
E498_11,NA,0.01253
E1548_614,NA,0.76817
E1946_97,NA,0.1203
E3925_411,0.51378,NA
E1891_368,NA,0.4599
E3695_589,NA,0.73684
E3348_97,NA,0.1203
E945_67,NA,0.08271
