,PseudoTime1,PseudoTime2
E871_662,NA,0.82936
E2431_380,NA,0.47553
E4152_81,0.10038,NA
E1374_15,0.01757,NA
E3484_359,NA,0.44918
E2542_202,NA,0.2522
E918_480,0.601,NA
E323_771,NA,0.96612
E4990_469,0.5872,NA
E4288_18,0.02133,NA
E2230_79,0.09787,NA
E971_206,0.25721,NA
E1550_559,0.70013,NA
E1195_243,0.30364,NA
E851_678,NA,0.84944
E1729_595,0.74529,NA
E2281_106,NA,0.13174
E2832_90,NA,0.11167
E2212_282,0.35257,NA
E1553_291,0.36386,NA
E1446_246,NA,0.3074
E2141_695,0.87077,NA
E1513_630,0.78921,NA
E1158_517,NA,0.64743
E369_326,NA,0.40778
E3215_521,NA,0.65245
E761_47,0.05772,NA
E2079_344,0.43036,NA
E3152_415,NA,0.51945
E4243_166,NA,0.20703
E1076_244,0.30489,NA
E4962_627,0.78545,NA
E2043_207,NA,0.25847
E1049_265,0.33124,NA
E1026_621,NA,0.77792
E4538_60,0.07403,NA
E3405_658,0.82434,NA
E3162_30,NA,0.03639
E1877_677,NA,0.84818
E2739_562,0.70389,NA
E112_86,NA,0.10665
E237_331,0.41405,NA
E1492_220,NA,0.27478
E2849_170,NA,0.21205
E4304_231,0.28858,NA
E4665_399,NA,0.49937
E4228_448,0.56085,NA
E589_601,0.75282,NA
E767_20,NA,0.02384
E1031_510,0.63864,NA
E184_193,NA,0.2409
E2925_624,NA,0.78168
E952_536,0.67127,NA
E1134_796,0.99749,NA
E4344_265,NA,0.33124
E2070_633,NA,0.79297
E2046_372,0.4655,NA
E3859_222,NA,0.27729
E373_789,0.98871,NA
E976_294,NA,0.36763
E4157_361,0.45169,NA
E3051_577,NA,0.72271
E229_272,0.34003,NA
E2743_337,NA,0.42158
E4514_439,0.54956,NA
E3130_253,NA,0.31619
E3427_585,NA,0.73275
E953_377,NA,0.47177
E1942_403,0.50439,NA
E2914_628,NA,0.7867
E2504_248,NA,0.30991
E4747_722,NA,0.90464
E4509_105,NA,0.13049
E322_148,NA,0.18444
E1526_176,NA,0.21957
E2891_467,NA,0.58469
E2511_581,NA,0.72773
E1346_93,NA,0.11543
E2279_407,NA,0.50941
E1126_737,0.92346,NA
E2819_640,0.80176,NA
E4310_14,NA,0.01631
E4219_795,NA,0.99624
E855_725,0.90841,NA
E2040_283,NA,0.35383
E1881_300,NA,0.37516
E245_324,NA,0.40527
E107_271,NA,0.33877
E2163_348,NA,0.43538
E1014_425,NA,0.53199
E1649_727,NA,0.91092
E4004_308,0.38519,NA
E2683_288,0.3601,NA
E4340_649,0.81305,NA
E1678_294,0.36763,NA
E1621_481,NA,0.60226
E3370_24,NA,0.02886
E3206_349,NA,0.43664
E2338_217,0.27102,NA
E4722_493,NA,0.61731
E3344_570,0.71393,NA
E1303_139,0.17315,NA
E477_195,0.24341,NA
E4838_610,NA,0.76412
E2026_248,NA,0.30991
E4098_718,NA,0.89962
E572_279,NA,0.34881
E4713_465,NA,0.58218
E3362_268,0.33501,NA
E4800_35,0.04266,NA
E2780_259,0.32371,NA
E2118_333,NA,0.41656
E308_644,0.80678,NA
E396_158,0.19699,NA
E3550_66,0.08156,NA
E166_789,0.98871,NA
E3938_762,0.95483,NA
E2067_16,0.01882,NA
E2512_722,0.90464,NA
E4027_36,0.04391,NA
E2420_465,NA,0.58218
E2720_638,NA,0.79925
E2036_457,NA,0.57215
E2103_208,0.25972,NA
E2474_183,NA,0.22836
E624_681,0.8532,NA
E3333_468,0.58595,NA
E2712_177,0.22083,NA
E695_40,0.04893,NA
E2927_780,NA,0.97742
E1533_776,0.9724,NA
E1544_281,0.35132,NA
E254_215,NA,0.26851
E3124_164,NA,0.20452
E2837_767,0.9611,NA
E1668_649,0.81305,NA
E3971_574,0.71895,NA
E3773_21,NA,0.02509
E1022_60,0.07403,NA
E3512_71,0.08783,NA
E2383_352,NA,0.4404
E1652_350,NA,0.43789
E3390_243,0.30364,NA
E2505_788,0.98745,NA
E529_178,NA,0.22208
E3287_257,NA,0.3212
E1387_99,0.12296,NA
E420_210,NA,0.26223
E357_215,NA,0.26851
E4068_250,0.31242,NA
E4295_172,NA,0.21455
E1812_596,NA,0.74655
E3442_688,0.86198,NA
E4970_302,0.37767,NA
E3821_220,NA,0.27478
E969_5,0.00502,NA
E1660_621,0.77792,NA
E1582_52,NA,0.06399
E3209_482,NA,0.60351
E1722_530,NA,0.66374
E1453_431,0.53952,NA
E1015_444,NA,0.55583
E312_754,NA,0.94479
E2871_145,0.18068,NA
E510_417,NA,0.52196
E1840_794,0.99498,NA
E1365_472,NA,0.59097
E2766_589,NA,0.73777
E2213_77,0.09536,NA
E233_552,NA,0.69134
E3555_22,NA,0.02635
E4449_96,NA,0.1192
E2626_674,0.84442,NA
E4377_77,0.09536,NA
E3548_85,0.1054,NA
E4829_374,NA,0.46801
E4908_585,NA,0.73275
E777_109,0.13551,NA
E2675_733,NA,0.91844
E1672_746,0.93476,NA
E997_319,NA,0.399
E3857_511,0.6399,NA
E144_397,0.49686,NA
