,PseudoTime1,PseudoTime2
E1938_220,0.44242,NA
E3917_447,0.90101,NA
E2739_20,NA,0.03838
E3101_6,0.0101,NA
E1648_77,0.15354,NA
E4039_358,0.72121,NA
E3999_323,0.65051,NA
E2319_181,0.36364,NA
E1054_142,NA,0.28485
E1096_436,0.87879,NA
E3463_482,0.97172,NA
E2915_459,NA,0.92525
E4654_433,0.87273,NA
E3972_481,0.9697,NA
E1177_370,NA,0.74545
E1713_464,NA,0.93535
E4951_451,0.90909,NA
E554_445,NA,0.89697
E4048_129,0.25859,NA
E4186_475,NA,0.95758
E4577_251,NA,0.50505
E4029_192,0.38586,NA
E4044_54,NA,0.10707
E2492_138,0.27677,NA
E659_257,NA,0.51717
E2037_172,NA,0.34545
E136_452,0.91111,NA
E1154_369,0.74343,NA
E3974_267,0.53737,NA
E4918_145,0.29091,NA
E2925_222,0.44646,NA
E4857_121,NA,0.24242
E2358_344,0.69293,NA
E3239_402,NA,0.8101
E206_83,0.16566,NA
E3468_456,0.91919,NA
E2006_147,NA,0.29495
E4638_321,NA,0.64646
E351_445,NA,0.89697
E3069_153,0.30707,NA
E4183_215,NA,0.43232
E4154_379,0.76364,NA
E1530_219,0.4404,NA
E527_447,0.90101,NA
E1772_111,NA,0.22222
E4892_352,0.70909,NA
E1617_473,NA,0.95354
E101_261,0.52525,NA
E4373_441,NA,0.88889
E1278_140,0.28081,NA
E4990_228,0.45859,NA
E1762_144,NA,0.28889
E2897_358,0.72121,NA
E979_61,0.12121,NA
E3371_30,0.05859,NA
E4415_310,NA,0.62424
E3910_373,0.75152,NA
E2381_164,0.32929,NA
E1140_135,0.27071,NA
E4641_92,NA,0.18384
E1933_374,NA,0.75354
E4557_241,0.48485,NA
E513_261,NA,0.52525
E2624_451,NA,0.90909
E4620_419,NA,0.84444
E702_29,0.05657,NA
E2666_313,NA,0.6303
E777_460,NA,0.92727
E4393_144,NA,0.28889
E3604_243,NA,0.48889
E565_193,0.38788,NA
E623_384,0.77374,NA
E379_330,NA,0.66465
E279_424,NA,0.85455
E2049_186,0.37374,NA
E3902_448,NA,0.90303
E1045_366,0.73737,NA
E545_285,0.57374,NA
E1500_35,0.06869,NA
E3867_300,NA,0.60404
E1899_167,NA,0.33535
E3961_229,0.46061,NA
E1428_112,0.22424,NA
E3190_111,0.22222,NA
E330_365,0.73535,NA
E4996_41,0.08081,NA
E2999_428,0.86263,NA
E4774_204,NA,0.4101
E3764_44,NA,0.08687
E3013_218,NA,0.43838
E3487_190,NA,0.38182
E2628_423,0.85253,NA
E4973_394,0.79394,NA
E30_189,NA,0.3798
E2244_350,0.70505,NA
E963_402,NA,0.8101
E1474_362,NA,0.72929
E2280_283,0.5697,NA
E3862_298,NA,0.6
E3952_91,NA,0.18182
E2923_163,NA,0.32727
E4387_239,0.48081,NA
E1400_151,NA,0.30303
E1330_85,0.1697,NA
E2852_247,0.49697,NA
E3024_51,0.10101,NA
E3072_170,0.34141,NA
E1374_304,0.61212,NA
E1376_205,0.41212,NA
E1277_13,0.02424,NA
E1190_346,NA,0.69697
E4098_55,0.10909,NA
E2314_203,0.40808,NA
E4966_313,0.6303,NA
E358_148,NA,0.29697
E347_425,NA,0.85657
E2755_436,NA,0.87879
E818_469,NA,0.94545
E887_257,0.51717,NA
E2029_440,0.88687,NA
E691_18,0.03434,NA
E4870_166,NA,0.33333
E4883_378,0.76162,NA
E4675_303,NA,0.6101
E846_167,NA,0.33535
E361_454,0.91515,NA
E530_369,0.74343,NA
E1706_210,0.42222,NA
E4407_311,0.62626,NA
E455_407,NA,0.8202
E4775_463,0.93333,NA
E662_54,NA,0.10707
E3483_422,NA,0.85051
E2961_450,NA,0.90707
E3716_408,0.82222,NA
E4218_489,0.98586,NA
E411_469,NA,0.94545
E2576_295,0.59394,NA
E4808_412,NA,0.8303
E948_466,NA,0.93939
E156_21,0.0404,NA
E2937_9,NA,0.01616
E2687_144,0.28889,NA
E4296_88,0.17576,NA
E1668_29,NA,0.05657
E4481_32,0.06263,NA
E537_184,NA,0.3697
E2282_432,0.87071,NA
E284_443,NA,0.89293
E2807_205,0.41212,NA
E2994_408,0.82222,NA
E1841_468,NA,0.94343
E3375_100,0.2,NA
E1666_359,NA,0.72323
E4256_367,NA,0.73939
E2334_186,NA,0.37374
E3516_1,0.0,NA
E610_71,NA,0.14141
E891_122,NA,0.24444
E2147_202,NA,0.40606
E4885_39,0.07677,NA
E4084_49,0.09697,NA
E1122_215,0.43232,NA
E3248_474,0.95556,NA
E2243_252,0.50707,NA
E1557_11,NA,0.0202
E4809_460,NA,0.92727
E4608_424,NA,0.85455
E756_474,0.95556,NA
E4363_245,0.49293,NA
E829_133,0.26667,NA
E3009_373,NA,0.75152
E1750_140,NA,0.28081
E290_434,0.87475,NA
E4031_81,NA,0.16162
E2874_441,0.88889,NA
E1663_184,0.3697,NA
E1284_451,NA,0.90909
E4077_211,0.42424,NA
E2175_74,NA,0.14747
E4847_407,NA,0.8202
E4473_332,0.66869,NA
E2210_446,NA,0.89899
E4099_116,0.23232,NA
E2097_181,0.36364,NA
E1402_135,NA,0.27071
E2870_334,0.67273,NA
E518_380,0.76566,NA
E984_436,0.87879,NA
E563_334,NA,0.67273
E3768_380,NA,0.76566
E2893_120,NA,0.2404
E3979_428,0.86263,NA
E2748_35,0.06869,NA
E4385_57,NA,0.11313
E2803_127,0.25455,NA
E4383_78,NA,0.15556
E4403_421,NA,0.84848
E2336_336,0.67677,NA
E2374_403,0.81212,NA
E4086_211,0.42424,NA
E4174_341,NA,0.68687
E159_39,NA,0.07677
E1085_347,0.69899,NA
E1875_26,NA,0.05051
E2050_264,0.53131,NA
E4249_214,NA,0.4303
E3124_279,0.56162,NA
E2211_355,NA,0.71515
E4500_33,NA,0.06465
E1415_363,0.73131,NA
E1944_457,0.92121,NA
E1734_494,NA,0.99596
E1575_209,NA,0.4202
E4102_352,0.70909,NA
E2499_117,NA,0.23434
E1408_230,NA,0.46263
E824_277,0.55758,NA
E3500_9,0.01616,NA
E2746_347,0.69899,NA
E4939_219,0.4404,NA
E4782_267,0.53737,NA
E1614_207,NA,0.41616
E2284_412,0.8303,NA
E1870_26,0.05051,NA
E2077_69,NA,0.13737
E940_482,NA,0.97172
E61_288,0.5798,NA
E4109_203,0.40808,NA
E2856_149,NA,0.29899
E474_147,NA,0.29495
E2827_358,NA,0.72121
E4177_370,NA,0.74545
E4305_128,NA,0.25657
E1493_34,0.06667,NA
E2277_218,0.43838,NA
E3729_440,0.88687,NA
E3050_259,0.52121,NA
E3269_268,NA,0.53939
E1678_423,NA,0.85253
E3968_165,NA,0.33131
