,PseudoTime1,PseudoTime2
E1253_102,0.20363,NA
E1996_290,NA,0.58266
E2413_434,NA,0.87298
E215_91,NA,0.18145
E440_363,NA,0.72984
E2700_336,NA,0.6754
E3080_314,0.63105,NA
E1745_25,0.04839,NA
E1749_291,NA,0.58468
E4661_22,NA,0.04234
E375_34,NA,0.06653
E4031_439,0.88306,NA
E925_217,NA,0.43548
E342_182,NA,0.36492
E3769_29,NA,0.05645
E670_228,NA,0.45766
E4632_77,0.15323,NA
E671_265,NA,0.53226
E4920_230,NA,0.46169
E1623_45,NA,0.08871
E1963_117,NA,0.23387
E3178_417,0.83871,NA
E3626_314,0.63105,NA
E2445_44,NA,0.08669
E2965_199,0.39919,NA
E1826_442,NA,0.88911
E593_41,NA,0.08065
E3846_141,NA,0.28226
E2381_9,NA,0.01613
E968_31,NA,0.06048
E1329_89,NA,0.17742
E4536_131,NA,0.2621
E1550_226,0.45363,NA
E1198_368,NA,0.73992
E138_93,0.18548,NA
E3163_464,NA,0.93347
E4715_358,NA,0.71976
E2592_258,NA,0.51815
E3018_235,NA,0.47177
E4409_15,0.02823,NA
E4111_478,NA,0.96169
E3867_245,NA,0.49194
E1141_370,NA,0.74395
E4138_356,NA,0.71573
E2498_80,NA,0.15927
E4315_153,NA,0.30645
E1361_118,NA,0.23589
E505_185,0.37097,NA
E1463_394,NA,0.79234
E4239_109,NA,0.21774
E1717_20,NA,0.03831
E863_430,NA,0.86492
E597_330,0.66331,NA
E726_274,0.5504,NA
E4629_451,0.90726,NA
E156_233,0.46774,NA
E930_303,NA,0.60887
E3640_349,NA,0.70161
E4957_287,NA,0.57661
E2889_373,NA,0.75
E4972_113,NA,0.22581
E2883_108,NA,0.21573
E1375_452,NA,0.90927
E3759_214,0.42944,NA
E1388_309,NA,0.62097
E3780_375,NA,0.75403
E4938_491,NA,0.9879
E4253_392,0.78831,NA
E573_199,NA,0.39919
E3848_107,0.21371,NA
E3854_240,0.48185,NA
E3960_125,0.25,NA
E2368_245,0.49194,NA
E4448_177,0.35484,NA
E1110_137,0.27419,NA
E2493_339,NA,0.68145
E1474_50,NA,0.09879
E944_77,NA,0.15323
E1944_127,0.25403,NA
E1743_372,NA,0.74798
E1056_195,NA,0.39113
E1827_443,0.89113,NA
E1442_329,NA,0.66129
E2983_445,0.89516,NA
E357_69,NA,0.1371
E2226_153,NA,0.30645
E901_67,0.13306,NA
E2923_419,NA,0.84274
E1929_276,NA,0.55444
E1568_361,NA,0.72581
E2975_70,0.13911,NA
E1270_113,NA,0.22581
E4260_347,NA,0.69758
E4323_117,NA,0.23387
E580_27,NA,0.05242
E2305_328,NA,0.65927
E4658_43,NA,0.08468
E2319_323,NA,0.64919
E4151_273,NA,0.54839
E3818_304,NA,0.61089
E4815_136,NA,0.27218
E261_181,NA,0.3629
E99_457,NA,0.91935
E1438_251,0.50403,NA
E826_285,NA,0.57258
E1308_153,NA,0.30645
E4876_454,0.91331,NA
E4096_136,NA,0.27218
E344_455,NA,0.91532
E2058_294,NA,0.59073
E329_373,NA,0.75
E1739_38,0.0746,NA
E3464_273,0.54839,NA
E1854_366,0.73589,NA
E4140_408,0.82056,NA
E4959_346,0.69556,NA
E2008_346,NA,0.69556
E259_90,0.17944,NA
E1133_218,0.4375,NA
E127_308,NA,0.61895
E2304_8,0.01411,NA
E3261_6,NA,0.01008
E2389_133,NA,0.26613
E2930_151,NA,0.30242
E3021_399,NA,0.80242
E1747_349,NA,0.70161
E1707_24,NA,0.04637
E559_209,0.41935,NA
E450_57,NA,0.1129
E3011_191,NA,0.38306
E2349_250,NA,0.50202
E4352_121,NA,0.24194
E3421_284,NA,0.57056
E2255_211,0.42339,NA
E992_341,NA,0.68548
E1297_478,NA,0.96169
E2868_137,NA,0.27419
E3748_345,NA,0.69355
E3861_16,0.03024,NA
E4183_270,NA,0.54234
E4078_62,0.12298,NA
E3874_135,NA,0.27016
E4158_233,0.46774,NA
E3709_95,NA,0.18952
E1957_222,0.44556,NA
E2055_152,NA,0.30444
E3686_51,NA,0.10081
E2035_437,NA,0.87903
E3852_490,NA,0.98589
E746_115,NA,0.22984
E1678_349,NA,0.70161
E4324_155,NA,0.31048
E84_409,NA,0.82258
E3344_441,NA,0.8871
E3099_301,NA,0.60484
E838_43,NA,0.08468
E688_396,NA,0.79637
