,PseudoTime1,PseudoTime2
E75_393,NA,0.78715
E105_88,NA,0.1747
E97_403,0.80723,NA
E10_457,NA,0.91566
E70_388,NA,0.77711
E21_402,NA,0.80522
E46_291,0.58233,NA
E153_96,NA,0.19076
E16_62,0.12249,NA
E82_337,NA,0.6747
E37_369,NA,0.73896
E104_427,NA,0.85542
E86_437,0.8755,NA
E128_294,0.58835,NA
E113_264,0.52811,NA
E196_355,NA,0.71084
E160_190,0.37952,NA
E56_169,0.33735,NA
E33_367,0.73494,NA
E192_479,NA,0.95984
E185_374,0.749,NA
E77_283,0.56627,NA
E176_461,0.92369,NA
E186_116,NA,0.23092
E99_130,NA,0.25904
E118_347,0.69478,NA
E139_97,0.19277,NA
E41_226,0.45181,NA
E144_58,NA,0.11446
E137_24,NA,0.04618
E135_407,NA,0.81526
E157_191,0.38153,NA
E93_167,0.33333,NA
E114_437,0.8755,NA
E57_175,NA,0.3494
E90_204,0.40763,NA
E149_69,0.13655,NA
E101_321,0.64257,NA
E34_162,0.32329,NA
E136_407,0.81526,NA
E138_183,NA,0.36546
E163_376,0.75301,NA
E126_407,NA,0.81526
E103_76,NA,0.1506
E89_83,0.16466,NA
E26_453,NA,0.90763
E167_1,0.0,NA
E125_210,0.41968,NA
E79_178,0.35542,NA
E43_291,0.58233,NA
E134_105,NA,0.20884
E117_256,NA,0.51205
E22_499,NA,1.0
E124_472,NA,0.94578
E83_281,NA,0.56225
E18_283,NA,0.56627
E107_34,NA,0.06627
E67_369,0.73896,NA
E50_38,NA,0.0743
E60_75,NA,0.14859
E188_495,0.99197,NA
E173_3,NA,0.00402
E122_122,NA,0.24297
E130_319,NA,0.63855
E81_246,NA,0.49197
E30_169,NA,0.33735
E65_442,NA,0.88554
E12_339,NA,0.67871
E64_409,NA,0.81928
E48_197,NA,0.39357
E0_51,NA,0.1004
E44_459,NA,0.91968
E11_255,NA,0.51004
E172_366,0.73293,NA
E8_467,NA,0.93574
E182_383,0.76707,NA
E148_327,NA,0.65462
E127_119,NA,0.23695
E190_46,NA,0.09036
E164_52,0.10241,NA
E32_165,0.32932,NA
E61_143,NA,0.28514
E187_268,NA,0.53614
E140_382,NA,0.76506
E197_227,NA,0.45382
E181_166,0.33133,NA
E115_360,0.72088,NA
E13_154,0.30723,NA
E4_71,0.14056,NA
E72_108,NA,0.21486
E17_113,0.2249,NA
E111_480,0.96185,NA
E109_447,0.89558,NA
E47_179,0.35743,NA
E55_28,0.05422,NA
E27_158,0.31526,NA
E159_215,0.42972,NA
E24_329,NA,0.65863
E129_143,NA,0.28514
E112_119,NA,0.23695
E151_46,NA,0.09036
E100_282,NA,0.56426
E108_14,NA,0.0261
E94_269,NA,0.53815
E85_236,0.47189,NA
E120_475,0.95181,NA
E193_334,0.66867,NA
E180_57,0.11245,NA
E152_48,NA,0.09438
E19_482,NA,0.96586
E198_425,0.85141,NA
E146_330,NA,0.66064
E28_162,0.32329,NA
E195_190,0.37952,NA
E156_158,0.31526,NA
E25_305,0.61044,NA
E49_400,0.8012,NA
E35_118,NA,0.23494
E170_452,NA,0.90562
E177_461,0.92369,NA
E84_217,NA,0.43373
E9_188,NA,0.3755
E131_323,NA,0.64659
E76_270,NA,0.54016
E54_30,0.05823,NA
E119_148,NA,0.29518
E174_470,0.94177,NA
E42_166,NA,0.33133
E69_486,NA,0.9739
E171_363,NA,0.72691
E98_425,0.85141,NA
E51_205,0.40964,NA
E39_106,0.21084,NA
E52_7,NA,0.01205
E142_195,0.38956,NA
E116_461,NA,0.92369
E29_270,NA,0.54016
E150_98,0.19478,NA
E199_140,NA,0.27912
E165_79,NA,0.15663
E141_480,NA,0.96185
E95_117,NA,0.23293
E161_272,NA,0.54418
E91_37,0.07229,NA
E5_339,0.67871,NA
E168_118,0.23494,NA
E191_252,NA,0.50402
E14_251,0.50201,NA
E87_173,0.34538,NA
E38_168,0.33534,NA
E169_58,NA,0.11446
E158_56,NA,0.11044
E179_9,0.01606,NA
E15_15,0.02811,NA
E53_140,NA,0.27912
E78_120,NA,0.23896
E62_313,0.62651,NA
E147_17,NA,0.03213
E175_444,NA,0.88956
E184_468,NA,0.93775
E20_273,NA,0.54618
E155_157,0.31325,NA
E73_120,0.23896,NA
E166_253,NA,0.50602
E45_383,NA,0.76707
E145_351,0.70281,NA
E1_113,0.2249,NA
E2_21,NA,0.04016
E92_51,0.1004,NA
E194_356,NA,0.71285
E71_284,0.56827,NA
E23_34,NA,0.06627
E162_421,0.84337,NA
E102_328,NA,0.65663
E40_373,0.74699,NA
E133_17,NA,0.03213
E132_17,NA,0.03213
E189_473,0.94779,NA
E6_117,0.23293,NA
E178_136,NA,0.27108
E63_260,NA,0.52008
E80_202,NA,0.40361
E96_361,NA,0.72289
E59_44,NA,0.08635
E66_300,0.6004,NA
E68_370,0.74096,NA
E110_236,NA,0.47189
E123_307,NA,0.61446
E36_267,0.53414,NA
E31_173,NA,0.34538
E183_463,NA,0.92771
E7_353,0.70683,NA
E74_293,NA,0.58635
E88_327,0.65462,NA
E106_68,0.13454,NA
E58_129,0.25703,NA
E121_381,0.76305,NA
E154_433,0.86747,NA
E3_423,NA,0.84739
E143_366,NA,0.73293
