	Dbx1	Dbx2	Irx3	Nkx22	Nkx61	Nkx62	Olig2	Pax6
E1857_60	0.6549332780556935	0.16027737601471614	0.33002171123608265	0.3613598389298833	1.1710120637018178	0.6009167008193704	1.3297202465872726	1.9791134442665783
E1607_331	0.03877905675411943	1.8757462189911327	1.6919227236832686	0.0002400851288212335	0.037839336224509516	1.6097304640249337	0.14553369815761066	1.7787422944752591
E740_397	0.04115216029524083	0.014153336431390696	0.043180090661519226	2.501799981248755	2.099386094517185	0.01143793042254128	0.046677589946060236	0.0318106175784127
E460_198	0.1146043562619973	0.025002520401322538	0.884003959167233	0.28053176845237704	1.7333174829569684	0.11492599535111765	1.9973571307969424	1.4566083227376498
E127_65	0.7201927821316594	0.7213377988837644	0.729281168152923	0.12862247904347476	1.0178226399864079	0.8022978379908554	1.6008451239230193	1.9142401044562845
E1122_57	0.14608748677249034	0.12594503139555294	0.0291730723142659	0.2894846829457198	1.4283872035942575	1.3513338011144371	1.7171400548143063	1.7425788328747551
E1691_397	0.013118725636698471	0.005529000842198543	0.08533034416381363	2.0854794108518697	1.7993856627756244	0.02496735811423469	0.014491832909669431	0.06349933828633432
E258_205	0.008661254552577878	0.001826690054360561	0.021635990498152687	0.535231254746183	2.148540645038251	0.01492340481851755	1.0616052476386726	1.5060025042019327
E1586_445	0.006819834764605804	0.029545734330526457	2.1247785949728657	0.008104310952464285	1.7573792008777327	0.01752948058138369	0.044113001967690905	1.3391181602358475
E1165_441	0.0018072355702050816	0.009104696810925373	1.9423013154285125	0.02502226495233697	1.3597548380676947	0.005740744367984549	0.00018485624724879496	1.6452611883738482
E203_43	1.2256836724151636	0.5241881218567702	0.4157179198685832	0.7468724837753208	1.1005718333069603	0.4275878725993496	0.7341791384705526	0.4946096475388199
E861_279	0.10468377610558864	0.1102715303367882	1.4083301329925166	0.0045878985540381825	1.5086712767970187	0.2601331099383424	0.0012233094329443276	1.8407811325791976
E873_300	0.050977004526555805	0.0058356335606879715	0.35514953878366584	2.2512297688950103	1.8801784459385311	0.04575224642098253	0.4430191281051621	0.3901587685769457
E162_120	0.017999627393514638	0.05042795904804985	0.13557847701048514	1.4985132314575913	1.48336448917343	0.012262230918261736	0.01652406125446774	0.1062252160995812
E176_332	0.0007124893585758557	0.0003873342118374564	2.148027044865956	0.11519767917285872	1.8535386634626256	0.0038764170196909048	0.027075763496889112	1.4981662151052897
