	Cebpa	EgrNab	Eklf	Fli1	Fog1	Gata1	Gata2	Gfi1	Pu1	Scl	cJun
E1619_208	0.005586713702264458	0.0022981676458696428	0.6094581894653249	2.0007692006548643	1.5355127402659	2.6229769219775365	1.056616740611399	0.02125252226506921	0.008946644587811508	1.9803897948988751	0.011143808501965084
E1416_470	2.1065392435941344	0.0026861216300242503	0.00785458719072632	0.005607753767062618	0.012398371836775677	0.001418820331242761	0.007002403636676572	1.9551814985771376	2.257025756122258	0.027741574418950192	0.05340888581259836
E1132_642	0.005688649870487053	1.9664559201473684	0.07051646392634406	0.06817794973827884	0.0179059473509344	0.011297451585507441	0.00681824892281139	0.054099027887543734	1.7061094461760278	0.02948252105681088	1.9898042133525573
E812_111	0.03159060360642767	0.9857523588481184	0.0005397373528873929	0.000796031125169655	0.055631999055874924	0.025020586314328724	0.015419378781654081	0.011759611666246988	1.8371719574154035	0.007189315553828058	2.7965582910552205
E1736_220	1.8636955262596948	0.01624898897965278	1.781432411395178	1.1898425669588848	1.8681642699839591	1.7965285668657285	1.9011939701241216	1.6278147925635955	0.00042320637242534856	1.984843835291224	0.02774881161605602
E1641_420	0.002550379973480824	0.011868869021904798	0.0037294839083565046	1.9146200731092884	1.9394199511876915	1.4633708462202981	0.0010088943536872787	0.004669147095933164	0.010424209946038777	1.9298399034458644	0.002660333295861059
E884_154	0.0060766751118183256	1.4793525553598152	0.011680425441545938	0.008083799536247292	0.006871976132650102	0.002708858694512241	0.0027320054419107693	0.031217387723674262	1.9028941527773688	0.06027261016309088	2.0509974470417824
E474_147	0.008367229341489459	1.0851446407529883	0.008700390160750214	0.0017015769215535824	0.016865440073078098	0.005733732946371493	0.0027582878886548605	0.024902326619885763	2.2823154191279484	0.0015337298311930744	1.6724301951559482
E971_654	1.8786331003354944	0.030063064978519318	0.01709503589336185	0.002026560913363765	0.022422533059671568	0.01611409950854085	0.005410587886250037	2.4472101091277403	2.2531108530713206	0.07046974832720412	0.06891918473968503
E1053_701	0.002563263526615626	0.006071920371325396	2.226147796317397	0.06724938093510861	2.3258639040722	1.6014970480649304	0.018765657164682682	0.04715925979924677	0.0041109458199549	1.9080687501085905	0.003451923498557557
E1286_280	2.0805928360206867	0.008775332468407903	2.3701742337719245	2.079874303331953	1.4391444216586726	2.352753034355738	2.0166703149257272	1.9374208806545683	0.00012392571856936893	1.7445415682788807	0.010311070863451479
E288_677	0.043793361630094715	2.554198574809613	0.006556438857951649	0.10081741975167352	0.0020760615865114615	8.387492417964281e-05	0.0409603412289208	0.0061168946116262725	2.054033760981566	0.002126568935700835	2.193047849117041
E1040_218	0.02413020246158163	0.0030831455171644504	1.2871680931117049	1.9325564172406038	1.9191491256019912	1.9723946455847456	1.1583611906800038	0.03906602961867785	0.0016365599732981507	2.1313759113033792	0.02430578545741097
E1292_235	1.6491588319735668	0.09923058288450724	0.01672754812024135	0.0009668987255117986	0.020197666174027663	0.02726100483852192	0.047511542606535895	2.521950530100038	1.7062069885123163	0.009567175967372384	0.013455854856592257
E468_638	0.05971848436381182	1.8142205590344385	0.005648500761261386	0.03019545161407512	0.059418040365105736	0.13362941756469998	0.0184075778625374	0.10860133256735577	2.131466662124836	0.0704290689377001	2.399368532921828
