TF	Target	EdgeWeight
Nkx61	Olig2	0.09787773340940475
Nkx61	Irx3	0.09787320345640182
Nkx22	Dbx1	0.09786629676818848
Dbx2	Nkx22	0.09785667806863785
Nkx62	Pax6	0.09785585850477219
Dbx1	Dbx2	0.0978502631187439
Olig2	Irx3	0.09784960001707077
Pax6	Dbx2	0.09784894436597824
Dbx2	Nkx62	0.09784494340419769
Dbx2	Pax6	0.09783537685871124
Nkx62	Nkx61	0.0978291928768158
Dbx1	Olig2	0.09782559424638748
Dbx1	Pax6	0.09782472997903824
Pax6	Irx3	0.09782440960407257
Dbx1	Irx3	0.09782087057828903
Nkx61	Nkx62	0.09781721979379654
Irx3	Olig2	0.0978102758526802
Olig2	Dbx1	0.09781017899513245
Pax6	Olig2	0.09780849516391754
Pax6	Dbx1	0.09780747443437576
Nkx61	Pax6	0.0978071466088295
Pax6	Nkx61	0.09780316054821014
Dbx1	Nkx61	0.09780304878950119
Olig2	Dbx2	0.09779898822307587
Nkx62	Dbx2	0.09779664129018784
Nkx22	Irx3	0.09778960794210434
Olig2	Nkx61	0.09778351336717606
Irx3	Nkx61	0.09777909517288208
Nkx22	Nkx61	0.0977640450000763
Dbx1	Nkx62	0.0977567508816719
Nkx62	Olig2	0.09775318205356598
Irx3	Pax6	0.09775130450725555
Dbx2	Dbx1	0.09774867445230484
Dbx1	Nkx22	0.09774735569953918
Nkx22	Dbx2	0.09774138778448105
Pax6	Nkx62	0.09773725271224976
Olig2	Nkx22	0.09773719310760498
Nkx61	Dbx2	0.09773605316877365
Nkx61	Dbx1	0.09773493558168411
Nkx22	Olig2	0.09773411601781845
Olig2	Pax6	0.09772756695747375
Pax6	Nkx22	0.09772572666406631
Dbx2	Nkx61	0.09772543609142303
Nkx22	Pax6	0.09772481769323349
Irx3	Dbx2	0.09772239625453949
Irx3	Nkx62	0.09771924465894699
Dbx2	Irx3	0.09771305322647095
Dbx2	Olig2	0.097710020840168
Nkx62	Irx3	0.09770383685827255
Nkx62	Nkx22	0.0977027490735054
Nkx22	Nkx62	0.09769994020462036
Nkx62	Dbx1	0.09769370406866074
Nkx61	Nkx22	0.09769193828105927
Irx3	Nkx22	0.09768610447645187
Olig2	Nkx62	0.09768597036600113
Irx3	Dbx1	0.09765330702066422
