TF	Target	EdgeWeight
Dbx2	Nkx22	0.09764613211154938
Nkx62	Dbx1	0.09764569252729416
Dbx2	Nkx61	0.09764508903026581
Nkx22	Irx3	0.09764327108860016
Nkx61	Nkx22	0.09762991964817047
Irx3	Dbx1	0.09762928634881973
Dbx2	Pax6	0.09762684255838394
Nkx22	Dbx2	0.09762290865182877
Dbx2	Nkx62	0.09761758148670197
Nkx61	Irx3	0.09761594235897064
Olig2	Pax6	0.09761050343513489
Nkx61	Olig2	0.09760732203722
Pax6	Dbx1	0.09760519862174988
Pax6	Nkx22	0.09759959578514099
Pax6	Irx3	0.09759578853845596
Nkx62	Pax6	0.09759574383497238
Olig2	Irx3	0.09759539365768433
Olig2	Dbx1	0.0975947305560112
Nkx61	Pax6	0.09759338200092316
Nkx62	Dbx2	0.09758815169334412
Irx3	Nkx62	0.09758100658655167
Dbx1	Dbx2	0.09758008271455765
Nkx61	Nkx62	0.09757650643587112
Irx3	Pax6	0.09757298231124878
Nkx61	Dbx1	0.09756655246019363
Pax6	Olig2	0.09756603091955185
Olig2	Nkx22	0.09756310284137726
Nkx62	Nkx61	0.09755910187959671
Dbx1	Pax6	0.09755324572324753
Dbx2	Olig2	0.09754975140094757
Irx3	Nkx22	0.09754595160484314
Dbx1	Nkx22	0.0975426658987999
Nkx22	Dbx1	0.09754202514886856
Irx3	Olig2	0.09754003584384918
Olig2	Dbx2	0.09753532707691193
Dbx2	Irx3	0.09753040969371796
Nkx62	Olig2	0.09752143174409866
Dbx2	Dbx1	0.09751348942518234
Nkx61	Dbx2	0.09751080721616745
Nkx22	Olig2	0.0975097194314003
Pax6	Nkx62	0.0975031703710556
Nkx62	Nkx22	0.09750286489725113
Nkx62	Irx3	0.09749948978424072
Dbx1	Nkx61	0.09749913215637207
Olig2	Nkx61	0.0974978506565094
Dbx1	Olig2	0.09747906029224396
Irx3	Nkx61	0.09747692942619324
Olig2	Nkx62	0.09747578948736191
Irx3	Dbx2	0.09747491031885147
Nkx22	Pax6	0.09747099131345749
Dbx1	Nkx62	0.09746862947940826
Pax6	Dbx2	0.09746365249156952
Pax6	Nkx61	0.0974566861987114
Nkx22	Nkx61	0.09744751453399658
Nkx22	Nkx62	0.09744521975517273
Dbx1	Irx3	0.09743287414312363
