,PseudoTime1,PseudoTime2
E946_228,0.28446,NA
E1918_785,NA,0.98246
E3864_553,NA,0.69173
E4491_170,0.21178,NA
E4809_200,NA,0.24937
E2460_516,0.64536,NA
E4471_236,NA,0.29449
E1665_630,NA,0.78822
E2255_519,NA,0.64912
E3093_635,NA,0.79449
E4585_98,NA,0.12155
E4005_783,0.97995,NA
E292_783,NA,0.97995
E2312_610,0.76316,NA
E4362_244,0.30451,NA
E3973_90,NA,0.11153
E4823_138,NA,0.17168
E3186_700,0.87594,NA
E3398_383,0.4787,NA
E122_503,0.62907,NA
E1531_759,0.94987,NA
E4283_428,0.53509,NA
E2972_384,0.47995,NA
E1510_181,NA,0.22556
E721_582,0.72807,NA
E3482_493,NA,0.61654
E524_20,0.02381,NA
E142_445,0.55639,NA
E3027_439,0.54887,NA
E4948_585,0.73183,NA
E538_103,0.12782,NA
E3649_102,0.12657,NA
E1499_795,0.99499,NA
E3365_474,NA,0.59273
E1407_333,NA,0.41604
E2807_1,0.0,NA
E3601_518,NA,0.64787
E3877_29,0.03509,NA
E2189_471,0.58897,NA
E4099_185,0.23058,NA
E4843_440,NA,0.55013
E1244_482,0.60276,NA
E2386_707,NA,0.88471
E2432_593,NA,0.74185
E0_96,0.11905,NA
E434_660,0.82581,NA
E4781_325,0.40602,NA
E2201_537,NA,0.67168
E1340_274,0.34211,NA
E3495_287,0.3584,NA
E343_38,NA,0.04637
E3302_787,0.98496,NA
E4831_381,0.47619,NA
E4264_314,NA,0.39223
E3757_184,NA,0.22932
E1543_343,NA,0.42857
E2702_215,0.26817,NA
E2008_557,NA,0.69674
E57_164,0.20426,NA
E37_286,0.35714,NA
E566_261,NA,0.32581
E2482_139,0.17293,NA
E1803_137,0.17043,NA
E674_95,0.11779,NA
E3097_285,0.35589,NA
E3250_12,0.01378,NA
E4816_34,0.04135,NA
E934_87,0.10777,NA
E2929_737,NA,0.92231
E414_492,0.61529,NA
E2081_757,NA,0.94737
E712_100,0.12406,NA
E3644_340,0.42481,NA
E3537_738,NA,0.92356
E3040_685,NA,0.85714
E1685_722,NA,0.90351
E1447_313,0.39098,NA
E1433_170,NA,0.21178
E4993_136,NA,0.16917
E3397_487,0.60902,NA
E1717_517,0.64662,NA
E3326_88,NA,0.10902
E990_272,0.3396,NA
E4980_363,NA,0.45363
E2984_338,0.42231,NA
E3429_241,0.30075,NA
E4764_754,0.94361,NA
E4887_263,0.32832,NA
E4551_18,NA,0.0213
E3248_571,0.71429,NA
E66_714,0.89348,NA
E1084_46,0.05639,NA
E4487_799,NA,1.0
E4756_595,NA,0.74436
E481_150,0.18672,NA
E4699_681,NA,0.85213
E4222_601,NA,0.75188
E1611_666,NA,0.83333
E4570_420,NA,0.52506
E3582_622,0.7782,NA
E599_264,NA,0.32957
E923_456,NA,0.57018
E2974_237,0.29574,NA
E319_231,NA,0.28822
E2485_70,NA,0.08647
E1828_747,NA,0.93484
E3503_376,NA,0.46992
E2144_249,NA,0.31078
E4189_543,0.6792,NA
E3946_603,0.75439,NA
E4499_16,0.0188,NA
E440_595,0.74436,NA
E3069_751,0.93985,NA
E1870_399,NA,0.49875
E2472_259,NA,0.32331
E2511_679,NA,0.84962
E347_196,NA,0.24436
E1097_437,NA,0.54637
E265_22,NA,0.02632
E908_222,0.27694,NA
E2265_636,NA,0.79574
E2532_50,0.0614,NA
E2586_384,NA,0.47995
E415_162,0.20175,NA
E1887_140,NA,0.17419
E707_793,NA,0.99248
E4460_324,0.40476,NA
E4674_69,0.08521,NA
E1129_272,NA,0.3396
E1153_74,0.09148,NA
E40_204,NA,0.25439
E1692_544,0.68045,NA
E4531_138,0.17168,NA
E92_563,0.70426,NA
E3602_160,NA,0.19925
E607_391,NA,0.48872
E458_201,NA,0.25063
E473_332,NA,0.41479
E1807_475,0.59398,NA
E3502_435,NA,0.54386
E1220_347,0.43358,NA
E2559_459,0.57393,NA
E3391_57,0.07018,NA
E1117_346,NA,0.43233
E1306_289,NA,0.3609
E4393_156,0.19424,NA
E4301_243,NA,0.30326
E3019_610,NA,0.76316
E510_729,NA,0.91228
E2875_17,NA,0.02005
E1337_140,0.17419,NA
E39_240,0.2995,NA
E495_615,NA,0.76942
E4292_789,0.98747,NA
E3955_79,0.09774,NA
E587_386,0.48246,NA
E1155_178,NA,0.2218
E181_189,NA,0.23559
E4065_692,0.86591,NA
E1728_339,0.42356,NA
E826_684,0.85589,NA
E2392_785,NA,0.98246
E3771_234,0.29198,NA
E3606_484,0.60526,NA
E1236_538,NA,0.67293
E2313_23,NA,0.02757
E321_522,0.65288,NA
E4392_160,0.19925,NA
E2496_34,0.04135,NA
E4999_457,0.57143,NA
E3358_304,0.3797,NA
E4775_754,0.94361,NA
E3437_152,0.18922,NA
E2055_355,NA,0.44361
E4336_427,0.53383,NA
E4225_389,NA,0.48622
E3240_694,0.86842,NA
E2240_470,0.58772,NA
E4561_71,NA,0.08772
E125_358,NA,0.44737
E2347_295,NA,0.36842
E4807_371,0.46366,NA
E2718_185,NA,0.23058
E3131_468,NA,0.58521
E3284_29,0.03509,NA
E1674_117,NA,0.14536
E1152_299,0.37343,NA
E1547_429,0.53634,NA
E3974_327,NA,0.40852
E4013_168,0.20927,NA
E4860_468,NA,0.58521
E2223_138,NA,0.17168
