TF	target	importance
Cebpa	Gfi1	306.8327634121616
Gfi1	Cebpa	246.30416769150875
cJun	EgrNab	187.50404331770085
EgrNab	cJun	182.77027562736652
Eklf	Fli1	169.94154793632916
Fog1	Scl	166.53714149746983
cJun	Cebpa	161.40108772327412
EgrNab	Gfi1	131.96387162175193
cJun	Gfi1	130.55288475499486
Cebpa	cJun	130.38841266254676
Scl	Fli1	129.81227426557192
Pu1	Gata1	127.70142039439752
Scl	Eklf	127.6169883724909
Scl	Fog1	127.12380870708765
Fog1	Fli1	124.97754745456479
Fli1	Eklf	119.80512570504648
EgrNab	Cebpa	119.01286398297295
Gfi1	EgrNab	116.5083007958274
Pu1	Gata2	115.70697176623595
Gata1	Fli1	115.03304823289936
Fli1	Gata2	110.17511941987645
Pu1	Fli1	106.57216241820572
Eklf	Gata2	104.45278998513199
Gata1	Pu1	101.56177119956814
Pu1	Scl	99.07735320512664
Cebpa	EgrNab	96.27423184687362
Scl	Pu1	95.87403712469224
Gata1	Gata2	90.73135617469228
Scl	Gata2	89.59461328524117
Fog1	Gata2	87.32389223482416
Pu1	Fog1	87.17555704100688
Pu1	Eklf	86.75495134637612
Fog1	Eklf	85.40719937074726
Gata1	Eklf	85.34125998590424
Fog1	Gata1	84.0648988533613
Gata1	Fog1	81.74241812944403
Gfi1	cJun	76.25196892887227
Scl	Gata1	74.58209590860906
Fli1	Fog1	71.69430548112028
Eklf	Fog1	68.37924051398296
Fog1	Pu1	67.05338890471366
Pu1	Gfi1	61.45270322131462
Fli1	Scl	55.890300206086344
Gata2	Fli1	54.03265088880189
Eklf	Scl	51.868121429499084
Gata1	EgrNab	49.30802149620299
cJun	Pu1	48.52767010256379
Gata1	Scl	47.94701176104429
Pu1	Cebpa	43.54936999530161
Eklf	Gata1	41.73864372089723
Cebpa	Gata2	41.487718904447306
Fli1	Pu1	41.33703044328643
Fog1	Cebpa	41.04925998760707
Gfi1	Gata2	39.45277866280048
Gata2	Eklf	39.42294910697219
Fog1	cJun	37.94138295157789
Gfi1	Pu1	37.92053125208394
cJun	Gata1	36.75367096679074
Pu1	EgrNab	36.66092079324345
Fli1	Gata1	36.54222318095036
Pu1	cJun	36.468989227273795
EgrNab	Eklf	35.85916766241287
Cebpa	Fog1	33.01242678302339
Gata1	cJun	32.976735512737804
cJun	Eklf	32.85150374815614
Eklf	Pu1	32.82900622418401
Gata2	Pu1	32.04384889522608
cJun	Fli1	31.17410382260239
Gata1	Cebpa	30.505387689806998
cJun	Fog1	30.49266401358575
cJun	Scl	29.864473533882556
Cebpa	Fli1	28.558079046316145
Cebpa	Pu1	28.277889628904795
EgrNab	Gata2	28.276386977381872
Fog1	Gfi1	27.527209156051942
Scl	cJun	27.450122618962776
EgrNab	Fli1	27.302395927534025
Fog1	EgrNab	26.904427718987396
cJun	Gata2	26.79837258936841
EgrNab	Fog1	26.47765790694585
Scl	Cebpa	25.76333161641969
Gfi1	Gata1	25.558050892104816
Cebpa	Eklf	25.214457594193327
EgrNab	Scl	24.767219053101794
Gfi1	Fli1	24.596190007174496
EgrNab	Gata1	23.89610057846388
Gfi1	Scl	23.545098687621813
Gfi1	Eklf	22.72639710770049
Gata2	Gata1	22.556639615679778
Scl	EgrNab	22.5073600351496
Fli1	Cebpa	22.097086361793437
Scl	Gfi1	21.937621805761253
Cebpa	Gata1	20.606255888745213
Gata1	Gfi1	20.59775436103167
Fli1	cJun	19.65550619903102
Gfi1	Fog1	19.528474491780326
Fli1	Gfi1	19.057610175135025
EgrNab	Pu1	18.574826224776956
Eklf	Cebpa	17.120144527309687
Cebpa	Scl	15.469152533573924
Eklf	EgrNab	15.250999287093181
Eklf	cJun	15.164867468777768
Eklf	Gfi1	14.21785247740033
Gata2	Gfi1	13.85972901439668
Gata2	Cebpa	13.197300424005803
Gata2	cJun	12.931738802853332
Gata2	EgrNab	12.600647900248429
Fli1	EgrNab	10.481046808673101
Gata2	Scl	9.034128092593614
Gata2	Fog1	8.373446932022869
