,PseudoTime1,PseudoTime2
E4750_312,NA,0.38972
E2159_249,NA,0.31078
E2162_455,NA,0.56892
E3219_667,0.83459,NA
E241_79,0.09774,NA
E2157_84,0.10401,NA
E2436_542,NA,0.67794
E725_22,0.02632,NA
E1480_459,NA,0.57393
E1985_650,0.81328,NA
E4130_405,0.50627,NA
E3903_51,0.06266,NA
E2929_42,NA,0.05138
E3811_183,NA,0.22807
E3895_128,0.15915,NA
E1507_542,0.67794,NA
E4196_395,0.49373,NA
E2994_762,NA,0.95363
E1260_394,0.49248,NA
E1466_619,NA,0.77444
E921_190,0.23684,NA
E3693_381,NA,0.47619
E1745_359,NA,0.44862
E1241_440,0.55013,NA
E3208_117,0.14536,NA
E1716_719,NA,0.89975
E766_686,0.8584,NA
E3734_224,NA,0.27945
E4813_509,0.63659,NA
E1235_286,0.35714,NA
E1630_771,0.96491,NA
E3700_319,NA,0.3985
E4223_635,NA,0.79449
E1215_450,NA,0.56266
E4839_681,NA,0.85213
E999_737,0.92231,NA
E235_523,0.65414,NA
E3129_653,NA,0.81704
E4645_181,0.22556,NA
E3631_52,NA,0.06391
E3615_74,0.09148,NA
E1139_764,NA,0.95614
E1651_475,NA,0.59398
E46_182,0.22682,NA
E3549_440,NA,0.55013
E4450_504,NA,0.63033
E2876_615,0.76942,NA
E4834_110,NA,0.13659
E2859_137,0.17043,NA
E2508_435,0.54386,NA
E1682_102,0.12657,NA
E2983_725,0.90727,NA
E786_677,0.84712,NA
E1350_162,NA,0.20175
E2104_86,0.10652,NA
E1624_144,NA,0.1792
E4805_433,NA,0.54135
E3910_722,0.90351,NA
E100_133,NA,0.16541
E3016_677,NA,0.84712
E458_651,NA,0.81454
E1854_451,NA,0.56391
E4275_157,0.19549,NA
E4669_61,0.07519,NA
E4233_246,NA,0.30702
E3006_499,NA,0.62406
E1437_535,0.66917,NA
E1844_171,0.21303,NA
E1989_551,NA,0.68922
E3737_353,0.4411,NA
E824_29,0.03509,NA
E3780_705,NA,0.88221
E3347_529,NA,0.66165
E790_129,0.1604,NA
E2115_453,NA,0.56642
E4326_791,NA,0.98997
E120_650,NA,0.81328
E223_375,NA,0.46867
E993_633,NA,0.79198
E2337_796,NA,0.99624
E1390_603,NA,0.75439
E3710_555,0.69424,NA
E474_440,NA,0.55013
E4996_706,NA,0.88346
E646_650,NA,0.81328
E2200_692,NA,0.86591
E2666_757,0.94737,NA
E499_217,0.27068,NA
E3210_377,NA,0.47118
E1757_693,NA,0.86717
E2119_328,NA,0.40977
E880_786,NA,0.98371
E2005_654,0.8183,NA
E4779_196,NA,0.24436
E1061_191,0.2381,NA
E4363_36,NA,0.04386
E3947_461,NA,0.57644
E757_84,NA,0.10401
E1210_620,NA,0.77569
E2322_132,0.16416,NA
E2242_584,0.73058,NA
E4451_423,0.52882,NA
E662_708,0.88596,NA
E491_572,0.71554,NA
E3446_27,0.03258,NA
E1401_790,0.98872,NA
E3066_543,0.6792,NA
E4668_187,NA,0.23308
E2356_448,NA,0.56015
E1556_602,0.75313,NA
E3361_397,NA,0.49624
E3763_152,NA,0.18922
E1229_563,0.70426,NA
E2662_711,0.88972,NA
E1923_757,NA,0.94737
E940_598,NA,0.74812
E450_211,NA,0.26316
E3207_755,NA,0.94486
E486_697,NA,0.87218
E2385_212,0.26441,NA
E2502_309,0.38596,NA
E1_129,0.1604,NA
E190_590,NA,0.7381
E2580_244,0.30451,NA
E411_281,NA,0.35088
E4886_731,NA,0.91479
E4551_146,NA,0.1817
E754_130,0.16165,NA
E3147_163,0.20301,NA
E4992_555,NA,0.69424
E2166_158,NA,0.19674
E2514_338,NA,0.42231
E3939_468,0.58521,NA
E2099_249,NA,0.31078
E3250_206,NA,0.25689
E3943_374,0.46742,NA
E454_118,NA,0.14662
E4600_667,0.83459,NA
E2997_585,NA,0.73183
E15_616,0.77068,NA
E1968_421,NA,0.52632
E4675_30,0.03634,NA
E4628_561,NA,0.70175
E4894_796,NA,0.99624
E1862_246,NA,0.30702
E1146_765,0.95739,NA
E3699_407,0.50877,NA
E583_323,NA,0.40351
E692_404,NA,0.50501
E3445_482,NA,0.60276
E129_625,NA,0.78195
E3061_123,0.15288,NA
E2803_340,NA,0.42481
E3880_65,NA,0.0802
E3571_424,NA,0.53008
E215_618,NA,0.77318
E3687_541,0.67669,NA
E444_686,0.8584,NA
E4054_122,0.15163,NA
E1155_505,NA,0.63158
E2562_744,NA,0.93108
E3370_743,0.92982,NA
E3188_162,NA,0.20175
E4907_731,0.91479,NA
E76_98,NA,0.12155
E4883_726,NA,0.90852
E592_709,0.88722,NA
E3824_722,NA,0.90351
E1199_359,0.44862,NA
E4790_248,NA,0.30952
E2432_384,0.47995,NA
E547_707,NA,0.88471
E4153_74,0.09148,NA
E2575_374,NA,0.46742
E585_150,NA,0.18672
E3278_669,0.83709,NA
E3049_174,0.21679,NA
