TF	target	importance
Pax6	Nkx22	0.5477543268854667
Nkx22	Pax6	0.5343480789821891
Nkx61	Dbx2	0.4787510961336203
Irx3	Olig2	0.4439740686363685
Olig2	Irx3	0.4355232761953128
Dbx2	Nkx61	0.3916408136134097
Dbx2	Dbx1	0.3214671143393065
Dbx2	Nkx62	0.308116116453626
Dbx1	Nkx62	0.24738696855816766
Nkx62	Dbx1	0.24677813725084846
Nkx61	Nkx62	0.23315241422877442
Nkx61	Dbx1	0.22893936544148208
Pax6	Olig2	0.22364401901981343
Nkx62	Dbx2	0.2084525889387302
Pax6	Irx3	0.19977822468915402
Nkx22	Olig2	0.18568224825820517
Olig2	Nkx22	0.18214687332665147
Olig2	Pax6	0.18205134931491354
Nkx62	Nkx61	0.1785416935831801
Dbx1	Nkx61	0.17817930017419228
Irx3	Pax6	0.1750399656377822
Nkx22	Irx3	0.17131388919997437
Irx3	Nkx22	0.17043412506571004
Dbx1	Dbx2	0.16503289034546906
Irx3	Nkx61	0.08517867760033926
Dbx2	Irx3	0.07996580547651752
Irx3	Dbx2	0.07291651055465213
Irx3	Nkx62	0.0675703461254815
Nkx22	Nkx61	0.06210961405010837
Irx3	Dbx1	0.061232077784022156
Olig2	Nkx61	0.057308148521051226
Olig2	Dbx1	0.05321101156183324
Olig2	Nkx62	0.05126053296762036
Dbx2	Olig2	0.05066666346783887
Nkx22	Nkx62	0.04979906418435033
Nkx61	Irx3	0.048912475193450815
Pax6	Nkx61	0.04704175245771913
Pax6	Dbx1	0.04531012727596452
Nkx22	Dbx1	0.043062166346542995
Pax6	Nkx62	0.04271455748197976
Olig2	Dbx2	0.034236088297263156
Nkx61	Olig2	0.033907941235123654
Nkx62	Irx3	0.03364638042963377
Dbx2	Pax6	0.03321107804106663
Nkx62	Olig2	0.031268588910759204
Dbx1	Irx3	0.030859948815956745
Dbx1	Olig2	0.030856470471891096
Dbx2	Nkx22	0.02898760084045703
Nkx62	Pax6	0.025432986905245442
Dbx1	Pax6	0.0251014184048565
Nkx61	Pax6	0.024815122713946796
Dbx1	Nkx22	0.02457834920024566
Nkx62	Nkx22	0.023106976638957638
Nkx61	Nkx22	0.022991748042511577
Nkx22	Dbx2	0.020523942680536478
Pax6	Dbx2	0.02008688304972879
