	Dbx1	Dbx2	Irx3	Nkx22	Nkx61	Nkx62	Olig2	Pax6
E1381_53	0.9755626087025678	0.004298346786189313	0.0005930330399401397	0.5769201534337469	1.2858233381435986	0.17313904628675708	0.11023948777628777	0.05310869771530217
E1024_393	0.05202048720879388	0.06994318862785495	0.010787953434289958	2.266751534561456	2.199897840173546	0.02447357222877601	0.004714670453154438	0.005970643196309167
E718_329	0.002609173464081377	0.00804054930451684	2.2181728557180787	0.041304179082767706	1.8387952108197776	0.043697165609124816	0.03882201313131831	2.7466382084897933
E686_104	0.1498977009214793	0.0129966797723529	0.06261158935994594	0.0069587413558968155	2.0239604297988536	0.11183162910353417	2.325438209437267	1.8780797886723648
E1461_70	0.004660965073515518	0.04118650035301792	1.834350529340204	0.11907254421597938	1.8379201540022223	0.3722647903217423	0.11070525048268384	2.033505410108539
E1791_226	0.023213997885913426	0.006205769318985589	2.2829858294974534	6.462434363777741e-05	2.0632342831488915	0.0011961089079954106	0.0291910299679306	1.892744146332592
E1594_288	0.011056423579247944	0.0083553661756637	0.004745550407832671	1.7122017459567245	2.216270314230499	0.019267389861345102	0.0024309396262981713	0.005828467291353476
E1899_382	0.004984704185198306	0.0036762627833050398	0.012351556831421341	1.7642003773251986	1.71924338973534	0.004425563247571586	0.0023012371483333107	0.010209617470244304
E1463_450	0.0041760496041441785	0.030519226157389494	0.019226235024940915	0.01423388330901173	2.358894021806687	0.06126141418072972	2.005656803245497	2.1218093243256284
E806_409	0.003051449319544933	0.06289997200871357	0.001455170812786794	0.013634625289831056	2.389882069285416	0.02577678425317731	2.139113804615471	1.8718089189929987
E744_103	0.026336235053132432	0.02306333186015004	0.0782638383777358	2.5223771537151665	1.993091144232992	0.0005162399681429503	0.017846176127710806	0.010271215575592471
E615_338	0.010351859600733529	0.021253114413804588	0.007598928484246362	0.0007041574026284345	2.643054745993436	0.0003146300314786874	2.1389498891029333	2.273088326566872
E1502_477	0.008098557909404813	0.009140466340588004	2.2455754172369824	0.04027179055546407	1.6720957067087028	0.017825329582615554	0.01826150175432672	2.2946291590867283
E868_374	0.08797820971769736	0.00403588754937214	0.002331533515584716	0.018726740054991902	2.47715388217346	0.016717701526266022	2.4225192726946903	2.561594202717914
