TF	target	importance
DKK1	DMRT1	193.1722605276372
DMRT1	DKK1	173.35207287465929
AMH	PGD2	143.17347294350603
FOXL2	WT1pKTS	136.47303041899954
UGR	CBX2	130.5453715163753
PGD2	AMH	128.89253165718785
DHH	FGF9	122.97551386907439
NR5A1	RSPO1	122.92016637500532
CTNNB1	RSPO1	115.59885381930775
CBX2	UGR	111.99577102115451
FGF9	DHH	110.50707373574822
DKK1	SRY	109.97293930740852
DHH	NR0B1	109.40149067647667
SOX9	DKK1	108.9298691050882
RSPO1	CTNNB1	108.5508561275787
WNT4	RSPO1	104.41606254394331
RSPO1	NR5A1	104.21650445251174
DHH	PGD2	102.62649446269283
PGD2	DHH	99.21716814525767
WNT4	NR0B1	97.44257842495645
SOX9	DHH	97.14437343587932
CTNNB1	WT1pKTS	95.84991030520777
WT1pKTS	FOXL2	95.71466677679277
SRY	DKK1	95.33087450178216
FOXL2	CTNNB1	95.2226382105637
FGF9	PGD2	95.05103057075702
FGF9	AMH	94.3400254744287
NR0B1	UGR	93.89628440180654
WT1pKTS	NR5A1	93.53637367585934
RSPO1	WNT4	90.13969817113667
WT1pKTS	SRY	88.57941761162512
FGF9	NR0B1	87.77561169958464
SRY	DMRT1	87.56203822046047
AMH	FGF9	86.74544024985074
CTNNB1	NR5A1	86.2807141560984
PGD2	FGF9	82.86756912053956
CTNNB1	FOXL2	82.54858209225999
WT1pKTS	CTNNB1	81.4858678653498
AMH	NR0B1	81.22434040656245
SRY	WT1pKTS	80.45537574223314
NR0B1	AMH	79.6788776200528
PGD2	SOX9	79.11617922425016
DMRT1	SRY	77.81246852883245
NR5A1	FOXL2	77.2840049107062
DHH	SOX9	76.42496501944109
DHH	AMH	75.5862973869376
CTNNB1	WNT4	75.28391666133932
SRY	UGR	75.04778206045243
FOXL2	RSPO1	74.67512553223253
SRY	CTNNB1	74.38020194369409
WNT4	UGR	73.60759558376674
WNT4	SOX9	73.06005202457756
NR5A1	CTNNB1	71.8670547995588
NR0B1	NR5A1	71.21687018764887
DMRT1	CBX2	70.58266323725934
NR0B1	PGD2	69.68600579321192
NR0B1	FGF9	69.32511231680324
NR5A1	WT1pKTS	69.30336060561324
AMH	DKK1	67.04568138159621
SOX9	FGF9	66.25863748394076
SOX9	AMH	66.17589016939579
DKK1	CBX2	66.08312326702932
CBX2	NR5A1	65.9302898028374
NR5A1	CBX2	65.91044238973281
PGD2	NR0B1	65.79386469067246
SOX9	RSPO1	65.15104801599053
SOX9	PGD2	64.63261161342918
DKK1	CTNNB1	62.91987748141215
SOX9	DMRT1	62.700718425876026
GATA4	WT1mKTS	62.70058299310775
FOXL2	NR5A1	62.20303295375664
NR0B1	DHH	60.351172636715546
SOX9	CBX2	60.14209699776584
CTNNB1	SRY	59.78743758482392
UGR	SRY	59.78213405285314
AMH	DHH	59.06470269297409
WNT4	DKK1	58.63140184525713
SOX9	SRY	58.49036693665758
RSPO1	NR0B1	58.27912713229998
NR0B1	WNT4	57.91015313520478
RSPO1	CBX2	57.61627099463287
FOXL2	SRY	57.571338715873274
DKK1	SOX9	57.149990447556306
NR5A1	NR0B1	56.47646379869736
WT1mKTS	GATA4	56.342627294983885
DKK1	FGF9	56.014362032618074
WT1pKTS	RSPO1	55.90450552640483
WNT4	DHH	55.31114112159191
CTNNB1	DKK1	54.795432136453876
UGR	NR0B1	54.2872201151916
FOXL2	WNT4	54.210112529132516
WNT4	NR5A1	54.1259209914013
SOX9	NR5A1	53.92981861559061
CBX2	DMRT1	52.39829532343752
RSPO1	SRY	51.78219398711081
SRY	FOXL2	51.39818136748893
AMH	SOX9	50.67441820004956
PGD2	DKK1	50.24885041917508
CTNNB1	NR0B1	49.072383001669564
