,LRP,source_gene,target_gene
1,0.0027417429,G2,G1
2,0.0057926965,G3,G1
3,0.0046274136,G4,G1
4,0.0033468031,G5,G1
5,0.0003287429,G6,G1
6,0.0022603048,G7,G1
7,0.0023784,G8,G1
8,0.0029449183,G9,G1
9,0.0033998596,G10,G1
10,0.0032174925,G11,G1
11,0.002996033,G12,G1
12,0.0010656546,G13,G1
13,0.0020725373,G14,G1
14,0.001656106,G15,G1
15,0.0027253218,G16,G1
16,0.0044969684,G17,G1
17,0.0026693733,G18,G1
18,0.004621644,G19,G1
19,0.0043405825,G20,G1
20,0.0015684015,G21,G1
21,0.0031338967,G22,G1
22,0.0034672702,G23,G1
23,0.003877133,G24,G1
24,0.0023883597,G25,G1
25,0.0036901894,G26,G1
26,0.0016273091,G27,G1
27,0.003741119,G28,G1
28,0.001946524,G29,G1
29,0.004130815,G30,G1
30,0.0046902574,G31,G1
31,0.0027215302,G32,G1
32,0.0006212106,G33,G1
33,0.002706912,G34,G1
34,0.003919447,G35,G1
35,0.0063129338,G36,G1
36,0.0035776643,G37,G1
37,0.00037442351,G38,G1
38,0.0020352264,G39,G1
39,0.005884894,G40,G1
40,0.0009080133,G41,G1
41,0.0034075927,G42,G1
42,0.0019597844,G43,G1
43,0.0057370104,G44,G1
44,0.0023257402,G45,G1
45,0.0023666401,G46,G1
46,0.0027652078,G47,G1
47,0.00355136,G48,G1
48,0.0027389147,G49,G1
49,0.0036335792,G50,G1
50,0.00025090776,G51,G1
51,0.002694833,G52,G1
52,0.0014133011,G53,G1
53,0.0027417857,G54,G1
54,0.004546511,G55,G1
55,0.0037488833,G56,G1
56,0.0028254595,G57,G1
57,0.0008663077,G58,G1
58,0.002894206,G59,G1
59,0.0032531517,G60,G1
60,0.0017435079,G61,G1
61,0.003917598,G62,G1
62,0.004168442,G63,G1
63,0.0075430935,G64,G1
64,0.005322761,G65,G1
65,0.003023449,G66,G1
66,0.003621043,G67,G1
67,0.0047360766,G68,G1
68,0.0037894042,G69,G1
69,0.005312867,G70,G1
70,0.004441877,G71,G1
71,0.003315374,G72,G1
72,0.0018232972,G73,G1
73,0.00090111466,G74,G1
74,0.0016093296,G75,G1
75,0.0053099156,G76,G1
76,0.0023669505,G77,G1
77,0.0063353535,G78,G1
78,0.002561237,G79,G1
79,0.003748131,G80,G1
80,0.005499435,G81,G1
81,0.0020286823,G82,G1
82,0.0069124997,G83,G1
83,0.0014248455,G84,G1
84,0.0015642135,G85,G1
85,0.005853544,G86,G1
86,0.0015586978,G87,G1
87,0.0017297745,G88,G1
88,0.0015929976,G89,G1
89,0.00253801,G90,G1
90,0.004460433,G91,G1
91,0.0038593116,G92,G1
92,0.00093640084,G93,G1
93,0.0052963337,G94,G1
94,0.0011979858,G95,G1
95,0.0023208903,G96,G1
96,0.003519848,G97,G1
97,0.001267707,G98,G1
98,0.0022278787,G99,G1
99,0.0023789292,G100,G1
102,0.0038024988,G3,G2
103,0.0021775016,G4,G2
104,0.0015037187,G5,G2
105,0.0026430981,G6,G2
106,0.0011660246,G7,G2
107,0.0020971033,G8,G2
108,0.00077190995,G9,G2
119,0.0021003739,G20,G2
120,0.0018134278,G21,G2
121,0.0026064543,G22,G2
122,0.002463674,G23,G2
123,0.0017128467,G24,G2
124,0.0016819091,G25,G2
125,0.0011888283,G26,G2
126,0.0024098125,G27,G2
127,0.0020482978,G28,G2
128,0.0041244626,G29,G2
129,0.0011605297,G30,G2
130,0.00059986673,G31,G2
131,0.002187733,G32,G2
132,0.0031958069,G33,G2
133,0.00074219925,G34,G2
134,0.0013944887,G35,G2
135,0.0016342575,G36,G2
136,0.0013744605,G37,G2
137,0.0018635865,G38,G2
138,0.00077422115,G39,G2
139,0.0021819589,G40,G2
140,0.0020934143,G41,G2
141,0.002046347,G42,G2
142,0.0012051911,G43,G2
143,0.0029669893,G44,G2
144,0.0017500134,G45,G2
145,0.0004653248,G46,G2
146,0.0021654859,G47,G2
147,0.0005071533,G48,G2
148,0.002842948,G49,G2
149,0.0013169474,G50,G2
150,0.0012640107,G51,G2
151,0.0013420316,G52,G2
152,0.001774433,G53,G2
153,0.0025606917,G54,G2
154,0.0033865152,G55,G2
155,0.0042836023,G56,G2
156,0.0027503953,G57,G2
157,0.0027812961,G58,G2
158,0.0019230122,G59,G2
159,0.0025656503,G60,G2
160,0.0012267398,G61,G2
161,0.0010354501,G62,G2
162,0.00046017586,G63,G2
163,0.0042820442,G64,G2
164,0.001010807,G65,G2
165,0.0017097794,G66,G2
166,0.0021323578,G67,G2
167,0.000997546,G68,G2
168,0.0018160793,G69,G2
169,0.00093440735,G70,G2
170,0.001914759,G71,G2
171,0.0021411076,G72,G2
172,0.0009873104,G73,G2
173,0.0020916807,G74,G2
174,0.002533485,G75,G2
175,0.0033044582,G76,G2
176,0.00070530636,G77,G2
177,0.0010623463,G78,G2
178,0.0038740318,G79,G2
179,0.0016760614,G80,G2
180,0.00077624194,G81,G2
181,0.002152762,G82,G2
182,0.0012127737,G83,G2
183,0.0040370882,G84,G2
184,0.0015771443,G85,G2
185,0.0007082907,G86,G2
186,0.00086464226,G87,G2
187,0.00024089654,G88,G2
188,0.0019546235,G89,G2
189,0.0021500683,G90,G2
190,0.001256488,G91,G2
191,0.0022076499,G92,G2
192,0.0012889504,G93,G2
193,0.0023441222,G94,G2
194,0.0024686148,G95,G2
195,0.0019019791,G96,G2
196,0.0025129,G97,G2
197,0.0019087542,G98,G2
198,0.0017002906,G99,G2
203,0.0029887266,G4,G3
204,0.0028046325,G5,G3
205,0.00269868,G6,G3
206,0.0021810327,G7,G3
207,0.0019005236,G8,G3
208,0.0020157583,G9,G3
229,0.0024263482,G30,G3
230,0.0021790122,G31,G3
231,0.002111179,G32,G3
232,0.002759302,G33,G3
233,0.0014964992,G34,G3
234,0.0054231347,G35,G3
235,0.0033230768,G36,G3
236,0.0033590798,G37,G3
237,0.0020270003,G38,G3
238,0.0011574352,G39,G3
239,0.0008699102,G40,G3
240,0.0013553018,G41,G3
241,0.0028221433,G42,G3
242,0.002753039,G43,G3
243,0.0015174036,G44,G3
244,0.0015179727,G45,G3
245,0.0031978064,G46,G3
246,0.0015198372,G47,G3
247,0.0012837179,G48,G3
248,0.0022838917,G49,G3
249,0.002381447,G50,G3
250,0.0022862027,G51,G3
251,0.0019650005,G52,G3
252,0.0026253667,G53,G3
253,0.0020851637,G54,G3
254,0.00052303134,G55,G3
255,0.004179291,G56,G3
256,0.0022035993,G57,G3
257,0.0012885912,G58,G3
258,0.0028796135,G59,G3
259,0.001157769,G60,G3
260,0.0016761576,G61,G3
261,0.0008113744,G62,G3
262,0.002539186,G63,G3
263,0.0029709921,G64,G3
264,0.0019404838,G65,G3
265,0.0022657197,G66,G3
266,0.0025526718,G67,G3
267,0.00260249,G68,G3
268,0.0006958856,G69,G3
269,0.003898693,G70,G3
270,0.0018822165,G71,G3
271,0.0014168818,G72,G3
272,0.0040263603,G73,G3
273,0.0047960253,G74,G3
274,0.002121203,G75,G3
275,0.004331245,G76,G3
276,0.0017852564,G77,G3
277,0.0015890915,G78,G3
278,0.005893376,G79,G3
279,0.0011850644,G80,G3
280,0.0031466978,G81,G3
281,0.0038154945,G82,G3
282,0.0024630902,G83,G3
283,0.0031659345,G84,G3
284,0.00026464404,G85,G3
285,0.0032576986,G86,G3
286,0.002103565,G87,G3
287,0.0003558129,G88,G3
288,0.0019418498,G89,G3
289,0.0013216111,G90,G3
290,0.0017879424,G91,G3
291,0.001495373,G92,G3
292,0.0007158563,G93,G3
293,0.0029628514,G94,G3
294,0.0031477527,G95,G3
295,0.0014945783,G96,G3
296,0.0017221872,G97,G3
297,0.0017996697,G98,G3
298,0.0030977929,G99,G3
304,0.0034720514,G5,G4
305,0.0025105476,G6,G4
306,0.004871849,G7,G4
307,0.003426344,G8,G4
308,0.0020294022,G9,G4
339,0.002694045,G40,G4
340,0.0030707284,G41,G4
341,0.0018223015,G42,G4
342,0.0025701378,G43,G4
343,0.0024006548,G44,G4
344,0.0017552505,G45,G4
345,0.0022733174,G46,G4
346,0.00048196298,G47,G4
347,0.00081202964,G48,G4
348,0.0032554776,G49,G4
349,0.0015778939,G50,G4
350,0.0009537135,G51,G4
351,0.0018151486,G52,G4
352,0.0011803493,G53,G4
353,0.0034479015,G54,G4
354,0.0002436557,G55,G4
355,0.00054185424,G56,G4
356,0.0022505126,G57,G4
357,0.0017175996,G58,G4
358,0.0034209038,G59,G4
359,0.0034209643,G60,G4
360,0.003315709,G61,G4
361,0.0017101478,G62,G4
362,0.001737902,G63,G4
363,0.001923446,G64,G4
364,0.0051080254,G65,G4
365,0.0036245494,G66,G4
366,0.0023403259,G67,G4
367,0.0031706693,G68,G4
368,0.0025212832,G69,G4
369,0.0028323445,G70,G4
370,0.002247785,G71,G4
371,0.004382316,G72,G4
372,0.0029514586,G73,G4
373,0.0003593929,G74,G4
374,0.0050970707,G75,G4
375,0.006673144,G76,G4
376,0.0025430871,G77,G4
377,0.0013685385,G78,G4
378,0.001538431,G79,G4
379,0.0037394504,G80,G4
380,0.0047622654,G81,G4
381,0.0040913937,G82,G4
382,0.0017855476,G83,G4
383,0.0012002601,G84,G4
384,0.0017826551,G85,G4
385,0.003986568,G86,G4
386,0.0011441528,G87,G4
387,0.00078601297,G88,G4
388,0.0016232803,G89,G4
389,0.0035062039,G90,G4
390,0.0029419877,G91,G4
391,0.0012749318,G92,G4
392,0.00025643402,G93,G4
393,0.001631832,G94,G4
394,0.0012248014,G95,G4
395,0.004031757,G96,G4
396,0.0015875805,G97,G4
397,0.0015009971,G98,G4
398,0.0012722088,G99,G4
405,0.0015248286,G6,G5
406,0.006208498,G7,G5
407,0.0014233368,G8,G5
408,0.00090544333,G9,G5
449,0.00026193156,G50,G5
450,0.0026208798,G51,G5
451,0.0023527548,G52,G5
452,0.0015292187,G53,G5
453,0.0034394318,G54,G5
454,0.0017068859,G55,G5
455,0.002958639,G56,G5
456,0.002372769,G57,G5
457,0.0009138626,G58,G5
458,0.003451264,G59,G5
459,0.0021999332,G60,G5
460,0.0021590556,G61,G5
461,0.0014411416,G62,G5
462,0.0005103054,G63,G5
463,0.005130451,G64,G5
464,0.0049821706,G65,G5
465,0.00018163123,G66,G5
466,0.0024342882,G67,G5
467,0.001981274,G68,G5
468,0.0025659343,G69,G5
469,0.0034094872,G70,G5
470,0.0004979088,G71,G5
471,0.0033349053,G72,G5
472,0.006586178,G73,G5
473,0.0012994106,G74,G5
474,0.0045175776,G75,G5
475,0.0037360762,G76,G5
476,0.0014056813,G77,G5
477,0.0032837328,G78,G5
478,0.0063105193,G79,G5
479,0.0017378407,G80,G5
480,0.0034234934,G81,G5
481,0.0037785163,G82,G5
482,0.002687604,G83,G5
483,0.003910116,G84,G5
484,0.0016062027,G85,G5
485,0.0030517483,G86,G5
486,0.00016121406,G87,G5
487,0.001079245,G88,G5
488,0.0026432534,G89,G5
489,0.003243227,G90,G5
490,0.00054549664,G91,G5
491,0.0023951833,G92,G5
492,0.0010820455,G93,G5
493,0.0016155383,G94,G5
494,0.0033881431,G95,G5
495,0.0014988461,G96,G5
496,0.0026056892,G97,G5
497,0.0017313596,G98,G5
498,0.0034398134,G99,G5
506,0.006018034,G7,G6
507,0.0023891325,G8,G6
508,0.0027117277,G9,G6
559,0.0020133334,G60,G6
560,0.0050264234,G61,G6
561,0.00054638693,G62,G6
562,0.0011926107,G63,G6
563,0.004946496,G64,G6
564,0.0016610055,G65,G6
565,0.000524227,G66,G6
566,0.0020793148,G67,G6
567,0.0024425157,G68,G6
568,0.00598449,G69,G6
569,0.0009225075,G70,G6
570,0.005395558,G71,G6
571,0.0010661868,G72,G6
572,0.0012336947,G73,G6
573,0.0014211683,G74,G6
574,0.0037015758,G75,G6
575,0.006566179,G76,G6
576,0.0038509858,G77,G6
577,0.0043931617,G78,G6
578,0.0022663958,G79,G6
579,0.0034094048,G80,G6
580,0.0018524495,G81,G6
581,0.0019023572,G82,G6
582,0.00066186703,G83,G6
583,0.0007512929,G84,G6
584,0.003500786,G85,G6
585,0.0023985798,G86,G6
586,0.0017711436,G87,G6
587,0.00337458,G88,G6
588,0.0022590738,G89,G6
589,0.0029229396,G90,G6
590,0.0011140519,G91,G6
591,0.0007035376,G92,G6
592,0.00044323146,G93,G6
593,0.0056604026,G94,G6
594,0.0026412504,G95,G6
595,0.00404592,G96,G6
596,0.0024533889,G97,G6
597,0.0013487722,G98,G6
598,0.0024587829,G99,G6
607,0.00024679044,G8,G7
608,0.0010108376,G9,G7
669,0.0066024284,G70,G7
670,0.004924525,G71,G7
671,0.0019548335,G72,G7
672,0.003043322,G73,G7
673,0.004204168,G74,G7
674,0.0004316973,G75,G7
675,0.005801878,G76,G7
676,0.005363428,G77,G7
677,0.0034522898,G78,G7
678,0.003242483,G79,G7
679,0.0015362985,G80,G7
680,0.0037121135,G81,G7
681,0.0031721706,G82,G7
682,0.0031421871,G83,G7
683,0.0036217836,G84,G7
684,0.0037438595,G85,G7
685,0.0016297577,G86,G7
686,0.0017397555,G87,G7
687,0.0018291096,G88,G7
688,0.0019252396,G89,G7
689,0.0011334398,G90,G7
690,0.0020973687,G91,G7
691,0.0033625118,G92,G7
692,0.0005689615,G93,G7
693,0.0047484324,G94,G7
694,0.0029473621,G95,G7
695,0.0008050696,G96,G7
696,0.0016633456,G97,G7
697,0.0034848657,G98,G7
698,0.0016463598,G99,G7
708,0.0021785616,G9,G8
779,0.0020475476,G80,G8
780,0.0022469023,G81,G8
781,0.0010544534,G82,G8
782,0.0014530809,G83,G8
783,0.0035686349,G84,G8
784,0.0019492297,G85,G8
785,0.00084841414,G86,G8
786,0.0039133355,G87,G8
787,0.0004035214,G88,G8
788,0.0035197367,G89,G8
789,0.0007755194,G90,G8
790,0.0018630665,G91,G8
791,0.0021974624,G92,G8
792,0.0018173177,G93,G8
793,0.002923322,G94,G8
794,0.001784825,G95,G8
795,0.0005601223,G96,G8
796,0.0018602478,G97,G8
797,0.002390251,G98,G8
798,0.0018385001,G99,G8
889,0.0011232129,G90,G9
890,0.004561357,G91,G9
891,0.0023791129,G92,G9
892,0.0046147313,G93,G9
893,0.0033742404,G94,G9
894,0.0019202295,G95,G9
895,0.0022986624,G96,G9
896,0.0014468286,G97,G9
897,0.0016198851,G98,G9
898,0.0016232717,G99,G9
901,0.0008930875,G2,G10
902,0.003520255,G3,G10
903,0.001643073,G4,G10
904,0.0021511624,G5,G10
905,0.003966001,G6,G10
906,0.0025933655,G7,G10
907,0.001486562,G8,G10
908,0.0014010936,G9,G10
