,LRP,source_gene,target_gene
1,0.0024331235,G2,G1
2,0.00523586,G3,G1
3,0.004077488,G4,G1
4,0.0041477894,G5,G1
5,0.0015922498,G6,G1
6,0.0028005494,G7,G1
7,0.005796346,G8,G1
8,0.0033457489,G9,G1
9,0.002487472,G10,G1
10,0.005258292,G11,G1
11,0.0030188786,G12,G1
12,0.0012183952,G13,G1
13,0.004178756,G14,G1
14,0.0013847186,G15,G1
15,0.0026310794,G16,G1
16,0.0031731538,G17,G1
17,0.004842546,G18,G1
18,0.001985898,G19,G1
19,0.0027014394,G20,G1
20,0.0051552774,G21,G1
21,0.0014702085,G22,G1
22,0.003980102,G23,G1
23,0.0023932941,G24,G1
24,0.0011593285,G25,G1
25,0.0042705857,G26,G1
26,0.0014725192,G27,G1
27,0.0029315713,G28,G1
28,0.0014186891,G29,G1
29,0.003199737,G30,G1
30,0.0025869785,G31,G1
31,0.0013030444,G32,G1
32,0.00020318024,G33,G1
33,0.0012964988,G34,G1
34,0.0056791585,G35,G1
35,0.0045312573,G36,G1
36,0.0033075148,G37,G1
37,0.0008938337,G38,G1
38,0.0007340163,G39,G1
39,0.00360422,G40,G1
40,0.002921937,G41,G1
41,0.0054315454,G42,G1
42,0.00360362,G43,G1
43,0.0047758017,G44,G1
44,0.0011654302,G45,G1
45,0.0030392967,G46,G1
46,0.002188671,G47,G1
47,0.005118886,G48,G1
48,0.0011313842,G49,G1
49,0.0019946438,G50,G1
50,0.0011853116,G51,G1
51,0.0030392432,G52,G1
52,0.0031969708,G53,G1
53,0.0026985742,G54,G1
54,0.0023538554,G55,G1
55,0.0026368583,G56,G1
56,0.004518596,G57,G1
57,0.0025361055,G58,G1
58,0.0009657996,G59,G1
59,0.0012099888,G60,G1
60,0.0025136396,G61,G1
61,0.004077669,G62,G1
62,0.0042637317,G63,G1
63,0.0032495453,G64,G1
64,0.0034306073,G65,G1
65,0.002792334,G66,G1
66,0.0033706806,G67,G1
67,0.0047530467,G68,G1
68,0.0036167945,G69,G1
69,0.002675113,G70,G1
70,0.0029838057,G71,G1
71,0.0025426336,G72,G1
72,0.0014147587,G73,G1
73,0.00095514895,G74,G1
74,0.0015274343,G75,G1
75,0.0033188788,G76,G1
76,0.0027192845,G77,G1
77,0.00414135,G78,G1
78,0.004845688,G79,G1
79,0.0054411595,G80,G1
80,0.005393881,G81,G1
81,0.00086197775,G82,G1
82,0.0046810275,G83,G1
83,0.0012256118,G84,G1
84,0.0022687777,G85,G1
85,0.006073706,G86,G1
86,0.0015243373,G87,G1
87,0.0011218847,G88,G1
88,0.0009615637,G89,G1
89,0.0033923155,G90,G1
90,0.004212777,G91,G1
91,0.0007495171,G92,G1
92,0.001973812,G93,G1
93,0.0027913707,G94,G1
94,0.0019744528,G95,G1
95,0.0029793181,G96,G1
96,0.00082149403,G97,G1
97,0.0042192014,G98,G1
98,0.0026602512,G99,G1
99,0.0013970113,G100,G1
102,0.0024164652,G3,G2
103,0.0022047905,G4,G2
104,0.0010543402,G5,G2
105,0.0035489765,G6,G2
106,0.0026389381,G7,G2
107,0.0021321187,G8,G2
108,0.0015042527,G9,G2
119,0.00057956495,G20,G2
120,0.003814491,G21,G2
121,0.0015078719,G22,G2
122,0.0020522035,G23,G2
123,0.0012228652,G24,G2
124,0.0018574804,G25,G2
125,0.0013414257,G26,G2
126,0.0018964547,G27,G2
127,0.003205844,G28,G2
128,0.0026775324,G29,G2
129,0.0016892724,G30,G2
130,0.0009716047,G31,G2
131,0.0019070578,G32,G2
132,9.197925e-05,G33,G2
133,0.0008817049,G34,G2
134,0.002124722,G35,G2
135,0.0011489136,G36,G2
136,0.0014099504,G37,G2
137,0.00080860034,G38,G2
138,0.00048823823,G39,G2
139,0.0014134045,G40,G2
140,0.002705064,G41,G2
141,0.0024553733,G42,G2
142,0.0017170134,G43,G2
143,0.0022082212,G44,G2
144,0.0011061605,G45,G2
145,0.00092970266,G46,G2
146,0.0020475565,G47,G2
147,0.0045775883,G48,G2
148,0.00010220394,G49,G2
149,0.0011292556,G50,G2
150,0.000408121,G51,G2
151,0.002466898,G52,G2
152,0.0010667655,G53,G2
153,0.0021529773,G54,G2
154,0.0019697638,G55,G2
155,0.0029294621,G56,G2
156,0.003853124,G57,G2
157,0.0019838533,G58,G2
158,0.0018624977,G59,G2
159,0.0023017395,G60,G2
160,0.0032347152,G61,G2
161,0.0012836638,G62,G2
162,0.001677912,G63,G2
163,0.0029344058,G64,G2
164,0.001890015,G65,G2
165,0.0029924037,G66,G2
166,0.0023469834,G67,G2
167,0.0014737676,G68,G2
168,0.0022271955,G69,G2
169,0.0013474349,G70,G2
170,0.0031102863,G71,G2
171,0.0020223325,G72,G2
172,0.001082036,G73,G2
173,0.0029487545,G74,G2
174,0.00044824043,G75,G2
175,0.001699616,G76,G2
176,0.0017492864,G77,G2
177,0.0026485599,G78,G2
178,0.0039208396,G79,G2
179,0.002141721,G80,G2
180,0.0012890301,G81,G2
181,0.0028005368,G82,G2
182,0.0019391726,G83,G2
183,0.002209255,G84,G2
184,0.002015084,G85,G2
185,0.00023186253,G86,G2
186,0.0012881687,G87,G2
187,0.0008219057,G88,G2
188,0.0019232379,G89,G2
189,0.0030699763,G90,G2
190,0.0016199402,G91,G2
191,0.0016073482,G92,G2
192,0.0015451947,G93,G2
193,0.001995054,G94,G2
194,0.00146132,G95,G2
195,0.0024370244,G96,G2
196,0.001075716,G97,G2
197,0.002100383,G98,G2
198,0.002341273,G99,G2
203,0.0018013896,G4,G3
204,0.0024798654,G5,G3
205,0.0021106368,G6,G3
206,0.002386232,G7,G3
207,9.9228986e-05,G8,G3
208,0.0005666231,G9,G3
229,0.003742308,G30,G3
230,0.00063216133,G31,G3
231,0.002789068,G32,G3
232,0.0016298295,G33,G3
233,0.0013240475,G34,G3
234,0.0019011181,G35,G3
235,0.0020413003,G36,G3
236,0.0025725157,G37,G3
237,0.0012062538,G38,G3
238,0.0027303894,G39,G3
239,0.0007914955,G40,G3
240,0.0018496647,G41,G3
241,0.003970745,G42,G3
242,0.004780976,G43,G3
243,0.0017300018,G44,G3
244,0.0034333398,G45,G3
245,0.002871015,G46,G3
246,0.0010796174,G47,G3
247,0.0017852784,G48,G3
248,0.00028511335,G49,G3
249,0.0036771982,G50,G3
250,0.0011336813,G51,G3
251,0.0019258518,G52,G3
