,LRP,source_gene,target_gene
1,0.0023914732,G2,G1
2,0.0069864336,G3,G1
3,0.0030315644,G4,G1
4,0.0027817888,G5,G1
5,0.001205869,G6,G1
6,0.0039793877,G7,G1
7,0.0021510536,G8,G1
8,0.0029535918,G9,G1
9,0.0035319328,G10,G1
10,0.0044577555,G11,G1
11,0.0037746073,G12,G1
12,0.0015624478,G13,G1
13,0.0028206098,G14,G1
14,0.0018660916,G15,G1
15,0.0022464907,G16,G1
16,0.0034309428,G17,G1
17,0.0040146313,G18,G1
18,0.0029934025,G19,G1
19,0.0021620179,G20,G1
20,0.0016931893,G21,G1
21,0.00135991,G22,G1
22,0.0031922073,G23,G1
23,0.0014880577,G24,G1
24,0.0023246056,G25,G1
25,0.0032272039,G26,G1
26,0.0015217201,G27,G1
27,0.0018430373,G28,G1
28,0.0013858131,G29,G1
29,0.0032473714,G30,G1
30,0.0028521628,G31,G1
31,0.0014741251,G32,G1
32,0.0003159161,G33,G1
33,0.003094558,G34,G1
34,0.0036073294,G35,G1
35,0.006816558,G36,G1
36,0.002689979,G37,G1
37,0.0013885031,G38,G1
38,0.0021233275,G39,G1
39,0.0040603224,G40,G1
40,0.0032047227,G41,G1
41,0.0031913582,G42,G1
42,0.002630426,G43,G1
43,0.003195969,G44,G1
44,0.0007594414,G45,G1
45,0.00179505,G46,G1
46,0.0019724057,G47,G1
47,0.002828686,G48,G1
48,0.0027048667,G49,G1
49,0.004245365,G50,G1
50,0.00073543494,G51,G1
51,0.0023230514,G52,G1
52,0.0009062566,G53,G1
53,0.0031131273,G54,G1
54,0.0047910353,G55,G1
55,0.0034432067,G56,G1
56,0.0038700146,G57,G1
57,0.002308786,G58,G1
58,0.0014462702,G59,G1
59,0.0018893888,G60,G1
60,0.0014947334,G61,G1
61,0.00363746,G62,G1
62,0.0048556146,G63,G1
63,0.003935382,G64,G1
64,0.003578404,G65,G1
65,0.0023131785,G66,G1
66,0.0028098614,G67,G1
67,0.0036457025,G68,G1
68,0.00327785,G69,G1
69,0.0043778624,G70,G1
70,0.0018076088,G71,G1
71,0.003761048,G72,G1
72,0.00095610745,G73,G1
73,0.0005941759,G74,G1
74,0.002446666,G75,G1
75,0.0030468344,G76,G1
76,0.0029974547,G77,G1
77,0.005257204,G78,G1
78,0.003954875,G79,G1
79,0.00354914,G80,G1
80,0.0049641123,G81,G1
81,0.002645351,G82,G1
82,0.003224926,G83,G1
83,0.00207932,G84,G1
84,0.0016498468,G85,G1
85,0.0031816503,G86,G1
86,0.0028706938,G87,G1
87,0.001345221,G88,G1
88,0.0013290455,G89,G1
89,0.002380805,G90,G1
90,0.0029945308,G91,G1
91,0.0031559183,G92,G1
92,0.001586389,G93,G1
93,0.0037321718,G94,G1
94,0.0017613058,G95,G1
95,0.002836435,G96,G1
96,0.002114896,G97,G1
97,0.0013790338,G98,G1
98,0.0023984544,G99,G1
99,0.0013967744,G100,G1
102,0.0031686213,G3,G2
103,0.0037096834,G4,G2
104,0.00329506,G5,G2
105,0.005061024,G6,G2
106,0.00069380645,G7,G2
107,0.0036385362,G8,G2
108,0.0006197181,G9,G2
119,0.00078474305,G20,G2
120,0.0014118678,G21,G2
121,0.0028206739,G22,G2
122,0.001413816,G23,G2
123,0.0004189945,G24,G2
124,0.001152714,G25,G2
125,0.00071107276,G26,G2
126,0.00068315986,G27,G2
127,0.0018237263,G28,G2
128,0.0054229926,G29,G2
129,0.001459063,G30,G2
130,0.00045373235,G31,G2
131,0.0025884714,G32,G2
132,0.0023011258,G33,G2
133,0.0019277246,G34,G2
134,0.0021261089,G35,G2
135,0.0025494776,G36,G2
136,0.0015721491,G37,G2
137,0.0020022886,G38,G2
138,0.0028591664,G39,G2
139,0.004498914,G40,G2
140,0.0018719083,G41,G2
141,0.00397398,G42,G2
142,0.0004247477,G43,G2
143,0.00054803566,G44,G2
144,0.0037800511,G45,G2
145,0.0012282466,G46,G2
146,0.002600452,G47,G2
147,0.0014954378,G48,G2
148,0.0017912858,G49,G2
149,0.001861731,G50,G2
150,0.0011659316,G51,G2
151,0.0011036295,G52,G2
152,0.0016430377,G53,G2
153,0.0014860875,G54,G2
154,0.00043535192,G55,G2
155,0.0028070048,G56,G2
156,0.0029379828,G57,G2
157,0.0026108732,G58,G2
158,0.0023850682,G59,G2
159,0.0018860616,G60,G2
160,0.0011556526,G61,G2
161,0.0011557152,G62,G2
162,0.0011365592,G63,G2
163,0.0032394687,G64,G2
164,0.0012724175,G65,G2
165,0.0026549636,G66,G2
166,0.0025708543,G67,G2
167,0.00095326785,G68,G2
168,0.0010611019,G69,G2
169,0.0035425485,G70,G2
170,0.0035802536,G71,G2
171,0.0018878996,G72,G2
172,0.0006386182,G73,G2
173,0.003331408,G74,G2
174,0.0010564466,G75,G2
175,0.002399309,G76,G2
176,0.0043761744,G77,G2
177,0.0017491236,G78,G2
178,0.0015448818,G79,G2
179,0.0026596142,G80,G2
180,0.0021944572,G81,G2
181,0.0015233277,G82,G2
182,0.000863226,G83,G2
183,0.0025668896,G84,G2
184,0.0017104791,G85,G2
185,0.0007251193,G86,G2
186,0.0012743487,G87,G2
187,0.0015923267,G88,G2
188,0.003156331,G89,G2
189,0.0023560561,G90,G2
190,0.001740421,G91,G2
191,0.0021271906,G92,G2
192,0.00210045,G93,G2
193,0.0023745818,G94,G2
194,0.0025531729,G95,G2
