,LRP,source_gene,target_gene
1,0.0018823548,G2,G1
2,0.005258752,G3,G1
3,0.0019266338,G4,G1
4,0.0029021297,G5,G1
5,0.0019899053,G6,G1
6,0.0029841568,G7,G1
7,0.004463226,G8,G1
8,0.00097027444,G9,G1
9,0.001639406,G10,G1
10,0.0025811642,G11,G1
11,0.0029293709,G12,G1
12,0.0013408458,G13,G1
13,0.0015776751,G14,G1
14,0.00079135376,G15,G1
15,0.00095752964,G16,G1
16,0.0039410572,G17,G1
17,0.0018494624,G18,G1
18,0.0018499529,G19,G1
19,0.0034898722,G20,G1
20,0.004286658,G21,G1
21,0.002383106,G22,G1
22,0.0029948903,G23,G1
23,0.0035275226,G24,G1
24,0.0007192604,G25,G1
25,0.0031156917,G26,G1
26,0.0016184766,G27,G1
27,0.002532449,G28,G1
28,0.0006071316,G29,G1
29,0.0023232407,G30,G1
30,0.0025683255,G31,G1
31,0.0009599936,G32,G1
32,0.0012779534,G33,G1
33,0.001623647,G34,G1
34,0.0039478503,G35,G1
35,0.005703826,G36,G1
36,0.0024189968,G37,G1
37,0.0001763982,G38,G1
38,0.0024379017,G39,G1
39,0.0033818793,G40,G1
40,0.0021441635,G41,G1
41,0.0039090086,G42,G1
42,0.0014863809,G43,G1
43,0.0013824233,G44,G1
44,0.0034428448,G45,G1
45,0.0022854998,G46,G1
46,0.0031850203,G47,G1
47,0.00211362,G48,G1
48,0.0031031817,G49,G1
49,0.0035871556,G50,G1
50,0.0019747599,G51,G1
51,0.0019498649,G52,G1
52,0.0024767562,G53,G1
53,0.0017568367,G54,G1
54,0.0045832815,G55,G1
55,0.0028195132,G56,G1
56,0.003298497,G57,G1
57,0.000990306,G58,G1
58,0.0013462969,G59,G1
59,0.0018496471,G60,G1
60,0.0018086579,G61,G1
61,0.0044320477,G62,G1
62,0.002556355,G63,G1
63,0.0042602243,G64,G1
64,0.0028865167,G65,G1
65,0.0029377348,G66,G1
66,0.0031228038,G67,G1
67,0.0020891917,G68,G1
68,0.0029236549,G69,G1
69,0.0041068695,G70,G1
70,0.0025480192,G71,G1
71,0.0010566915,G72,G1
72,0.0013259707,G73,G1
73,0.0014486358,G74,G1
74,0.0017217216,G75,G1
75,0.0035362528,G76,G1
76,0.0032212199,G77,G1
77,0.0046783015,G78,G1
78,0.0019032537,G79,G1
79,0.0045130393,G80,G1
80,0.0035535935,G81,G1
81,0.0027021756,G82,G1
82,0.0037995675,G83,G1
83,0.00012052216,G84,G1
84,0.0009709403,G85,G1
85,0.0045779846,G86,G1
86,0.0011930563,G87,G1
87,0.0011610328,G88,G1
88,0.0012806377,G89,G1
89,0.0023967072,G90,G1
90,0.0026864514,G91,G1
91,0.0019338684,G92,G1
92,0.0018338573,G93,G1
93,0.0019810009,G94,G1
94,0.0008479715,G95,G1
95,0.0034697228,G96,G1
96,0.0020145227,G97,G1
97,0.0032093916,G98,G1
98,0.0031529004,G99,G1
99,0.0012042901,G100,G1
102,0.0030914797,G3,G2
103,0.0031514487,G4,G2
104,0.0029859208,G5,G2
105,0.003536692,G6,G2
106,0.0014535341,G7,G2
107,0.002127127,G8,G2
108,0.0009969755,G9,G2
119,0.0011021483,G20,G2
120,0.0015038755,G21,G2
121,0.0032794066,G22,G2
122,0.001682914,G23,G2
123,0.0018846706,G24,G2
124,0.0020501502,G25,G2
125,0.0005138679,G26,G2
126,0.0017495536,G27,G2
127,0.0032232665,G28,G2
128,0.003499614,G29,G2
129,0.0012613854,G30,G2
130,0.00084111484,G31,G2
131,0.0026891169,G32,G2
132,0.001361928,G33,G2
133,0.0025611646,G34,G2
134,0.0034990543,G35,G2
135,0.0013735205,G36,G2
136,0.002700168,G37,G2
137,0.002802585,G38,G2
138,0.0017493034,G39,G2
139,0.0031412062,G40,G2
140,0.0020203395,G41,G2
141,0.0001370006,G42,G2
142,0.0011111825,G43,G2
143,0.002129112,G44,G2
144,0.0006394932,G45,G2
145,0.0020627505,G46,G2
146,0.0020171092,G47,G2
147,0.00215398,G48,G2
148,0.0014043524,G49,G2
149,0.0026174448,G50,G2
150,0.0011135081,G51,G2
151,0.0005491765,G52,G2
152,0.00076244754,G53,G2
153,0.0023853793,G54,G2
154,0.0030965256,G55,G2
155,0.005173827,G56,G2
156,0.0023882263,G57,G2
157,0.0015077381,G58,G2
158,0.0028269081,G59,G2
159,0.0010730142,G60,G2
160,0.0021212888,G61,G2
161,0.0014731961,G62,G2
162,0.0034720171,G63,G2
163,0.0020613184,G64,G2
164,0.0010465564,G65,G2
165,0.0013689543,G66,G2
166,0.0022269904,G67,G2
167,0.0013382436,G68,G2
168,0.0031170715,G69,G2
169,0.0011123315,G70,G2
170,0.0036024023,G71,G2
171,0.0027948213,G72,G2
172,0.0016670884,G73,G2
173,0.0020084286,G74,G2
174,0.00066501193,G75,G2
175,0.0035384935,G76,G2
176,0.0015202314,G77,G2
177,0.00089814456,G78,G2
178,0.0015392882,G79,G2
179,0.0038464032,G80,G2
180,0.0024675927,G81,G2
181,0.0021925813,G82,G2
182,0.0016186202,G83,G2
183,0.00241821,G84,G2
184,0.0009515244,G85,G2
185,0.0012648392,G86,G2
186,0.002013798,G87,G2
187,0.0005993811,G88,G2
188,0.003286053,G89,G2
189,0.0014471856,G90,G2
190,0.0026321071,G91,G2
191,0.0019057621,G92,G2
192,0.0016797937,G93,G2
193,0.0036324002,G94,G2
194,0.0033440564,G95,G2
195,0.0020363256,G96,G2
196,0.0014758513,G97,G2
197,0.0014637235,G98,G2
198,0.002176904,G99,G2
203,0.0018701232,G4,G3
204,0.002699478,G5,G3
205,0.004260241,G6,G3
206,0.0026301155,G7,G3
207,0.00083668024,G8,G3
208,0.0026673647,G9,G3
229,0.0037807117,G30,G3
230,0.0019057005,G31,G3
231,0.0027288378,G32,G3
232,0.0019332997,G33,G3
233,0.0007455851,G34,G3
234,0.001991431,G35,G3
235,0.0010716503,G36,G3
236,0.0029776741,G37,G3
