,LRP,source_gene,target_gene
1,0.0026552146,G2,G1
2,0.0049378346,G3,G1
3,0.0016867507,G4,G1
4,0.0026234626,G5,G1
5,0.0027109878,G6,G1
6,0.0034157988,G7,G1
7,0.003390775,G8,G1
8,0.0020262462,G9,G1
9,0.0039821174,G10,G1
10,0.0034200132,G11,G1
11,0.0024963333,G12,G1
12,0.0008613721,G13,G1
13,0.0015912268,G14,G1
14,0.0021975948,G15,G1
15,0.005261399,G16,G1
16,0.0028488012,G17,G1
17,0.0031673324,G18,G1
18,0.0013036489,G19,G1
19,0.0036230274,G20,G1
20,0.0037275022,G21,G1
21,0.0029260737,G22,G1
22,0.003873981,G23,G1
23,0.0012783041,G24,G1
24,0.0008163499,G25,G1
25,0.0032795523,G26,G1
26,0.001916406,G27,G1
27,0.0029757689,G28,G1
28,0.0011822792,G29,G1
29,0.0024634143,G30,G1
30,0.003391148,G31,G1
31,0.0010425803,G32,G1
32,0.00045370898,G33,G1
33,0.001285751,G34,G1
34,0.0031535174,G35,G1
35,0.0052155773,G36,G1
36,0.0029213368,G37,G1
37,0.0006504522,G38,G1
38,0.0020538718,G39,G1
39,0.003487227,G40,G1
40,0.0017402244,G41,G1
41,0.0046504596,G42,G1
42,0.002661042,G43,G1
43,0.001617518,G44,G1
44,0.002785769,G45,G1
45,0.0025219023,G46,G1
46,0.002823762,G47,G1
47,0.003000097,G48,G1
48,0.000977285,G49,G1
49,0.0032129146,G50,G1
50,0.0022897772,G51,G1
51,0.0038283602,G52,G1
52,0.0011165764,G53,G1
53,0.0023452207,G54,G1
54,0.0038763252,G55,G1
55,0.0033343309,G56,G1
56,0.0051985793,G57,G1
57,0.0012266404,G58,G1
58,0.002215013,G59,G1
59,0.00051883014,G60,G1
60,0.001318052,G61,G1
61,0.0040155333,G62,G1
62,0.0036279266,G63,G1
63,0.00414831,G64,G1
64,0.0031504435,G65,G1
65,0.0026780195,G66,G1
66,0.003740766,G67,G1
67,0.003077424,G68,G1
68,0.0036875159,G69,G1
69,0.0031584348,G70,G1
70,0.0023036115,G71,G1
71,0.0016016522,G72,G1
72,0.0014649435,G73,G1
73,0.00087532506,G74,G1
74,0.0015161529,G75,G1
75,0.0034099037,G76,G1
76,0.0027601246,G77,G1
77,0.0033076035,G78,G1
78,0.0036503398,G79,G1
79,0.00520266,G80,G1
80,0.004957226,G81,G1
81,0.00061178184,G82,G1
82,0.002801158,G83,G1
83,0.0009549952,G84,G1
84,0.003189668,G85,G1
85,0.0039828047,G86,G1
86,0.0025676542,G87,G1
87,0.0030556144,G88,G1
88,0.0005313441,G89,G1
89,0.0031301451,G90,G1
90,0.0025809822,G91,G1
91,0.003125533,G92,G1
92,0.00091096724,G93,G1
93,0.0023317905,G94,G1
94,0.0014635401,G95,G1
95,0.005282558,G96,G1
96,0.0034770942,G97,G1
97,0.0023923735,G98,G1
98,0.0026812637,G99,G1
99,0.0009824807,G100,G1
102,0.003998488,G3,G2
103,0.0040811375,G4,G2
104,0.003722642,G5,G2
105,0.0017165623,G6,G2
106,0.0015625246,G7,G2
107,0.0019592189,G8,G2
108,0.0013846861,G9,G2
119,0.0002907673,G20,G2
120,0.0020464389,G21,G2
121,0.002673768,G22,G2
122,0.00079778634,G23,G2
123,0.001888828,G24,G2
124,0.0021344668,G25,G2
125,0.0009393003,G26,G2
126,0.002044274,G27,G2
127,0.0021724887,G28,G2
128,0.0032179942,G29,G2
129,0.0008200044,G30,G2
130,0.00056595914,G31,G2
131,0.0020208603,G32,G2
132,0.0008280109,G33,G2
133,0.001010016,G34,G2
134,0.0033247736,G35,G2
135,0.00043100346,G36,G2
136,0.0021241587,G37,G2
137,0.0013402173,G38,G2
138,0.0010838243,G39,G2
139,0.004257581,G40,G2
140,0.0017877596,G41,G2
141,0.0021274367,G42,G2
142,0.0009076302,G43,G2
143,0.0011667557,G44,G2
144,0.0010113002,G45,G2
145,0.0011220337,G46,G2
146,0.0015380445,G47,G2
147,0.0010362846,G48,G2
148,0.000662911,G49,G2
149,0.0015450022,G50,G2
150,0.00064755086,G51,G2
151,0.0010861252,G52,G2
152,0.0010837382,G53,G2
153,0.00228077,G54,G2
154,0.003005512,G55,G2
155,0.004150372,G56,G2
156,0.0026402029,G57,G2
157,0.00203088,G58,G2
158,0.00162417,G59,G2
159,0.0009658167,G60,G2
160,0.0010446737,G61,G2
161,0.0009158893,G62,G2
162,0.00082530547,G63,G2
163,0.002458672,G64,G2
164,0.001751851,G65,G2
165,0.002077939,G66,G2
166,0.0014685439,G67,G2
167,0.0011655072,G68,G2
168,0.00041377352,G69,G2
169,0.00024338809,G70,G2
170,0.0012925914,G71,G2
171,0.0013643329,G72,G2
172,0.0012376268,G73,G2
173,0.0034754153,G74,G2
174,0.00076268555,G75,G2
175,0.0028156014,G76,G2
176,0.0027481993,G77,G2
177,0.0014814602,G78,G2
178,0.0018105668,G79,G2
179,0.002982258,G80,G2
180,0.0015341407,G81,G2
181,0.0009456526,G82,G2
182,0.0020317705,G83,G2
183,0.0023741294,G84,G2
184,0.0019440983,G85,G2
185,0.00012108123,G86,G2
186,0.0022085938,G87,G2
187,0.00020840255,G88,G2
188,0.0022518116,G89,G2
189,0.0037424786,G90,G2
190,0.00061043643,G91,G2
191,0.0026391784,G92,G2
192,0.0014378794,G93,G2
193,0.0030323896,G94,G2
194,0.002229697,G95,G2
195,0.002259121,G96,G2
196,0.0017551769,G97,G2
197,0.0009131819,G98,G2
198,0.0022657993,G99,G2
203,0.0033468958,G4,G3
204,0.00441361,G5,G3
205,0.003282559,G6,G3
206,0.0041600326,G7,G3
207,0.0021001268,G8,G3
208,0.0013504091,G9,G3
229,0.0040968535,G30,G3
230,0.001312928,G31,G3
231,0.0015737959,G32,G3
232,0.0010784883,G33,G3
233,0.002473401,G34,G3
234,0.0034455648,G35,G3
235,0.0014618183,G36,G3
236,0.0021758536,G37,G3
237,0.0020985748,G38,G3
238,0.0029426091,G39,G3
239,0.0013172317,G40,G3
240,0.0019624138,G41,G3
241,0.0052585034,G42,G3
242,0.004710422,G43,G3
243,0.0021092973,G44,G3
244,0.0019623036,G45,G3
245,0.001348814,G46,G3
246,0.0025913073,G47,G3
247,0.0035462056,G48,G3
248,0.0022645257,G49,G3
249,0.0011491986,G50,G3
250,0.002696198,G51,G3
251,0.0028057827,G52,G3
252,0.00025249927,G53,G3
253,0.0023404434,G54,G3
254,0.0013428656,G55,G3
255,0.0036011427,G56,G3
256,0.00071331,G57,G3
257,0.0016255497,G58,G3
258,0.0023631826,G59,G3
259,0.0023085321,G60,G3
260,0.0022077516,G61,G3
261,0.0017479537,G62,G3
262,0.0014859267,G63,G3
263,0.0020596953,G64,G3
264,0.002589158,G65,G3
265,0.0024382463,G66,G3
266,0.0017438992,G67,G3
267,0.0027511073,G68,G3
268,0.0011670981,G69,G3
269,0.0034617847,G70,G3
270,0.0012520733,G71,G3
271,0.0020850368,G72,G3
272,0.0006278114,G73,G3
273,0.0037672997,G74,G3
274,0.00070663565,G75,G3
275,0.0019570393,G76,G3
276,0.0021069404,G77,G3
277,0.001268608,G78,G3
278,0.005742296,G79,G3
279,0.0016190142,G80,G3
280,0.0033619164,G81,G3
281,0.0028902665,G82,G3
282,0.0021313876,G83,G3
283,0.0042962665,G84,G3
284,0.0014477712,G85,G3
285,0.0014825471,G86,G3
286,0.002141811,G87,G3
287,0.000623737,G88,G3
288,0.0013788998,G89,G3
289,0.0017765864,G90,G3
290,0.001727992,G91,G3
291,0.0017988938,G92,G3
292,0.001256446,G93,G3
293,0.0029294724,G94,G3
294,0.001709166,G95,G3
295,0.0027993158,G96,G3
296,0.0005304396,G97,G3
297,0.0012866277,G98,G3
298,0.0033932026,G99,G3
304,0.003925064,G5,G4
305,0.0026574612,G6,G4
306,0.006489923,G7,G4
307,0.0050320774,G8,G4
308,0.004078496,G9,G4
339,0.0048887804,G40,G4
340,0.0032730582,G41,G4
341,0.0029317797,G42,G4
342,0.0044457708,G43,G4
343,0.002292939,G44,G4
344,0.0012341731,G45,G4
345,0.0021641774,G46,G4
346,0.003038459,G47,G4
347,0.0002552804,G48,G4
348,0.0012080269,G49,G4
349,0.0014981901,G50,G4
350,0.003780691,G51,G4
351,0.0033906342,G52,G4
352,0.0012661242,G53,G4
353,0.0036505235,G54,G4
354,0.0031830466,G55,G4
355,0.0030153675,G56,G4
356,0.0013605389,G57,G4
357,0.0014510304,G58,G4
358,0.004731198,G59,G4
359,0.0030277772,G60,G4
360,0.0053260727,G61,G4
361,0.0051084813,G62,G4
362,0.0026949425,G63,G4
363,0.0041382317,G64,G4
364,0.006347565,G65,G4
365,0.0014834647,G66,G4
366,0.00121457,G67,G4
367,0.004484712,G68,G4
368,0.002753491,G69,G4
369,0.003722733,G70,G4
370,0.0029325713,G71,G4
371,0.0048225475,G72,G4
372,0.0025643157,G73,G4
373,0.0030705545,G74,G4
374,0.004759692,G75,G4
375,0.0048641833,G76,G4
376,0.0015917473,G77,G4
377,0.0023590392,G78,G4
378,0.0015947304,G79,G4
379,0.003323293,G80,G4
380,0.0062184744,G81,G4
381,0.0032255491,G82,G4
382,0.0013562961,G83,G4
383,0.0021432363,G84,G4
384,0.0022234016,G85,G4
385,0.0058540297,G86,G4
386,0.0008055706,G87,G4
387,0.00090922054,G88,G4
388,0.0032519484,G89,G4
389,0.0053672404,G90,G4
390,0.0032208138,G91,G4
391,0.0022822148,G92,G4
392,0.0032745944,G93,G4
393,0.00074169744,G94,G4
394,0.0014097807,G95,G4
395,0.0044610007,G96,G4
396,0.002179305,G97,G4
397,0.0017406684,G98,G4
398,0.0016873949,G99,G4
405,0.00091743213,G6,G5
406,0.005926431,G7,G5
407,0.0019261558,G8,G5
408,0.0011032377,G9,G5
449,0.0034460174,G50,G5
450,0.0014304139,G51,G5
451,0.0020261884,G52,G5
452,0.0014079156,G53,G5
453,0.0026809096,G54,G5
454,0.0010081643,G55,G5
455,0.0021743984,G56,G5
456,0.0034344364,G57,G5
457,0.0008164822,G58,G5
458,0.0033774527,G59,G5
459,0.003752399,G60,G5
460,0.0035693864,G61,G5
461,0.002419607,G62,G5
462,0.00025949627,G63,G5
463,0.0027602422,G64,G5
464,0.0052710325,G65,G5
465,0.0015223651,G66,G5
466,0.0010316859,G67,G5
467,0.002705751,G68,G5
468,0.0023814882,G69,G5
469,0.0031567507,G70,G5
470,0.0016642122,G71,G5
471,0.0026037307,G72,G5
472,0.0030594352,G73,G5
473,0.0016241202,G74,G5
474,0.004263374,G75,G5
475,0.004396058,G76,G5
476,0.003986571,G77,G5
477,0.0008759881,G78,G5
478,0.005837568,G79,G5
479,0.0033658226,G80,G5
480,0.0032480229,G81,G5
481,0.0030057111,G82,G5
482,0.0037060725,G83,G5
483,0.0017538515,G84,G5
484,0.0032616537,G85,G5
485,0.004082541,G86,G5
486,0.0024611745,G87,G5
487,0.00044649016,G88,G5
488,0.0015836945,G89,G5
489,0.0047905054,G90,G5
490,0.001247995,G91,G5
491,0.0019506062,G92,G5
492,0.00052075175,G93,G5
493,0.0024130547,G94,G5
494,0.0009829602,G95,G5
495,0.0019216893,G96,G5
496,0.002816291,G97,G5
497,0.0011037883,G98,G5
498,0.005067013,G99,G5
506,0.0029856612,G7,G6
507,0.0023317926,G8,G6
508,0.0035544273,G9,G6
559,0.0019338233,G60,G6
560,0.004741834,G61,G6
561,0.0008587117,G62,G6
562,0.0030649262,G63,G6
563,0.0021699558,G64,G6
564,0.0027357275,G65,G6
565,0.00065758405,G66,G6
566,0.0013067508,G67,G6
567,0.0026305306,G68,G6
568,0.005416302,G69,G6
569,0.0022163515,G70,G6
570,0.0024705892,G71,G6
571,0.00080768985,G72,G6
572,0.0021250993,G73,G6
573,0.0026882722,G74,G6
574,0.0025061339,G75,G6
575,0.006579755,G76,G6
576,0.0035429574,G77,G6
577,0.002482246,G78,G6
578,0.0017808293,G79,G6
579,0.0021727073,G80,G6
580,0.0028380875,G81,G6
581,0.0014469018,G82,G6
582,0.0020154605,G83,G6
583,0.00011272312,G84,G6
584,0.0035059238,G85,G6
585,0.0028529558,G86,G6
586,0.0010216277,G87,G6
587,0.0021716584,G88,G6
588,0.0017086463,G89,G6
589,0.0017919078,G90,G6
590,0.0024293913,G91,G6
591,0.00097017793,G92,G6
592,0.00052733935,G93,G6
593,0.006320485,G94,G6
594,0.0018958291,G95,G6
595,0.0023995633,G96,G6
596,0.0009645192,G97,G6
597,0.0011548016,G98,G6
598,0.0017952133,G99,G6
607,0.001202777,G8,G7
608,0.0038233746,G9,G7
669,0.0040540784,G70,G7
670,0.004680719,G71,G7
671,0.002936396,G72,G7
672,0.00028451122,G73,G7
673,0.0029401758,G74,G7
674,0.0013697007,G75,G7
675,0.006374428,G76,G7
676,0.0061240587,G77,G7
677,0.0026124087,G78,G7
678,0.0021238783,G79,G7
679,0.0020966511,G80,G7
680,0.0033133456,G81,G7
681,0.0019894626,G82,G7
682,0.0033366675,G83,G7
683,0.0022486486,G84,G7
684,0.0013666807,G85,G7
685,0.003757493,G86,G7
686,0.0017666463,G87,G7
687,0.0018919043,G88,G7
688,0.00096396916,G89,G7
689,0.0016359788,G90,G7
690,0.0010121649,G91,G7
691,0.0015498372,G92,G7
692,0.0014181936,G93,G7
693,0.005276436,G94,G7
