,LRP,source_gene,target_gene
1,0.0630504,EgrNab,Cebpa
2,0.0052277404,Eklf,Cebpa
3,0.003033007,Fli1,Cebpa
4,0.013117714,Fog1,Cebpa
5,0.022298384,Gata1,Cebpa
6,0.0063087214,Gata2,Cebpa
7,0.06648424,Gfi1,Cebpa
8,0.012576485,Pu1,Cebpa
9,0.008855241,Scl,Cebpa
10,0.0525378,cJun,Cebpa
13,0.011060203,Eklf,EgrNab
14,0.0023078257,Fli1,EgrNab
15,0.012387129,Fog1,EgrNab
16,0.0053195297,Gata1,EgrNab
17,0.027423922,Gata2,EgrNab
18,0.06963613,Gfi1,EgrNab
19,0.033275485,Pu1,EgrNab
20,0.00756968,Scl,EgrNab
21,0.06612453,cJun,EgrNab
25,0.0014330114,Fli1,Eklf
26,0.00093830976,Fog1,Eklf
27,0.0017059284,Gata1,Eklf
28,0.0019990113,Gata2,Eklf
29,0.0024495462,Gfi1,Eklf
30,0.0049431706,Pu1,Eklf
31,0.0010470039,Scl,Eklf
32,0.009759879,cJun,Eklf
37,0.004048585,Fog1,Fli1
38,0.0027904552,Gata1,Fli1
39,0.001323458,Gata2,Fli1
40,0.0016463234,Gfi1,Fli1
41,0.003713218,Pu1,Fli1
42,0.00778882,Scl,Fli1
43,0.008993292,cJun,Fli1
49,0.002616668,Gata1,Fog1
50,0.0014883672,Gata2,Fog1
51,0.0057444787,Gfi1,Fog1
52,0.0085699735,Pu1,Fog1
53,0.0011365949,Scl,Fog1
54,0.0062736636,cJun,Fog1
61,0.005425459,Gata2,Gata1
62,0.014154678,Gfi1,Gata1
63,0.011988649,Pu1,Gata1
64,0.0007851964,Scl,Gata1
65,0.018539801,cJun,Gata1
73,0.00728199,Gfi1,Gata2
74,0.009886141,Pu1,Gata2
75,0.0023730092,Scl,Gata2
76,0.015967907,cJun,Gata2
85,0.008122943,Pu1,Gfi1
86,0.012522915,Scl,Gfi1
87,0.037297554,cJun,Gfi1
97,0.004258442,Scl,Pu1
98,0.039087735,cJun,Pu1
109,0.008532589,cJun,Scl
