,LRP,source_gene,target_gene
1,0.008060366,EgrNab,Cebpa
2,0.00053163193,Eklf,Cebpa
3,0.0012297501,Fli1,Cebpa
4,0.0020059072,Fog1,Cebpa
5,0.0015793142,Gata1,Cebpa
6,0.0011261997,Gata2,Cebpa
7,0.008834985,Gfi1,Cebpa
8,0.011628972,Pu1,Cebpa
9,0.0039560525,Scl,Cebpa
10,0.003987891,cJun,Cebpa
13,0.0002681153,Eklf,EgrNab
14,0.0010972786,Fli1,EgrNab
15,0.0012008762,Fog1,EgrNab
16,0.002475305,Gata1,EgrNab
17,0.00059793494,Gata2,EgrNab
18,0.0015920355,Gfi1,EgrNab
19,0.0025498613,Pu1,EgrNab
20,0.0015945963,Scl,EgrNab
21,0.0037043286,cJun,EgrNab
25,0.0003044203,Fli1,Eklf
26,0.00026356388,Fog1,Eklf
27,0.00043839886,Gata1,Eklf
28,0.0013968851,Gata2,Eklf
29,0.0012749864,Gfi1,Eklf
30,0.002731699,Pu1,Eklf
31,0.0019433501,Scl,Eklf
32,0.00067789597,cJun,Eklf
37,0.001341937,Fog1,Fli1
38,0.0023264652,Gata1,Fli1
39,0.0007748167,Gata2,Fli1
40,0.0016783233,Gfi1,Fli1
41,0.0005202461,Pu1,Fli1
42,0.00081726303,Scl,Fli1
43,0.0039283345,cJun,Fli1
49,0.00078770117,Gata1,Fog1
50,0.0014547871,Gata2,Fog1
51,0.0006903202,Gfi1,Fog1
52,0.0036612921,Pu1,Fog1
53,0.0006873437,Scl,Fog1
54,0.0019941626,cJun,Fog1
61,0.004290812,Gata2,Gata1
62,0.006121791,Gfi1,Gata1
63,0.010709023,Pu1,Gata1
64,0.0015313006,Scl,Gata1
65,0.0028641662,cJun,Gata1
73,0.011876143,Gfi1,Gata2
74,0.0057606874,Pu1,Gata2
75,2.5319518e-05,Scl,Gata2
76,0.0029660466,cJun,Gata2
85,0.03226135,Pu1,Gfi1
86,0.0056782356,Scl,Gfi1
87,0.02454738,cJun,Gfi1
97,0.0014563191,Scl,Pu1
98,0.009062778,cJun,Pu1
109,0.0032604933,cJun,Scl
