,LRP,source_gene,target_gene
1,0.013765219,EgrNab,Cebpa
2,0.007722778,Eklf,Cebpa
3,0.0023300073,Fli1,Cebpa
4,0.012587817,Fog1,Cebpa
5,0.028378807,Gata1,Cebpa
6,0.014951598,Gata2,Cebpa
7,0.033564933,Gfi1,Cebpa
8,0.037415184,Pu1,Cebpa
9,0.008016514,Scl,Cebpa
10,0.040685058,cJun,Cebpa
13,0.00055988296,Eklf,EgrNab
14,0.0013327067,Fli1,EgrNab
15,0.0019999833,Fog1,EgrNab
16,0.007965408,Gata1,EgrNab
17,0.004475302,Gata2,EgrNab
18,0.015695132,Gfi1,EgrNab
19,0.0109508615,Pu1,EgrNab
20,0.0010247929,Scl,EgrNab
21,0.017898712,cJun,EgrNab
25,0.00083082414,Fli1,Eklf
26,0.001518503,Fog1,Eklf
27,0.007622569,Gata1,Eklf
28,0.0046625175,Gata2,Eklf
29,0.007838609,Gfi1,Eklf
30,0.0060931137,Pu1,Eklf
31,0.00084311166,Scl,Eklf
32,0.0059984378,cJun,Eklf
37,0.0004754225,Fog1,Fli1
38,0.0039110295,Gata1,Fli1
39,0.006869729,Gata2,Fli1
40,0.0029899315,Gfi1,Fli1
41,0.004759915,Pu1,Fli1
42,0.0027971417,Scl,Fli1
43,0.0026008617,cJun,Fli1
49,0.007812474,Gata1,Fog1
50,0.007899438,Gata2,Fog1
51,0.0068909386,Gfi1,Fog1
52,0.0100279115,Pu1,Fog1
53,0.0026806516,Scl,Fog1
54,0.009300144,cJun,Fog1
61,0.0801302,Gata2,Gata1
62,0.052411906,Gfi1,Gata1
63,0.12894125,Pu1,Gata1
64,0.0080881445,Scl,Gata1
65,0.024233127,cJun,Gata1
73,0.008769527,Gfi1,Gata2
74,0.008267191,Pu1,Gata2
75,0.010927541,Scl,Gata2
76,0.016396137,cJun,Gata2
85,0.016856736,Pu1,Gfi1
86,0.007086225,Scl,Gfi1
87,0.030360483,cJun,Gfi1
97,0.0058781994,Scl,Pu1
98,0.011992526,cJun,Pu1
109,0.011245889,cJun,Scl
