,LRP,source_gene,target_gene
1,0.005393804,EgrNab,Cebpa
2,0.01580073,Eklf,Cebpa
3,0.033374295,Fli1,Cebpa
4,0.008871968,Fog1,Cebpa
5,0.015040815,Gata1,Cebpa
6,0.009765898,Gata2,Cebpa
7,0.010876955,Gfi1,Cebpa
8,0.014112818,Pu1,Cebpa
9,0.025913842,Scl,Cebpa
10,0.007252159,cJun,Cebpa
13,0.017289452,Eklf,EgrNab
14,0.0069293343,Fli1,EgrNab
15,0.0065421443,Fog1,EgrNab
16,0.0038695913,Gata1,EgrNab
17,0.0025184492,Gata2,EgrNab
18,0.0024708705,Gfi1,EgrNab
19,0.0031131464,Pu1,EgrNab
20,0.006640505,Scl,EgrNab
21,0.005398291,cJun,EgrNab
25,0.25587136,Fli1,Eklf
26,0.03955713,Fog1,Eklf
27,0.01968479,Gata1,Eklf
28,0.0519286,Gata2,Eklf
29,0.02784063,Gfi1,Eklf
30,0.02518764,Pu1,Eklf
31,0.04634538,Scl,Eklf
32,0.04405584,cJun,Eklf
37,0.02398655,Fog1,Fli1
38,0.023197604,Gata1,Fli1
39,0.009825204,Gata2,Fli1
40,0.017480223,Gfi1,Fli1
41,0.015045714,Pu1,Fli1
42,0.027667388,Scl,Fli1
43,0.007133769,cJun,Fli1
49,0.015427956,Gata1,Fog1
50,0.0144326715,Gata2,Fog1
51,0.019042797,Gfi1,Fog1
52,0.014352782,Pu1,Fog1
53,0.04257803,Scl,Fog1
54,0.0009018847,cJun,Fog1
61,0.013989012,Gata2,Gata1
62,0.016122902,Gfi1,Gata1
63,0.018809304,Pu1,Gata1
64,0.039120298,Scl,Gata1
65,0.0028638786,cJun,Gata1
73,0.007665053,Gfi1,Gata2
74,0.00906657,Pu1,Gata2
75,0.015360781,Scl,Gata2
76,0.0033107784,cJun,Gata2
85,0.0112682525,Pu1,Gfi1
86,0.01967762,Scl,Gfi1
87,0.008568489,cJun,Gfi1
97,0.020365447,Scl,Pu1
98,0.0024059378,cJun,Pu1
109,0.0045900885,cJun,Scl
