,LRP,source_gene,target_gene
1,0.14226912,EgrNab,Cebpa
2,0.0034582978,Eklf,Cebpa
3,0.013080319,Fli1,Cebpa
4,0.019695867,Fog1,Cebpa
5,0.015511493,Gata1,Cebpa
6,0.019535953,Gata2,Cebpa
7,0.102026254,Gfi1,Cebpa
8,0.0066037965,Pu1,Cebpa
9,0.017162228,Scl,Cebpa
10,0.108105525,cJun,Cebpa
13,0.0017844823,Eklf,EgrNab
14,0.0056115612,Fli1,EgrNab
15,0.024430245,Fog1,EgrNab
16,0.010468767,Gata1,EgrNab
17,0.035024833,Gata2,EgrNab
18,0.15925215,Gfi1,EgrNab
19,0.02254989,Pu1,EgrNab
20,0.007827097,Scl,EgrNab
21,0.1323352,cJun,EgrNab
25,0.0019357904,Fli1,Eklf
26,0.0037525096,Fog1,Eklf
27,0.002702073,Gata1,Eklf
28,0.0056488193,Gata2,Eklf
29,0.008306924,Gfi1,Eklf
30,0.012108751,Pu1,Eklf
31,0.0034086485,Scl,Eklf
32,0.0028885826,cJun,Eklf
37,0.005927365,Fog1,Fli1
38,0.003855871,Gata1,Fli1
39,0.0039586383,Gata2,Fli1
40,0.01344344,Gfi1,Fli1
41,0.0020132298,Pu1,Fli1
42,0.0026082587,Scl,Fli1
43,0.0050518718,cJun,Fli1
49,0.005956061,Gata1,Fog1
50,0.0026117647,Gata2,Fog1
51,0.01904457,Gfi1,Fog1
52,0.0076157227,Pu1,Fog1
53,0.0058106305,Scl,Fog1
54,0.019178776,cJun,Fog1
61,0.017745316,Gata2,Gata1
62,0.0056848726,Gfi1,Gata1
63,0.011187439,Pu1,Gata1
64,0.004705303,Scl,Gata1
65,0.014544738,cJun,Gata1
73,0.022961264,Gfi1,Gata2
74,0.0151316095,Pu1,Gata2
75,0.0046942513,Scl,Gata2
76,0.033186376,cJun,Gata2
85,0.017945152,Pu1,Gfi1
86,0.007402628,Scl,Gfi1
87,0.08587378,cJun,Gfi1
97,0.0012171569,Scl,Pu1
98,0.03478289,cJun,Pu1
109,0.007609643,cJun,Scl
