,LRP,source_gene,target_gene
1,0.00716325,EgrNab,Cebpa
2,0.020492498,Eklf,Cebpa
3,0.008404205,Fli1,Cebpa
4,0.02779934,Fog1,Cebpa
5,0.012471581,Gata1,Cebpa
6,0.005993622,Gata2,Cebpa
7,0.0120254755,Gfi1,Cebpa
8,0.008345204,Pu1,Cebpa
9,0.01731869,Scl,Cebpa
10,0.0017702379,cJun,Cebpa
13,0.007282144,Eklf,EgrNab
14,0.014645522,Fli1,EgrNab
15,0.010390271,Fog1,EgrNab
16,0.00752993,Gata1,EgrNab
17,0.002549869,Gata2,EgrNab
18,0.0029160655,Gfi1,EgrNab
19,0.0037087987,Pu1,EgrNab
20,0.0087930355,Scl,EgrNab
21,0.0058703357,cJun,EgrNab
25,0.20424478,Fli1,Eklf
26,0.004745005,Fog1,Eklf
27,0.034875374,Gata1,Eklf
28,0.013185411,Gata2,Eklf
29,0.0140877515,Gfi1,Eklf
30,0.01916654,Pu1,Eklf
31,0.031812847,Scl,Eklf
32,0.0023580338,cJun,Eklf
37,0.012046164,Fog1,Fli1
38,0.025972731,Gata1,Fli1
39,0.013170581,Gata2,Fli1
40,0.020559039,Gfi1,Fli1
41,0.023657806,Pu1,Fli1
42,0.025343006,Scl,Fli1
43,0.013604842,cJun,Fli1
49,0.029377155,Gata1,Fog1
50,0.012852252,Gata2,Fog1
51,0.03167731,Gfi1,Fog1
52,0.018337514,Pu1,Fog1
53,0.04449763,Scl,Fog1
54,0.007723175,cJun,Fog1
61,0.016492855,Gata2,Gata1
62,0.02447752,Gfi1,Gata1
63,0.015711572,Pu1,Gata1
64,0.029025638,Scl,Gata1
65,0.0057749753,cJun,Gata1
73,0.009065939,Gfi1,Gata2
74,0.015775552,Pu1,Gata2
75,0.011496447,Scl,Gata2
76,0.0055841794,cJun,Gata2
85,0.012312094,Pu1,Gfi1
86,0.024596013,Scl,Gfi1
87,0.0018539802,cJun,Gfi1
97,0.015941951,Scl,Pu1
98,0.0016408887,cJun,Pu1
109,0.0048304936,cJun,Scl
