TF	target	importance
DKK1	DMRT1	216.38155142314693
FOXL2	WT1pKTS	189.02711787496534
WT1pKTS	FOXL2	175.28534267788436
DMRT1	DKK1	149.1898797794346
CBX2	UGR	138.67604120022807
NR0B1	UGR	129.73857789071516
DMRT1	SRY	126.57846389556946
UGR	CBX2	117.91955965302763
FOXL2	RSPO1	117.28437113178563
DKK1	SRY	108.081892201767
FOXL2	NR5A1	107.05569851169078
SRY	DMRT1	106.67434430305133
RSPO1	NR5A1	104.9788098678474
DHH	PGD2	104.48694692602456
RSPO1	CTNNB1	100.28911354735328
AMH	DHH	98.86030549235527
RSPO1	NR0B1	97.65581978784144
WNT4	UGR	96.90301750504146
FGF9	PGD2	95.36965917984921
CTNNB1	RSPO1	95.26948798861085
AMH	FGF9	95.15899242933378
NR0B1	WNT4	94.95153950372244
AMH	PGD2	93.61431708603612
SOX9	DMRT1	91.75029286590565
SRY	DKK1	91.17651613693086
FGF9	DHH	90.9571813059415
DHH	FGF9	87.28552509550451
NR5A1	FOXL2	87.23682289655063
FGF9	DMRT1	85.28274841548611
RSPO1	WNT4	85.1612011838427
CTNNB1	WNT4	84.30530026806616
SOX9	DKK1	83.75209547658847
FGF9	AMH	82.85593015874076
RSPO1	WT1pKTS	81.80934555822905
PGD2	FGF9	81.34624165620782
UGR	WNT4	81.10505699057998
WT1pKTS	CTNNB1	80.98838835555885
UGR	NR0B1	80.57579534639544
PGD2	DHH	79.7367200558641
NR5A1	RSPO1	79.33329152209322
WNT4	NR0B1	79.075652382469
AMH	SOX9	78.40869901662197
RSPO1	UGR	78.15113267868028
FOXL2	CTNNB1	77.34346449470206
RSPO1	FOXL2	76.83255616605902
WT1pKTS	RSPO1	76.27946200820664
DHH	AMH	74.92390744042537
DHH	DMRT1	72.0970868241719
PGD2	AMH	71.81463602670615
NR5A1	WT1pKTS	70.64687497401349
SOX9	SRY	67.05480617393667
CTNNB1	UGR	66.69255334583761
CTNNB1	NR5A1	64.41703732578503
SOX9	DHH	64.37684337640692
PGD2	SOX9	64.12735432234311
CTNNB1	FOXL2	63.50562594590301
CTNNB1	WT1pKTS	63.299973450668425
SRY	FOXL2	62.63949719858682
NR5A1	CTNNB1	59.96800230898424
DKK1	SOX9	59.84817625169679
AMH	DMRT1	59.602228503499724
WNT4	CTNNB1	58.58543152886253
RSPO1	CBX2	58.53861243146684
WNT4	RSPO1	58.0414839757317
SOX9	FGF9	58.00562025322727
DHH	DKK1	57.66628548673939
SRY	UGR	57.54618186671612
SOX9	AMH	56.44510390417537
WT1pKTS	NR5A1	56.19842393737262
CBX2	RSPO1	56.08871847702282
NR5A1	CBX2	55.073660439182746
FOXL2	SRY	53.63390708822024
PGD2	DKK1	53.27981276585047
SRY	SOX9	53.079933357581794
FGF9	SOX9	52.87852334560407
CTNNB1	CBX2	52.382499856468165
NR0B1	CBX2	51.93745854370547
DHH	SOX9	51.68161196444858
PGD2	DMRT1	50.35161478396983
NR0B1	RSPO1	49.748208307577826
CTNNB1	DMRT1	49.2789237446523
WNT4	CBX2	49.03344450301218
DMRT1	SOX9	48.79790402630385
CTNNB1	NR0B1	48.017055606090565
WNT4	NR5A1	47.155418349157586
RSPO1	SRY	46.99073514838506
CBX2	NR5A1	46.94758790950477
GATA4	WT1mKTS	46.914448886507124
DKK1	DHH	46.73503931651156
NR0B1	NR5A1	45.801840112660706
UGR	RSPO1	44.899379899984886
WNT4	SOX9	43.70432118212241
SRY	CTNNB1	42.655204597319106
SRY	NR5A1	42.46705021815953
WNT4	DKK1	42.26000281106931
SRY	DHH	42.15070083428447
NR5A1	UGR	41.888916077699726
DMRT1	WNT4	41.797870322948924
CBX2	CTNNB1	41.037182258197284
CBX2	DMRT1	40.80771248583988
PGD2	NR0B1	40.639548583964135
DKK1	PGD2	40.52103992178698
CBX2	FOXL2	39.89121612262783
UGR	SRY	39.85357805337113
DHH	SRY	39.78400503012263
CTNNB1	SRY	39.77162143720759
NR5A1	SRY	39.35630290724678
NR0B1	CTNNB1	39.11159228233001
FOXL2	CBX2	38.51537586634995
SRY	WT1pKTS	37.54288952094177
DMRT1	FGF9	36.61777691297355
SOX9	WNT4	36.31415554920995
WT1pKTS	SRY	36.200356106754505
NR5A1	NR0B1	35.87545422401462
WNT4	PGD2	35.59301444581049
FOXL2	UGR	35.452165778467304
NR0B1	DHH	35.33136972276373
NR5A1	WNT4	34.80229085264624
UGR	FOXL2	34.219783309122754
WT1mKTS	GATA4	34.21138637214913
DMRT1	PGD2	34.2088073287195
SOX9	PGD2	34.17816018760639
AMH	SRY	33.914062081781076
DHH	WNT4	33.720374601652
CTNNB1	DKK1	33.144993275332986
FGF9	DKK1	32.8047726184801
NR0B1	PGD2	32.79460755687394
AMH	DKK1	32.631388157473324
DKK1	AMH	32.53265815357943
UGR	CTNNB1	32.07973927353927
CBX2	DKK1	31.82885814294858
UGR	NR5A1	31.7736498729943
DMRT1	DHH	31.640687798136007
WT1pKTS	DKK1	31.570260962135134
DHH	NR0B1	30.990807903734876
FOXL2	WNT4	30.92845359012344
WT1pKTS	DMRT1	30.53334336949786
CBX2	NR0B1	30.40149501114128
CBX2	WNT4	30.303232369111296
UGR	DMRT1	30.24999742665618
WNT4	DHH	30.138675310649134
WT1pKTS	CBX2	30.047022786517743
NR0B1	AMH	29.506596406705555
WNT4	FOXL2	29.260474683987283
WNT4	DMRT1	28.844493782231595
DKK1	UGR	28.720402578554268
DKK1	CBX2	28.701679610522504
WT1pKTS	WNT4	28.489495904081913
DMRT1	WT1pKTS	28.385655668266192
SRY	CBX2	28.145681660058646
DMRT1	UGR	27.319605586556648
CBX2	WT1pKTS	27.30986073803701
FGF9	NR0B1	27.278977542130775
WNT4	AMH	27.25720181406585
AMH	NR0B1	27.087511991032073
NR5A1	DMRT1	26.757691458842928
DMRT1	RSPO1	26.53502951055822
DKK1	WNT4	26.521373287626634
RSPO1	DMRT1	26.290942220782835
DKK1	CTNNB1	26.225606396895763
DKK1	FGF9	25.803842271107722
FGF9	SRY	25.287477182738485
SRY	WNT4	23.867728807702928
FGF9	WNT4	23.83132314799715
WT1pKTS	UGR	23.8105315549621
UGR	WT1mKTS	23.71038929376265
DMRT1	AMH	23.660087670637182
NR0B1	FGF9	23.571073797132165
RSPO1	DKK1	23.36559853708898
WNT4	FGF9	23.13323372720093
FOXL2	NR0B1	23.085841546677255
WNT4	SRY	22.80086229032534
DMRT1	CBX2	22.591909171972862
NR0B1	FOXL2	22.493178204151043
NR5A1	SOX9	22.279090558404246
WNT4	WT1pKTS	22.21224714165533
SOX9	CBX2	22.19925789873511
RSPO1	SOX9	21.91862876626944
SOX9	RSPO1	21.835634692414914
DKK1	FOXL2	21.75363492969815
PGD2	WNT4	21.30805410737504
SRY	FGF9	21.08703223534014
NR0B1	SRY	20.99824656342667
SOX9	UGR	20.764071630842793
NR5A1	WT1mKTS	20.70492501060137
PGD2	SRY	20.38713123682067
WT1pKTS	WT1mKTS	19.997922380245893
DMRT1	CTNNB1	19.94422008271922
UGR	DKK1	19.92807330754115
SOX9	CTNNB1	19.873310674758926
CBX2	SRY	19.767229286292388
CTNNB1	SOX9	19.645796238082497
FGF9	UGR	19.4608978740333
NR5A1	DKK1	19.044161190890737
SOX9	NR0B1	18.916192930882495
SOX9	NR5A1	18.868967789438337
WT1pKTS	NR0B1	18.8645278779442
DMRT1	FOXL2	18.695338487740575
FOXL2	DMRT1	17.850864125380518
AMH	WNT4	17.791241248584097
SRY	NR0B1	17.56872098798614
GATA4	UGR	17.240557710846108
SRY	RSPO1	17.238744675534917
NR5A1	DHH	16.9409923384647
NR0B1	DMRT1	16.415864188507314
RSPO1	DHH	16.28758615087787
CBX2	WT1mKTS	16.14817201486126
UGR	AMH	16.143931222899333
UGR	GATA4	15.94201649935685
RSPO1	AMH	15.90996062552161
